time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
109.86940,0.57284,-4.60144,56.53244,8.33794,8.51903,20.67618,18.99929
109.87940,0.61708,-4.63164,56.37816,8.30013,8.43618,20.69242,18.94944
109.88940,0.61864,-4.65576,56.30144,8.26894,8.38503,20.68618,18.96129
109.89940,0.61812,-4.64787,56.32233,8.27649,8.40315,20.68870,18.95399
109.90940,0.61676,-4.62713,56.37729,8.29636,8.45083,20.69532,18.93478
109.91940,0.62489,-4.62596,56.36856,8.30159,8.44592,20.69618,18.92487
109.92940,0.64883,-4.63575,56.34832,8.30448,8.41280,20.71404,18.91701
109.93940,0.65175,-4.65513,56.43144,8.28894,8.40503,20.77618,18.96129
109.94940,0.65223,-4.65310,56.43871,8.29157,8.40959,20.77793,18.95962
109.95940,0.65629,-4.63618,56.49929,8.31347,8.44754,20.79253,18.94575
109.96940,0.65222,-4.64938,56.55644,8.29644,8.44878,20.83368,18.97754
109.97940,0.65053,-4.65518,56.57044,8.28894,8.44603,20.84618,18.98929
109.98940,0.69243,-4.65756,56.61744,8.35794,8.38503,20.85618,19.01829
109.99940,0.68992,-4.65654,56.61409,8.35163,8.39288,20.85747,19.01211
110.00940,0.67370,-4.64884,56.59536,8.31206,8.44603,20.86618,18.97109
110.01940,0.68070,-4.64226,56.62803,8.33806,8.44603,20.86618,18.97775
110.02940,0.68336,-4.63977,56.64044,8.34794,8.44603,20.86618,18.98029
110.03940,0.70459,-4.64849,56.47044,8.34794,8.37403,20.80618,18.94229
110.04940,0.72319,-4.65203,56.50014,8.34794,8.37403,20.84578,18.93239
110.05940,0.72337,-4.65207,56.50044,8.34794,8.37403,20.84618,18.93229
110.06940,0.73465,-4.64029,56.51036,8.36381,8.39030,20.85015,18.90610
110.07940,0.75178,-4.62238,56.52544,8.38794,8.41503,20.85618,18.86629
110.08940,0.77531,-4.63962,56.46469,8.36544,8.37678,20.87793,18.84454
110.09940,0.76944,-4.67013,56.52244,8.33544,8.34828,20.93018,18.90854
110.10940,0.76487,-4.67836,56.54844,8.32794,8.34303,20.94518,18.93229
110.11940,0.75884,-4.66692,56.50569,8.32794,8.35878,20.91518,18.90379
110.12940,0.77642,-4.65720,56.54447,8.36582,8.35646,20.92033,18.90186
110.13940,0.78269,-4.65532,56.56144,8.37794,8.35403,20.92518,18.90429
110.14940,0.78269,-4.65532,56.56144,8.37794,8.35403,20.92518,18.90429
110.15940,0.81323,-4.64959,56.54044,8.40694,8.33303,20.92518,18.87529
110.16940,0.81788,-4.65233,56.54299,8.40342,8.33049,20.93609,18.87298
110.17940,0.85143,-4.67014,56.56183,8.37924,8.31606,21.01388,18.85265
110.18940,0.85039,-4.65608,56.56444,8.38794,8.34303,21.00518,18.82829
110.19940,0.83287,-4.65312,56.58444,8.38044,8.36378,21.00018,18.84004
110.20940,0.79476,-4.64496,56.61859,8.36902,8.40558,20.97950,18.86449
110.21940,0.83103,-4.64670,56.55344,8.39694,8.35403,20.96518,18.83729
110.22940,0.82714,-4.64680,56.55230,8.40262,8.34778,20.95382,18.84808
110.23940,0.82417,-4.64687,56.55144,8.40694,8.34303,20.94518,18.85629
110.24940,0.82470,-4.64725,56.55205,8.40657,8.34264,20.94655,18.85629
110.25940,0.85368,-4.65984,56.61294,8.39244,8.34353,21.03018,18.84679
110.26940,0.85647,-4.65341,56.64344,8.39694,8.36403,21.04518,18.83729
110.27940,0.82723,-4.66380,56.56494,8.34294,8.36903,21.02018,18.83279
110.28940,0.80485,-4.65528,56.49694,8.33344,8.37953,20.96518,18.81879
110.29940,0.81179,-4.63636,56.50744,8.37794,8.38503,20.93518,18.80929
110.30940,0.80344,-4.64177,56.49796,8.37399,8.37278,20.92333,18.82786
110.31940,0.79067,-4.65004,56.48344,8.36794,8.35403,20.90518,18.85629
110.32940,0.80402,-4.65947,56.47148,8.36420,8.33086,20.92013,18.85629
110.33940,0.79648,-4.65927,56.47538,8.35794,8.33877,20.91858,18.86009
