time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
6465.64350,0.86318,-1.38721,60.51586,14.76359,11.81239,16.70072,17.23916
6465.65350,0.86735,-1.38531,60.50641,14.76450,11.81239,16.70072,17.22880
6465.66350,0.90708,-1.36935,60.42115,14.77359,11.80815,16.70274,17.13668
6465.67350,0.88912,-1.39729,60.50386,14.77359,11.77039,16.72072,17.23916
6465.68350,0.88736,-1.39734,60.50172,14.76883,11.77408,16.72191,17.23690
6465.69350,0.87356,-1.40014,60.48186,14.72932,11.79745,16.73181,17.22328
6465.70350,0.86642,-1.42228,60.44555,14.69051,11.76163,16.74176,17.25164
6465.71350,0.85999,-1.44223,60.41286,14.65559,11.72939,16.75072,17.27716
6465.72350,0.86888,-1.41556,60.38712,14.67440,11.76998,16.73092,17.21182
6465.73350,0.86897,-1.41529,60.38686,14.67459,11.77039,16.73072,17.21116
6465.74350,0.88978,-1.41539,60.32207,14.67459,11.74175,16.72603,17.17970
6465.75350,0.91065,-1.41549,60.25728,14.67459,11.71312,16.72133,17.14825
6465.76350,0.87603,-1.41550,60.36986,14.65559,11.78139,16.75072,17.18216
6465.77350,0.89887,-1.39042,60.47267,14.74969,11.79882,16.74201,17.18216
6465.78350,0.90224,-1.38673,60.48786,14.76359,11.80139,16.74072,17.18216
6465.79350,0.89045,-1.40408,60.49084,14.73426,11.78598,16.75514,17.21547
6465.80350,0.87932,-1.41647,60.50732,14.71578,11.77883,16.76664,17.24608
6465.81350,0.88340,-1.38977,60.57686,14.77359,11.82239,16.75072,17.23016
6465.82350,0.85802,-1.39862,60.59444,14.72174,11.85842,16.77620,17.23807
6465.83350,0.87227,-1.40441,60.50006,14.72339,11.80003,16.74540,17.23124
6465.84350,0.87469,-1.40503,60.48686,14.72459,11.79139,16.74072,17.23016
6465.85350,0.87952,-1.38316,60.47224,14.74093,11.82665,16.72352,17.18114
6465.86350,0.88031,-1.37960,60.46986,14.74359,11.83239,16.72072,17.17316
6465.87350,0.86965,-1.39689,60.41732,14.70138,11.80569,16.72072,17.18953
6465.88350,0.84882,-1.39441,60.47508,14.72813,11.81085,16.69492,17.24118
6465.89350,0.84571,-1.39356,60.48586,14.73359,11.81239,16.69072,17.24916
6465.90350,0.85635,-1.39049,60.46675,14.73975,11.80598,16.68949,17.23153
6465.91350,0.91529,-1.37707,60.21009,14.72030,11.74820,16.65749,17.08410
6465.92350,0.90303,-1.38320,60.12286,14.67459,11.73939,16.64072,17.06816
6465.93350,0.89604,-1.35223,60.12730,14.69679,11.80081,16.61112,17.01858
