time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
6953.53080,-0.83237,-3.48755,55.84986,10.00159,9.38039,16.84972,19.61816
6953.54080,-0.85099,-3.46975,55.89986,10.03159,9.41139,16.81972,19.63716
6953.55080,-0.85043,-3.47010,55.89917,10.03119,9.41069,16.82050,19.63679
6953.56080,-0.79445,-3.50519,55.83055,9.99198,9.34010,16.89894,19.59953
6953.57080,-0.79709,-3.50039,55.94879,10.01152,9.37328,16.93294,19.63105
6953.58080,-0.79870,-3.49780,56.00886,10.02159,9.39039,16.94972,19.64716
6953.59080,-0.79776,-3.49404,56.06534,10.06026,9.38053,16.93946,19.68509
6953.60080,-0.82410,-3.49430,56.01369,10.02781,9.39444,16.91297,19.67847
6953.61080,-0.83728,-3.49443,55.98786,10.01159,9.40139,16.89972,19.67516
6953.62080,-0.80119,-3.51379,55.89093,9.99396,9.33795,16.91734,19.64167
6953.63080,-0.79631,-3.51641,55.87786,9.99159,9.32939,16.91972,19.63716
6953.64080,-0.84127,-3.51332,55.83562,9.94847,9.36547,16.88452,19.63716
6953.65080,-0.86952,-3.52629,55.87075,9.93370,9.36062,16.87972,19.69672
6953.66080,-0.87228,-3.52796,55.87586,9.93259,9.35939,16.87972,19.70416
6953.67080,-0.93570,-3.47693,55.88115,9.94140,9.47747,16.79160,19.67067
6953.68080,-0.89612,-3.49764,55.85018,9.94259,9.41478,16.82665,19.66616
6953.69080,-0.85723,-3.51383,55.84012,9.95484,9.35939,16.85972,19.66616
6953.70080,-0.83984,-3.51427,55.91862,9.95385,9.38647,16.92087,19.65742
6953.71080,-0.83778,-3.51463,55.92886,9.95259,9.39039,16.92972,19.65616
6953.72080,-0.83657,-3.52033,55.94890,9.98147,9.35444,16.91204,19.70095
6953.73080,-0.86548,-3.50607,56.03042,10.00762,9.39152,16.88766,19.74362
6953.74080,-0.88502,-3.49409,56.07486,10.01159,9.43239,16.87972,19.75116
6953.75080,-0.87284,-3.47752,56.04201,10.02919,9.44413,16.86212,19.70657
6953.76080,-0.86426,-3.46584,56.01886,10.04159,9.45239,16.84972,19.67516
6953.77080,-0.85484,-3.49604,55.95938,9.98210,9.41705,16.89282,19.66740
6953.78080,-0.85592,-3.48825,55.94341,10.00133,9.41139,16.86452,19.66616
6953.79080,-0.85775,-3.47935,55.93886,10.02159,9.41139,16.83972,19.66616
6953.80080,-0.88562,-3.47334,55.94342,10.00677,9.44255,16.82072,19.67338
6953.81080,-0.93045,-3.47226,55.94913,9.98259,9.47137,16.78972,19.70546
6953.82080,-0.92574,-3.48119,55.95646,9.99218,9.44239,16.78972,19.73216
6953.83080,-0.92633,-3.47846,55.93657,9.99199,9.44239,16.77962,19.72257
6953.84080,-0.93064,-3.47822,55.90786,9.98259,9.44239,16.76972,19.71316
6953.85080,-0.93661,-3.47986,55.93594,9.98259,9.44812,16.77545,19.72978
6953.86080,-0.92274,-3.48427,55.98857,9.98936,9.44883,16.81179,19.73860
6953.87080,-0.89326,-3.48939,56.03972,10.00028,9.44308,16.86351,19.73285
6953.88080,-0.91015,-3.48265,56.05695,9.99895,9.46696,16.85123,19.73982
6953.89080,-0.93492,-3.47814,56.00221,9.97372,9.48425,16.81820,19.72604
6953.90080,-0.91487,-3.48810,55.94886,9.96259,9.45239,16.82972,19.70416
6953.91080,-0.92578,-3.48933,55.92753,9.97251,9.43206,16.79550,19.72747
6953.92080,-0.93687,-3.49058,55.90586,9.98259,9.41139,16.76072,19.75116
6953.93080,-0.96709,-3.49079,55.84437,9.94293,9.42921,16.73198,19.74024
6953.94080,-0.95690,-3.48274,55.77555,9.93186,9.43609,16.72332,19.68428
6953.95080,-0.93774,-3.47793,55.76186,9.94259,9.43239,16.73072,19.65616
6953.96080,-0.95306,-3.45356,55.84091,10.00421,9.45791,16.68715,19.69164
6953.97080,-0.96234,-3.43882,55.88886,10.04159,9.47339,16.66072,19.71316
6953.98080,-0.96706,-3.44402,55.86485,10.01327,9.48056,16.67147,19.69954
6953.99080,-0.97468,-3.45243,55.82612,9.96761,9.49212,16.68881,19.67758
6954.00080,-0.92231,-3.46254,55.96686,10.02159,9.46239,16.76972,19.71316
6954.01080,-0.93080,-3.45673,56.00596,10.02546,9.48639,16.77359,19.72051
6954.02080,-0.96708,-3.43191,56.17115,10.04702,9.58354,16.78401,19.75659
6954.03080,-0.96921,-3.43047,56.17572,10.05787,9.57782,16.77258,19.76745
6954.04080,-0.96974,-3.43011,56.17686,10.06059,9.57639,16.76972,19.77016
6954.05080,-0.97304,-3.46730,56.06286,10.00963,9.49608,16.76195,19.79521
6954.06080,-0.97357,-3.47318,56.04486,10.00159,9.48339,16.76072,19.79916
6954.07080,-0.96186,-3.45400,55.94331,9.99159,9.50514,16.73735,19.70924
6954.08080,-0.96231,-3.46480,55.86786,9.99159,9.45239,16.70072,19.72316
6954.09080,-0.96231,-3.46480,55.86786,9.99159,9.45239,16.70072,19.72316
6954.10080,-0.99087,-3.43965,55.88806,10.00589,9.50675,16.65921,19.71621
6954.11080,-0.99737,-3.44256,55.85786,10.01159,9.48339,16.63072,19.73216
6954.12080,-0.99729,-3.44235,55.85961,10.01190,9.48421,16.63135,19.73216
6954.13080,-0.99228,-3.42915,55.96986,10.03159,9.53539,16.67072,19.73216
6954.14080,-0.99622,-3.43427,55.94525,10.00179,9.54403,16.68367,19.71575
6954.15080,-0.98755,-3.43982,55.94200,9.98104,9.55005,16.71409,19.69683
6954.16080,-0.95985,-3.43743,56.00029,10.01793,9.53935,16.74083,19.70218
6954.17080,-0.94962,-3.43655,56.02186,10.03159,9.53539,16.75072,19.70416
6954.18080,-1.00419,-3.42180,56.14686,10.07059,9.57639,16.70072,19.79916
6954.19080,-0.97399,-3.41274,56.07998,10.08921,9.55663,16.68932,19.74482
6954.20080,-0.95072,-3.40586,55.98698,10.07813,9.55203,16.68607,19.67075
6954.21080,-0.99267,-3.41858,56.01286,10.01159,9.59639,16.71072,19.69416
6954.22080,-0.98652,-3.42179,55.99239,10.01521,9.57773,16.70529,19.69416
6954.23080,-0.96187,-3.43463,55.91050,10.02970,9.50310,16.68355,19.69416
6954.24080,-0.96073,-3.41653,56.04986,10.08059,9.54539,16.70072,19.72316
6954.25080,-0.96565,-3.41898,56.02947,10.06892,9.54392,16.69629,19.72035
6954.26080,-0.99408,-3.43312,55.91186,10.00159,9.53539,16.67072,19.70416
6954.27080,-0.98927,-3.43709,55.92266,10.00159,9.52943,16.68208,19.70956
6954.28080,-0.96305,-3.44508,55.96825,10.01067,9.51666,16.72865,19.71226
6954.29080,-0.92497,-3.43965,56.01794,10.03521,9.52280,16.77712,19.68282
