time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
6352.20030,-0.69000,-2.52792,64.51886,12.50059,12.60539,18.73072,20.68216
6352.21030,-0.70462,-2.48722,64.50513,12.53000,12.68579,18.67288,20.61647
6352.22030,-0.70491,-2.48641,64.50486,12.53059,12.68739,18.67172,20.61516
6352.23030,-0.77823,-2.47445,64.47502,12.49819,12.74195,18.58052,20.65436
6352.24030,-0.77259,-2.48999,64.40286,12.48059,12.68739,18.57172,20.66316
6352.25030,-0.76972,-2.49039,64.40880,12.48296,12.68621,18.57647,20.66316
6352.26030,-0.75500,-2.49178,64.45091,12.50059,12.68112,18.60107,20.66813
6352.27030,-0.78523,-2.48442,64.44186,12.50059,12.69839,18.55172,20.69116
6352.28030,-0.80026,-2.48459,64.53982,12.50679,12.73001,18.57032,20.73270
6352.29030,-0.80945,-2.48469,64.59986,12.51059,12.74939,18.58172,20.75816
6352.30030,-0.80020,-2.50537,64.49573,12.45575,12.70503,18.60020,20.73475
6352.31030,-0.83135,-2.51120,64.43147,12.40992,12.70931,18.56875,20.74349
6352.32030,-0.85457,-2.50674,64.43186,12.40259,12.72939,18.54172,20.75816
6352.33030,-0.84608,-2.50206,64.43847,12.41839,12.72939,18.54172,20.74897
6352.34030,-0.78765,-2.46433,64.49734,12.53371,12.74379,18.54172,20.67812
6352.35030,-0.77215,-2.44981,64.52386,12.56959,12.75939,18.54172,20.65316
6352.36030,-0.76973,-2.44026,64.50622,12.57939,12.76968,18.52702,20.63013
6352.37030,-0.76721,-2.43032,64.48786,12.58959,12.78039,18.51172,20.60616
6352.38030,-0.76721,-2.43032,64.48786,12.58959,12.78039,18.51172,20.60616
6352.39030,-0.73467,-2.43744,64.40170,12.60643,12.70955,18.50172,20.58400
6352.40030,-0.74083,-2.43226,64.44586,12.61859,12.72939,18.50172,20.59616
6352.41030,-0.74272,-2.42672,64.43924,12.61466,12.74636,18.49965,20.57857
6352.42030,-0.74795,-2.41135,64.42085,12.60374,12.79349,18.49390,20.52972
6352.43030,-0.71222,-2.40674,64.44762,12.65975,12.76106,18.50400,20.52282
6352.44030,-0.68852,-2.40752,64.46886,12.69759,12.72939,18.51172,20.53016
6352.45030,-0.67336,-2.40653,64.52466,12.70999,12.74179,18.54892,20.52396
6352.46030,-0.66408,-2.40593,64.55886,12.71759,12.74939,18.57172,20.52016
6352.47030,-0.65218,-2.39839,64.49086,12.74463,12.71685,18.52945,20.49993
6352.48030,-0.61077,-2.39064,64.69986,12.79559,12.77039,18.64172,20.49216
6352.49030,-0.62119,-2.38946,64.66036,12.78334,12.77039,18.61922,20.48741
6352.50030,-0.64247,-2.39434,64.52666,12.73703,12.75005,18.56888,20.47071
