time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
5709.44800,-1.47439,-1.59503,65.28886,13.72059,14.35639,16.70072,20.51116
5709.45800,-1.42681,-1.56946,65.30272,13.78890,14.36728,16.71062,20.43591
5709.46800,-1.42633,-1.56920,65.30286,13.78959,14.36739,16.71072,20.43516
5709.47800,-1.42370,-1.59414,65.21086,13.75059,14.29539,16.71072,20.45416
5709.48800,-1.42046,-1.60614,65.33229,13.75059,14.31325,16.77233,20.49612
5709.49800,-1.42748,-1.60534,65.34332,13.74616,14.32469,16.77131,20.50116
5709.50800,-1.44455,-1.59511,65.31932,13.74059,14.34928,16.73993,20.48952
5709.51800,-1.45542,-1.58466,65.29186,13.74059,14.36739,16.71072,20.47316
5709.52800,-1.45666,-1.56965,65.27336,13.75509,14.38789,16.68572,20.44466
5709.53800,-1.45791,-1.55463,65.25486,13.76959,14.40839,16.66072,20.41616
5709.54800,-1.45791,-1.55463,65.25486,13.76959,14.40839,16.66072,20.41616
5709.55800,-1.43575,-1.58118,65.09621,13.72059,14.31309,16.66904,20.39350
5709.56800,-1.42669,-1.58235,65.13486,13.72059,14.32639,16.70072,20.38716
5709.57800,-1.43117,-1.58453,65.14929,13.71319,14.33379,16.70812,20.39419
5709.58800,-1.44187,-1.59230,65.18459,13.69726,14.34269,16.72442,20.42022
5709.59800,-1.44712,-1.59923,65.20286,13.69159,14.33639,16.73072,20.44416
5709.60800,-1.44929,-1.59971,65.25542,13.70563,14.34359,16.73792,20.46828
5709.61800,-1.45316,-1.60055,65.34886,13.73059,14.35639,16.75072,20.51116
5709.62800,-1.45316,-1.60055,65.34886,13.73059,14.35639,16.75072,20.51116
5709.63800,-1.45086,-1.58479,65.18011,13.72284,14.33664,16.68322,20.43741
5709.64800,-1.42559,-1.57206,65.32186,13.78959,14.36739,16.72072,20.44416
5709.65800,-1.42374,-1.56641,65.29845,13.79366,14.36943,16.70851,20.42686
5709.66800,-1.41178,-1.54754,65.20663,13.80726,14.37018,16.67002,20.35916
5709.67800,-1.37602,-1.57261,65.20486,13.78959,14.31539,16.74072,20.35916
5709.68800,-1.37602,-1.57261,65.20486,13.78959,14.31539,16.74072,20.35916
5709.69800,-1.38768,-1.55517,65.32786,13.80959,14.39839,16.76072,20.35916
5709.70800,-1.39052,-1.55408,65.29747,13.80523,14.39273,16.74656,20.35295
5709.71800,-1.41152,-1.54826,65.07386,13.77163,14.34639,16.64399,20.31185
5709.72800,-1.39039,-1.57518,65.29386,13.78959,14.34639,16.76072,20.39716
5709.73800,-1.39003,-1.57348,65.29098,13.79247,14.34713,16.75703,20.39435
5709.74800,-1.38681,-1.55806,65.26481,13.81864,14.35384,16.72347,20.36885
5709.75800,-1.36959,-1.57358,65.35286,13.80959,14.35639,16.79972,20.38716
5709.76800,-1.36959,-1.57358,65.35286,13.80959,14.35639,16.79972,20.38716
5709.77800,-1.38016,-1.57605,65.32286,13.78959,14.35639,16.78972,20.38716
5709.78800,-1.38016,-1.57605,65.32286,13.78959,14.35639,16.78972,20.38716
5709.79800,-1.40358,-1.60015,65.25086,13.74059,14.30539,16.76972,20.43516
5709.80800,-1.39144,-1.59610,65.33786,13.78959,14.30539,16.77972,20.46316
5709.81800,-1.39144,-1.59610,65.33786,13.78959,14.30539,16.77972,20.46316
5709.82800,-1.39144,-1.59610,65.33786,13.78959,14.30539,16.77972,20.46316
5709.83800,-1.40188,-1.58764,65.27452,13.78062,14.31136,16.74332,20.43922
5709.84800,-1.40241,-1.58540,65.28986,13.78959,14.31539,16.74072,20.44416
5709.85800,-1.42088,-1.58952,65.22100,13.75283,14.31074,16.71746,20.43997
5709.86800,-1.44216,-1.59426,65.14186,13.71059,14.30539,16.69072,20.43516
5709.87800,-1.43699,-1.59377,65.16194,13.71304,14.31299,16.70541,20.43051
5709.88800,-1.40241,-1.58807,65.20758,13.76235,14.29958,16.72948,20.41616
5709.89800,-1.39470,-1.58635,65.20086,13.77959,14.28439,16.72072,20.41616
5709.90800,-1.39577,-1.61025,65.22036,13.74284,14.26114,16.76497,20.45141
5709.91800,-1.37320,-1.62278,65.16894,13.71574,14.23037,16.80200,20.42083
5709.92800,-1.36524,-1.62436,65.14886,13.71059,14.22239,16.80972,20.40616
5709.93800,-1.36763,-1.61029,65.28178,13.76182,14.26843,16.81715,20.43438
5709.94800,-1.36845,-1.60542,65.32786,13.77959,14.28439,16.81972,20.44416
5709.95800,-1.39090,-1.61719,65.31706,13.72930,14.29633,16.83108,20.46035
5709.96800,-1.41918,-1.63473,65.31495,13.66128,14.31321,16.85547,20.48500
5709.97800,-1.38094,-1.61834,65.34886,13.74059,14.29539,16.84972,20.46316
5709.98800,-1.39589,-1.61376,65.35436,13.73559,14.31589,16.83472,20.46816
5709.99800,-1.40111,-1.61757,65.31145,13.71868,14.30346,16.82369,20.46562
5710.00800,-1.38627,-1.63035,65.23786,13.70059,14.25339,16.82972,20.45416
5710.01800,-1.39809,-1.62302,65.26266,13.71299,14.27261,16.81112,20.46594
5710.02800,-1.40532,-1.61853,65.27786,13.72059,14.28439,16.79972,20.47316
5710.03800,-1.39213,-1.63847,65.26346,13.70243,14.23930,16.83103,20.49070
5710.04800,-1.39659,-1.65403,65.25030,13.67501,14.21654,16.84558,20.51318
5710.05800,-1.41402,-1.65921,65.24386,13.65159,14.22239,16.83972,20.53016
5710.06800,-1.41306,-1.63918,65.16663,13.68079,14.21744,16.77586,20.49254
5710.07800,-1.40789,-1.63752,65.16871,13.70128,14.20259,16.76413,20.50071
5710.08800,-1.40354,-1.65706,65.25286,13.69159,14.19239,16.81972,20.54916
