time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1934.32870,-0.23955,-3.69778,53.44637,8.92923,9.12583,17.49827,17.89304
1934.33870,-0.23836,-3.67232,53.38417,8.95528,9.13839,17.44293,17.84757
1934.34870,-0.22168,-3.67227,53.36137,8.93923,9.14683,17.46827,17.80704
1934.35870,-0.21510,-3.68218,53.33729,8.93541,9.11930,17.46827,17.81430
1934.36870,-0.20447,-3.69821,53.29837,8.92923,9.07483,17.46827,17.82604
1934.37870,-0.20136,-3.69803,53.29710,8.92923,9.07483,17.47146,17.82157
1934.38870,-0.19318,-3.69754,53.29373,8.92923,9.07483,17.47986,17.80980
1934.39870,-0.18500,-3.69706,53.29037,8.92923,9.07483,17.48827,17.79804
1934.40870,-0.20965,-3.71030,53.33113,8.90784,9.07902,17.49950,17.84476
1934.41870,-0.22156,-3.70471,53.27124,8.88023,9.09949,17.48281,17.80871
1934.42870,-0.21035,-3.72317,53.26817,8.88023,9.05532,17.49508,17.83754
1934.43870,-0.21195,-3.72679,53.26889,8.86533,9.06202,17.50837,17.83317
1934.44870,-0.22529,-3.72327,53.27337,8.82123,9.11583,17.53827,17.79804
1934.45870,-0.22364,-3.72216,53.25166,8.82680,9.10555,17.52398,17.79533
1934.46870,-0.21703,-3.71771,53.16480,8.84909,9.06440,17.46684,17.78447
1934.47870,-0.20751,-3.70414,53.14537,8.89473,9.04383,17.42327,17.78354
1934.48870,-0.20130,-3.69282,53.16937,8.92923,9.04383,17.40827,17.78804
1934.49870,-0.21022,-3.71405,53.18212,8.87244,9.05542,17.46043,17.79384
1934.50870,-0.19645,-3.72354,53.23940,8.87365,9.05136,17.50450,17.80989
1934.51870,-0.18427,-3.71998,53.26837,8.89923,9.04383,17.50827,17.81704
1934.52870,-0.22918,-3.72077,53.22037,8.84023,9.08483,17.48827,17.80704
1934.53870,-0.18151,-3.71552,53.24337,8.85023,9.09483,17.54827,17.75004
1934.54870,-0.18151,-3.71552,53.24337,8.85023,9.09483,17.54827,17.75004
1934.55870,-0.22918,-3.72505,53.22037,8.84023,9.07483,17.48827,17.81704
1934.56870,-0.22918,-3.72505,53.22037,8.84023,9.07483,17.48827,17.81704
1934.57870,-0.23674,-3.72211,53.25937,8.85023,9.08483,17.48827,17.83604
1934.58870,-0.20877,-3.74543,53.24493,8.85161,9.02414,17.51413,17.85504
1934.59870,-0.20308,-3.74963,53.23637,8.85023,9.01283,17.51827,17.85504
1934.60870,-0.20758,-3.73690,53.17229,8.84278,9.02848,17.48846,17.81257
1934.61870,-0.17649,-3.74548,53.15733,8.84893,8.99729,17.51307,17.79804
1934.62870,-0.17161,-3.74741,53.15837,8.85023,8.99183,17.51827,17.79804
1934.63870,-0.17854,-3.74246,53.41976,8.85023,9.09116,17.63938,17.83899
1934.64870,-0.17956,-3.74174,53.45837,8.85023,9.10583,17.65727,17.84504
1934.65870,-0.18017,-3.74225,53.45589,8.84985,9.10417,17.65567,17.84620
1934.66870,-0.20723,-3.78013,53.34117,8.80403,9.02283,17.61127,17.90304
1934.67870,-0.20592,-3.78606,53.34437,8.79123,9.02283,17.62727,17.90304
1934.68870,-0.19947,-3.77848,53.35862,8.82123,9.01533,17.61227,17.90979
1934.69870,-0.19334,-3.79086,53.44519,8.81608,9.02041,17.66787,17.94083
1934.70870,-0.19207,-3.79562,53.47137,8.81123,9.02283,17.68727,17.95004
1934.71870,-0.19168,-3.79095,53.53367,8.83465,9.03117,17.69520,17.97266
1934.72870,-0.19110,-3.78387,53.62837,8.87023,9.04383,17.70727,18.00704
1934.73870,-0.20568,-3.76361,53.52547,8.85768,9.06956,17.65080,17.94743
1934.74870,-0.16741,-3.76189,53.38501,8.85023,9.03399,17.63587,17.86492
1934.75870,-0.13857,-3.76825,53.33637,8.85023,9.00283,17.64727,17.83604
1934.76870,-0.15446,-3.76945,53.31637,8.84073,9.00283,17.62727,17.84554
1934.77870,-0.17036,-3.77065,53.29637,8.83123,9.00283,17.60727,17.85504
1934.78870,-0.15146,-3.77182,53.31840,8.84224,8.99646,17.63045,17.84924
1934.79870,-0.14642,-3.76390,53.25436,8.84393,8.99183,17.60317,17.81543
1934.80870,-0.15152,-3.75874,53.20737,8.84023,8.99183,17.57727,17.79804
1934.81870,-0.16301,-3.75449,53.38818,8.86543,9.03719,17.62767,17.85789
1934.82870,-0.16391,-3.77437,53.47988,8.86133,9.02540,17.67617,17.91698
1934.83870,-0.16049,-3.78752,53.47137,8.85023,9.00283,17.68727,17.93104
1934.84870,-0.16049,-3.78752,53.47137,8.85023,9.00283,17.68727,17.93104
1934.85870,-0.18483,-3.76668,53.53200,8.86731,9.05492,17.67019,17.93958
1934.86870,-0.18898,-3.76312,53.54237,8.87023,9.06383,17.66727,17.94104
1934.87870,-0.15968,-3.77545,53.56849,8.89981,9.01403,17.68688,17.96777
1934.88870,-0.15412,-3.73789,53.57437,8.92923,9.07483,17.66727,17.90304
1934.89870,-0.15360,-3.72114,53.47237,8.92423,9.08483,17.62227,17.84104
1934.90870,-0.15840,-3.71698,53.35437,8.90473,9.07433,17.57727,17.79804
1934.91870,-0.16373,-3.72964,53.33837,8.89023,9.05383,17.57727,17.81704
1934.92870,-0.16820,-3.71882,53.30214,8.89996,9.05719,17.54405,17.80093
1934.93870,-0.17699,-3.69758,53.23108,8.91904,9.06377,17.47892,17.76936
1934.94870,-0.17430,-3.69636,53.24017,8.92337,9.06535,17.48240,17.76904
1934.95870,-0.14791,-3.69190,53.31217,8.95179,9.07171,17.52219,17.76648
