time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
3222.45840,4.36747,-1.30444,113.08881,30.03529,20.03905,37.91587,25.09861
3222.46840,4.36740,-1.30516,113.08548,30.03270,20.03657,37.91627,25.09994
3222.47840,4.36415,-1.34037,112.92512,29.90825,19.91564,37.93587,25.16536
3222.48840,4.36650,-1.34052,112.96854,29.94049,19.90182,37.93587,25.19036
3222.49840,4.36766,-1.34059,112.98981,29.95629,19.89505,37.93587,25.20261
3222.50840,4.36006,-1.36099,112.99432,29.91214,19.84009,37.96290,25.27919
3222.51840,4.37253,-1.35981,112.99754,29.91638,19.84314,37.99314,25.24488
3222.52840,4.37386,-1.35946,112.99781,29.91729,19.84405,37.99587,25.24061
3222.53840,4.36757,-1.34240,113.04837,29.96014,19.90809,37.96698,25.21316
3222.54840,4.36081,-1.32403,113.10281,30.00629,19.97705,37.93587,25.18361
3222.55840,4.32837,-1.31139,113.21372,30.00629,20.08887,37.91768,25.20088
3222.56840,4.33470,-1.25244,113.33023,30.21982,20.21989,37.79063,25.09989
3222.57840,4.33576,-1.24611,113.34181,30.24329,20.23305,37.77687,25.08861
3222.58840,4.33395,-1.22587,113.31843,30.28267,20.28382,37.71871,25.03322
3222.59840,4.33252,-1.14048,113.19210,30.43408,20.49997,37.48777,24.77029
3222.60840,4.33278,-1.13654,113.18481,30.44029,20.51005,37.47787,24.75661
3222.61840,4.33278,-1.13654,113.18481,30.44029,20.51005,37.47787,24.75661
3222.62840,4.33048,-1.08616,113.14481,30.54929,20.63305,37.33887,24.62361
3222.63840,4.32881,-1.03678,113.02045,30.64158,20.72926,37.16757,24.48203
3222.64840,4.32218,-0.98158,113.02442,30.76892,20.87739,37.02532,24.35279
3222.65840,4.32052,-0.97043,113.03481,30.79629,20.91005,36.99987,24.32861
3222.66840,4.31890,-0.93649,112.92483,30.85011,20.97401,36.87585,24.22487
3222.67840,4.31844,-0.92691,112.89381,30.86529,20.99205,36.84087,24.19561
3222.68840,4.31792,-0.89284,113.03695,31.01155,21.08044,36.77907,24.16588
3222.69840,4.31773,-0.87390,113.03365,31.04709,21.13729,36.74107,24.10821
3222.70840,4.31769,-0.86515,112.99381,31.04229,21.16705,36.72187,24.06261
3222.71840,4.31847,-0.83442,112.98907,31.14420,21.21524,36.61917,24.01047
3222.72840,4.31064,-0.80892,113.00548,31.21754,21.27587,36.53522,23.97686
3222.73840,4.30321,-0.79292,113.02181,31.26029,21.32005,36.48287,23.95861
3222.74840,4.31883,-0.78437,112.97756,31.30454,21.29755,36.45287,23.92261
3222.75840,4.32405,-0.78152,112.96281,31.31929,21.29005,36.44287,23.91061
3222.76840,4.33035,-0.77531,112.96552,31.32380,21.31760,36.45642,23.86770
3222.77840,4.32572,-0.77145,112.97862,31.33582,21.33080,36.44019,23.87180
3222.78840,4.31922,-0.77341,112.98381,31.33929,21.32005,36.42287,23.90161
3222.79840,4.32349,-0.78723,112.97725,31.28742,21.30036,36.48196,23.90752
3222.80840,4.30869,-0.81308,113.01605,31.20815,21.26959,36.54587,23.99245
3222.81840,4.29992,-0.82266,113.03781,31.18129,21.25905,36.56287,24.03461
3222.82840,4.30567,-0.83107,113.06988,31.18129,21.23219,36.59710,24.05931
3222.83840,4.31318,-0.84207,113.11181,31.18129,21.19705,36.64187,24.09161
3222.84840,4.31427,-0.86567,113.15957,31.13458,21.14878,36.72005,24.15615
3222.85840,4.30444,-0.89578,113.24143,31.07684,21.09476,36.80116,24.26867
3222.86840,4.29425,-0.90404,113.27781,31.06229,21.08505,36.81087,24.31961
3222.87840,4.30476,-0.90204,113.23191,31.07249,21.06363,36.80067,24.29513
3222.88840,4.31691,-0.90849,113.24187,31.06563,21.04305,36.84527,24.28793
3222.89840,4.32086,-0.92471,113.34681,31.03329,21.04305,36.95087,24.31961
3222.90840,4.31159,-0.93412,113.35496,31.01778,21.01552,36.94699,24.37467
3222.91840,4.29695,-0.94898,113.36781,30.99329,20.97205,36.94087,24.46161
3222.92840,4.30099,-0.95369,113.35395,30.97533,20.96024,36.96109,24.45729
3222.93840,4.31110,-0.96547,113.31929,30.93045,20.93069,37.01166,24.44649
3222.94840,4.29917,-0.97394,113.38738,30.91429,20.93587,37.03740,24.49983
3222.95840,4.29406,-0.97533,113.41381,30.91429,20.94105,37.03987,24.51861
3222.96840,4.26895,-0.97223,113.22661,30.86827,20.91687,36.90805,24.53343
