time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
3434.86210,0.79308,-4.89419,83.31373,11.46923,12.30373,31.71360,27.82717
3434.87210,0.78015,-4.88654,83.30574,11.47764,12.32097,31.67618,27.83096
3434.88210,0.77006,-4.88053,83.31615,11.49897,12.32461,31.64083,27.85175
3434.89210,0.78582,-4.88974,83.35986,11.51884,12.28355,31.67394,27.88354
3434.90210,0.79840,-4.88272,83.36937,11.53327,12.29749,31.68864,27.84997
3434.91210,0.82018,-4.86992,83.38473,11.55823,12.32373,31.71360,27.78917
3434.92210,0.81520,-4.87668,83.30555,11.51457,12.32003,31.70657,27.76438
3434.93210,0.81386,-4.88460,83.21402,11.46946,12.31003,31.70163,27.73290
3434.94210,0.82608,-4.87847,83.28773,11.51923,12.30373,31.71360,27.75117
3434.95210,0.82608,-4.87847,83.28773,11.51923,12.30373,31.71360,27.75117
3434.96210,0.81335,-4.88527,83.14306,11.45136,12.30544,31.68193,27.70434
3434.97210,0.82462,-4.87999,83.19873,11.50923,12.28273,31.67460,27.73217
3434.98210,0.82462,-4.87999,83.19873,11.50923,12.28273,31.67460,27.73217
3434.99210,0.87212,-4.88320,83.30973,11.51923,12.29273,31.81360,27.68417
3435.00210,0.86384,-4.88199,83.28597,11.51686,12.29273,31.78770,27.68869
3435.01210,0.84109,-4.87880,83.23578,11.50689,12.30000,31.72783,27.70106
3435.02210,0.85355,-4.88105,83.32073,11.49923,12.32373,31.80360,27.69417
3435.03210,0.84942,-4.87617,83.31413,11.51039,12.32851,31.78106,27.69417
3435.04210,0.83708,-4.86316,83.29847,11.53723,12.34473,31.72233,27.69417
3435.05210,0.84289,-4.87538,83.32173,11.49923,12.34473,31.78360,27.69417
3435.06210,0.84551,-4.87588,83.31706,11.50597,12.33482,31.77947,27.69679
3435.07210,0.85560,-4.87781,83.29907,11.53190,12.29673,31.76360,27.70684
3435.08210,0.86195,-4.87902,83.28773,11.54823,12.27273,31.75360,27.71317
3435.09210,0.88973,-4.89151,83.20621,11.50485,12.24720,31.80798,27.64617
3435.10210,0.89691,-4.90372,83.17973,11.47923,12.22073,31.83360,27.64617
3435.11210,0.89388,-4.89484,83.22150,11.50208,12.24219,31.82668,27.65056
3435.12210,0.88379,-4.86531,83.36073,11.57823,12.31373,31.80360,27.66517
3435.13210,0.88379,-4.86531,83.36073,11.57823,12.31373,31.80360,27.66517
3435.14210,0.90896,-4.90129,83.28448,11.49696,12.24173,31.89360,27.65219
3435.15210,0.91897,-4.89936,83.23273,11.48923,12.24173,31.89360,27.60817
3435.16210,0.91897,-4.89936,83.23273,11.48923,12.24173,31.89360,27.60817
3435.17210,0.93444,-4.89391,83.22248,11.52070,12.22723,31.88653,27.58802
3435.18210,0.94608,-4.89359,83.22284,11.55987,12.18934,31.86993,27.60370
3435.19210,0.91741,-4.91019,83.25573,11.52823,12.16973,31.86360,27.69417
3435.20210,0.91013,-4.89238,83.28260,11.53614,12.23453,31.85570,27.65624
3435.21210,0.91086,-4.88951,83.27559,11.53598,12.24317,31.85360,27.64285
3435.22210,0.92774,-4.90206,83.18768,11.51923,12.18904,31.85697,27.62244
3435.23210,0.90525,-4.89235,83.32173,11.51923,12.26273,31.88360,27.65617
3435.24210,0.90525,-4.89235,83.32173,11.51923,12.26273,31.88360,27.65617
3435.25210,0.91644,-4.92171,83.28041,11.44151,12.22140,31.96133,27.65617
3435.26210,0.93402,-4.89645,83.32873,11.54823,12.22073,31.91360,27.64617
3435.27210,0.93402,-4.89645,83.32873,11.54823,12.22073,31.91360,27.64617
3435.28210,0.90993,-4.89344,83.34321,11.52258,12.26152,31.90044,27.65867
3435.29210,0.89740,-4.89188,83.35073,11.50923,12.28273,31.89360,27.66517
3435.30210,0.90192,-4.91840,83.24967,11.47408,12.19221,31.88481,27.69857
3435.31210,0.88191,-4.90614,83.41173,11.48683,12.27037,31.91792,27.73661
3435.32210,0.87910,-4.90397,83.43573,11.48923,12.28273,31.92260,27.74117
3435.33210,0.87456,-4.92039,83.30392,11.45496,12.21945,31.87954,27.74996
3435.34210,0.88823,-4.91327,83.38165,11.48455,12.23801,31.91672,27.74237
3435.35210,0.89018,-4.91199,83.39473,11.48923,12.24173,31.92260,27.74117
3435.36210,0.89425,-4.90956,83.37966,11.48505,12.25052,31.92679,27.71731
3435.37210,0.89992,-4.90618,83.35873,11.47923,12.26273,31.93260,27.68417
3435.38210,0.89769,-4.91643,83.31506,11.47230,12.21975,31.91250,27.71051
3435.39210,0.87412,-4.93504,83.17358,11.39840,12.18555,31.86746,27.72217
3435.40210,0.86544,-4.94044,83.12673,11.37123,12.17973,31.85360,27.72217
3435.41210,0.87127,-4.92660,83.14273,11.41073,12.19523,31.83360,27.70317
3435.42210,0.86916,-4.91519,83.23208,11.45023,12.22276,31.83652,27.72257
3435.43210,0.86326,-4.91699,83.28673,11.45023,12.23173,31.85360,27.75117
3435.44210,0.86988,-4.90947,83.32423,11.49563,12.22449,31.84044,27.76367
3435.45210,0.87332,-4.90556,83.34373,11.51923,12.22073,31.83360,27.77017
3435.46210,0.86373,-4.89840,83.35078,11.52557,12.24257,31.81246,27.77017
3435.47210,0.85990,-4.90486,83.37297,11.50899,12.24186,31.83320,27.78892
3435.48210,0.86009,-4.91457,83.39273,11.48923,12.23173,31.86360,27.80817
3435.49210,0.85236,-4.90876,83.36173,11.50163,12.23173,31.82020,27.80817
3435.50210,0.85173,-4.89287,83.33835,11.52739,12.25740,31.78107,27.77248
3435.51210,0.85418,-4.88551,83.33573,11.53823,12.27273,31.77360,27.75117
3435.52210,0.84804,-4.88165,83.28646,11.53823,12.27273,31.73617,27.73932
3435.53210,0.84433,-4.87933,83.25673,11.53823,12.27273,31.71360,27.73217
3435.54210,0.85901,-4.88597,83.27710,11.52614,12.26636,31.76451,27.72008
3435.55210,0.87495,-4.88039,83.34569,11.55699,12.27553,31.80000,27.71317
