time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
5003.95670,-1.56742,-4.64375,123.85986,18.36159,18.34139,39.08472,48.07216
5003.96670,-1.59952,-4.64173,124.07253,18.38759,18.38939,39.06539,48.23016
5003.97670,-1.61553,-4.64073,124.17886,18.40059,18.41339,39.05572,48.30916
5003.98670,-1.65169,-4.62441,124.62792,18.46122,18.57509,39.09878,48.49283
5003.99670,-1.68356,-4.65752,124.91514,18.48719,18.45307,39.11352,48.86136
5004.00670,-1.68722,-4.66233,124.94586,18.48959,18.43339,39.11472,48.90816
5004.01670,-1.72546,-4.71758,124.97750,18.38501,18.24445,39.12351,49.22452
5004.02670,-1.73074,-4.72520,124.98186,18.37059,18.21839,39.12472,49.26816
5004.03670,-1.72011,-4.77298,124.85795,18.37059,17.92048,39.09836,49.46852
5004.04670,-1.74000,-4.81766,124.57862,18.27555,17.69019,39.00760,49.60528
5004.05670,-1.74292,-4.82287,124.54286,18.26259,17.66439,38.99572,49.62016
5004.06670,-1.72671,-4.82262,124.22850,18.26259,17.57507,38.89770,49.49314
5004.07670,-1.71492,-4.82243,124.00086,18.26259,17.51039,38.82672,49.40116
5004.08670,-1.66115,-4.81373,123.43986,18.26259,17.39564,38.72172,49.05991
5004.09670,-1.59195,-4.80274,122.47211,18.20334,17.23439,38.52997,48.50441
5004.10670,-1.57474,-4.80003,122.21186,18.18359,17.19339,38.47772,48.35716
5004.11670,-1.49889,-4.75312,121.73404,18.26485,17.22424,38.38818,47.85676
5004.12670,-1.42214,-4.65118,121.51745,18.45347,17.51583,38.31417,47.23399
5004.13670,-1.40421,-4.62119,121.49686,18.50959,17.61339,38.29872,47.07516
5004.14670,-1.38605,-4.55634,121.76125,18.67641,17.87149,38.30659,46.90677
5004.15670,-1.35821,-4.45692,122.16886,18.93359,18.26939,38.31872,46.64716
5004.16670,-1.36432,-4.37116,122.65484,19.11270,18.69964,38.35003,46.49247
5004.17670,-1.33964,-4.24518,123.54714,19.41300,19.35707,38.53819,46.23888
5004.18670,-1.32315,-4.20140,123.90086,19.52659,19.59239,38.63772,46.14416
5004.19670,-1.33593,-4.15140,124.38974,19.66330,19.88282,38.69379,46.14983
5004.20670,-1.33697,-4.10663,124.84116,19.77867,20.15613,38.78721,46.11915
5004.21670,-1.32681,-4.08196,125.10196,19.83435,20.31919,38.88324,46.06518
5004.22670,-1.32549,-4.07876,125.13586,19.84159,20.34039,38.89572,46.05816
5004.23670,-1.34323,-4.03742,125.28786,19.88159,20.57639,38.87572,45.95416
5004.24670,-1.34323,-4.03742,125.28786,19.88159,20.57639,38.87572,45.95416
5004.25670,-1.33946,-4.03758,124.88885,19.83307,20.49521,38.74800,45.81258
5004.26670,-1.40974,-4.01923,124.55286,19.73359,20.58639,38.48772,45.74516
5004.27670,-1.43427,-4.01782,124.22636,19.62509,20.59689,38.37322,45.63116
5004.28670,-1.48173,-4.02517,123.77626,19.43739,20.59899,38.21512,45.52476
5004.29670,-1.51601,-4.03834,123.59086,19.31859,20.58639,38.14972,45.53616
5004.30670,-1.51894,-4.05749,123.43995,19.21459,20.53803,38.17517,45.51216
5004.31670,-1.52410,-4.09110,123.17586,19.03259,20.45339,38.21972,45.47016
5004.32670,-1.51765,-4.11720,123.19268,18.96980,20.38051,38.30867,45.53370
5004.33670,-1.50781,-4.17463,123.49363,18.84991,20.28548,38.59655,45.76168
5004.34670,-1.50939,-4.19721,123.94586,18.82559,20.33039,38.82672,45.96316
5004.35670,-1.50102,-4.21815,124.06056,18.77046,20.30782,38.95918,46.02310
5004.36670,-1.48326,-4.29200,124.33171,18.55264,20.20834,39.35418,46.21655
5004.37670,-1.47723,-4.35708,124.46086,18.34159,20.10439,39.64272,46.37216
5004.38670,-1.46789,-4.37217,124.41915,18.28435,20.06639,39.70737,46.36104
5004.39670,-1.44327,-4.41193,124.30940,18.13375,19.96639,39.87749,46.33177
5004.40670,-1.42724,-4.43542,124.25436,18.03534,19.91989,39.99622,46.30291
5004.41670,-1.38623,-4.48137,124.22758,17.83308,19.86359,40.30363,46.22728
5004.42670,-1.34947,-4.50105,124.38786,17.75859,19.87939,40.55872,46.19116
5004.43670,-1.34198,-4.49809,124.38411,17.76859,19.88439,40.56847,46.16266
5004.44670,-1.32177,-4.48551,124.33969,17.80354,19.90459,40.57074,46.06082
5004.45670,-1.32861,-4.47424,124.23886,17.81859,19.92039,40.48872,46.01116
5004.46670,-1.33145,-4.47088,124.20653,17.81859,19.92889,40.46539,45.99366
5004.47670,-1.34285,-4.45740,124.07719,17.81859,19.96289,40.37205,45.92366
5004.48670,-1.34580,-4.44972,124.03342,17.83170,19.97828,40.32994,45.89349
5004.49670,-1.34683,-4.41185,123.91662,17.94878,20.03139,40.15515,45.78130
5004.50670,-1.34843,-4.38432,123.70630,18.05036,20.01473,39.95039,45.69083
5004.51670,-1.34865,-4.38046,123.67686,18.06459,20.01239,39.92172,45.67816
5004.52670,-1.31190,-4.32837,123.64286,18.20359,20.14539,39.87172,45.42216
5004.53670,-1.30989,-4.30661,123.63967,18.28763,20.17837,39.79193,45.38173
5004.54670,-1.30811,-4.28745,123.63686,18.36159,20.20739,39.72172,45.34616
5004.55670,-1.32699,-4.23535,123.62300,18.51802,20.32918,39.50489,45.27091
5004.56670,-1.32717,-4.23482,123.62286,18.51959,20.33039,39.50272,45.27016
5004.57670,-1.30867,-4.24321,123.57090,18.53821,20.25000,39.51252,45.27016
5004.58670,-1.30396,-4.24926,123.69011,18.53329,20.25952,39.58688,45.31042
5004.59670,-1.30013,-4.25447,123.79686,18.52859,20.26939,39.65272,45.34616
5004.60670,-1.28819,-4.26409,123.70680,18.49506,20.22252,39.67800,45.31122
5004.61670,-1.25825,-4.29973,123.46691,18.33733,20.11216,39.80832,45.20910
5004.62670,-1.25858,-4.31906,123.44486,18.21259,20.12539,39.92172,45.18516
