time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
3390.12020,-0.12921,-3.97545,84.46173,13.17123,14.33273,28.80760,28.15017
3390.13020,-0.13342,-3.97810,84.45237,13.16226,14.32883,28.80370,28.15758
3390.14020,-0.16047,-3.99735,84.40628,13.10355,14.30128,28.78679,28.21466
3390.15020,-0.15269,-4.00717,84.51573,13.11223,14.29173,28.84760,28.26417
3390.16020,-0.15401,-4.00714,84.51573,13.11095,14.29314,28.84631,28.26533
3390.17020,-0.16294,-4.00690,84.51573,13.10223,14.30273,28.83760,28.27317
3390.18020,-0.16293,-4.00657,84.51758,13.10315,14.30365,28.83760,28.27317
3390.19020,-0.16291,-4.00417,84.53073,13.10973,14.31023,28.83760,28.27317
3390.20020,-0.17772,-3.99674,84.55373,13.13223,14.32273,28.79760,28.30117
3390.21020,-0.17716,-3.99792,84.53250,13.12539,14.31831,28.79500,28.29381
3390.22020,-0.17289,-4.00701,84.36917,13.07272,14.28431,28.77500,28.23714
3390.23020,-0.17130,-4.01038,84.30873,13.05323,14.27173,28.76760,28.21617
3390.24020,-0.15265,-4.02989,84.31658,13.03461,14.22075,28.82642,28.23480
3390.25020,-0.15072,-4.02359,84.37678,13.07275,14.22539,28.82194,28.25670
3390.26020,-0.14953,-4.01847,84.42273,13.10223,14.22973,28.81760,28.27317
3390.27020,-0.15911,-4.01824,84.43918,13.09172,14.24645,28.81760,28.28342
3390.28020,-0.21533,-4.02880,84.46373,12.99423,14.31273,28.81760,28.33917
3390.29020,-0.21533,-4.02880,84.46373,12.99423,14.31273,28.81760,28.33917
3390.30020,-0.19157,-4.03074,84.41892,13.01836,14.26693,28.81760,28.31603
3390.31020,-0.16731,-4.03272,84.37319,13.04299,14.22019,28.81760,28.29241
3390.32020,-0.18266,-4.02546,84.48844,13.02670,14.30064,28.86110,28.30000
3390.33020,-0.18011,-4.02800,84.45853,13.02886,14.27941,28.84909,28.30117
3390.34020,-0.17450,-4.03217,84.40428,13.03418,14.24111,28.82781,28.30117
3390.35020,-0.17926,-4.03764,84.46598,13.03423,14.24073,28.84906,28.34195
