time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
795.27670,-1.12519,-1.76929,61.65244,14.12294,11.91903,15.10118,20.50929
795.28670,-1.11234,-1.76185,61.68726,14.15776,11.91903,15.10118,20.50929
795.29670,-1.12458,-1.72615,61.75373,14.21138,11.99022,15.06163,20.49050
795.30670,-1.12474,-1.72575,61.75444,14.21194,11.99103,15.06118,20.49029
795.31670,-1.13749,-1.71972,61.59113,14.17719,11.97279,15.00037,20.44077
795.32670,-1.16134,-1.72467,61.52381,14.12931,11.97873,14.98248,20.43329
795.33670,-1.16462,-1.72554,61.51744,14.12294,11.98003,14.98118,20.43329
795.34670,-1.16223,-1.72158,61.64388,14.15716,12.01019,15.01018,20.46635
795.35670,-1.14117,-1.73888,61.61630,14.14568,11.96321,15.03858,20.46883
795.36670,-1.13435,-1.74598,61.57444,14.13294,11.93903,15.04118,20.46129
795.37670,-1.16692,-1.75083,61.75056,14.13294,12.00045,15.07818,20.53899
795.38670,-1.17832,-1.75253,61.81244,14.13294,12.02203,15.09118,20.56629
795.39670,-1.16968,-1.75341,61.81476,14.15563,11.99795,15.08192,20.57926
795.40670,-1.15986,-1.75440,61.81739,14.18142,11.97058,15.07139,20.59399
795.41670,-1.21648,-1.76007,61.90752,14.12354,12.05121,15.09098,20.64180
795.42670,-1.20619,-1.75929,61.89411,14.13061,12.04059,15.09229,20.63062
795.43670,-1.11903,-1.75255,61.77944,14.19194,11.94903,15.10118,20.53729
795.44670,-1.12502,-1.75343,61.74847,14.18420,11.94129,15.08570,20.53729
795.45670,-1.14921,-1.76494,61.46070,14.08785,11.88485,15.01129,20.47671
795.46670,-1.15517,-1.76904,61.36444,14.05394,11.86703,14.99118,20.45229
795.47670,-1.14866,-1.77187,61.34579,14.03846,11.86703,15.00705,20.43324
795.48670,-1.17040,-1.77880,61.43710,14.03292,11.89245,15.02498,20.48675
795.49670,-1.18974,-1.78041,61.51044,14.04394,11.90803,15.02118,20.53729
795.50670,-1.16238,-1.77787,61.49275,14.06834,11.88302,15.02728,20.51411
795.51670,-1.14487,-1.77625,61.48144,14.08394,11.86703,15.03118,20.49929
795.52670,-1.11487,-1.78310,61.59612,14.10773,11.87313,15.10438,20.51088
795.53670,-1.12917,-1.76482,61.74312,14.14649,11.94588,15.11494,20.53580
795.54670,-1.15104,-1.74999,61.79144,14.16194,11.99103,15.09118,20.54729
795.55670,-1.15104,-1.74999,61.79144,14.16194,11.99103,15.09118,20.54729
795.56670,-1.16264,-1.76046,61.73813,14.13294,11.96914,15.07841,20.55763
795.57670,-1.17099,-1.75644,61.81144,14.13294,12.01103,15.10118,20.56629
795.58670,-1.17951,-1.75763,61.75726,14.11417,12.00367,15.08217,20.55726
795.59670,-1.20696,-1.76146,61.58344,14.05394,11.98003,15.02118,20.52829
795.60670,-1.20171,-1.76230,61.62896,14.06222,11.98872,15.04187,20.53615
795.61670,-1.19779,-1.75409,61.63330,14.07394,12.00103,15.03777,20.52056
795.62670,-1.20059,-1.74659,61.58544,14.07394,12.00103,15.01118,20.49929
795.63670,-1.18857,-1.74398,61.60105,14.09488,11.99376,15.01473,20.49769
795.64670,-1.13288,-1.73190,61.67344,14.19194,11.96003,15.03118,20.49029
795.65670,-1.15936,-1.74411,61.67751,14.14395,11.97671,15.04338,20.51347
795.66670,-1.20033,-1.75635,61.69391,14.08796,12.00653,15.04876,20.55066
795.67670,-1.21122,-1.73052,61.74244,14.15294,12.03203,14.99118,20.56629
795.68670,-1.21061,-1.74239,61.67096,14.11529,12.00725,14.99595,20.55247
795.69670,-1.19036,-1.75109,61.58196,14.08908,11.97227,15.00894,20.51166
795.70670,-1.15949,-1.74420,61.56544,14.11294,11.96003,15.02118,20.47129
795.71670,-1.18076,-1.73996,61.51644,14.10363,11.96003,14.97708,20.47570
795.72670,-1.20294,-1.73554,61.46544,14.09394,11.96003,14.93118,20.48029
795.73670,-1.19781,-1.74175,61.49744,14.08434,11.96643,14.96318,20.48349
795.74670,-1.18713,-1.75468,61.56411,14.06434,11.97977,15.02985,20.49015
795.75670,-1.16739,-1.76266,61.61244,14.09394,11.94903,15.05118,20.51829
795.76670,-1.16553,-1.76294,61.65602,14.10542,11.95522,15.06296,20.53242
795.77670,-1.16166,-1.76352,61.74682,14.12935,11.96810,15.08750,20.56187
795.78670,-1.16184,-1.76106,61.72044,14.13294,11.96003,15.07118,20.55629
795.79670,-1.16092,-1.75287,61.71694,14.15011,11.96354,15.05366,20.54963
795.80670,-1.15922,-1.73770,61.71044,14.18194,11.97003,15.02118,20.53729
795.81670,-1.17583,-1.74179,61.69528,14.15633,11.97814,15.01595,20.54487
795.82670,-1.20524,-1.75273,61.62094,14.09409,11.97933,15.00118,20.54634
795.83670,-1.17256,-1.75150,61.56244,14.11294,11.93903,15.00118,20.50929
795.84670,-1.17562,-1.75271,61.57842,14.10974,11.94574,15.00757,20.51536
795.85670,-1.17734,-1.75450,61.61244,14.10750,11.95752,15.02346,20.52395
795.86670,-1.16319,-1.75227,61.61244,14.12093,11.95014,15.03017,20.51120
795.87670,-1.16919,-1.75317,61.61479,14.11771,11.95191,15.02595,20.51922
795.88670,-1.19216,-1.75667,61.62144,14.10294,11.96003,15.01118,20.54729
795.89670,-1.19216,-1.75667,61.62144,14.10294,11.96003,15.01118,20.54729
795.90670,-1.17095,-1.74721,61.68275,14.12806,11.98643,15.04524,20.52302
795.91670,-1.14635,-1.73624,61.75403,14.15727,12.01712,15.08484,20.49480
795.92670,-1.16908,-1.73346,61.78244,14.17194,12.02203,15.05118,20.53729
795.93670,-1.15116,-1.74429,61.74557,14.15793,11.99106,15.07330,20.52328
795.94670,-1.16714,-1.74416,61.67749,14.10971,12.01081,15.06653,20.49045
795.95670,-1.17531,-1.74270,61.65744,14.09394,12.02203,15.06118,20.48029
