time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
2860.11790,-0.17561,-4.92824,81.06181,12.32929,10.68005,27.87287,30.17961
2860.12790,-0.16741,-4.92670,81.15181,12.34929,10.69105,27.91287,30.19861
2860.13790,-0.14557,-4.93675,81.12981,12.34929,10.64905,27.94287,30.18861
2860.14790,-0.14557,-4.93675,81.12981,12.34929,10.64905,27.94287,30.18861
2860.15790,-0.16276,-4.91361,81.17584,12.35696,10.73684,27.92582,30.15622
2860.16790,-0.16043,-4.92310,81.19846,12.35829,10.70812,27.94009,30.19195
2860.17790,-0.15958,-4.92527,81.20081,12.35829,10.70105,27.94287,30.19861
2860.18790,-0.15666,-4.92559,81.13675,12.38461,10.65542,27.89021,30.20650
2860.19790,-0.15625,-4.92563,81.12781,12.38829,10.64905,27.88287,30.20761
2860.20790,-0.13621,-4.91947,81.17305,12.41352,10.65862,27.91767,30.18325
2860.21790,-0.14766,-4.92936,81.14849,12.37466,10.65527,27.92287,30.19570
2860.22790,-0.16427,-4.94181,81.11249,12.32566,10.64977,27.92287,30.21420
2860.23790,-0.17084,-4.93289,81.10781,12.34854,10.65730,27.88537,30.21661
2860.24790,-0.16573,-4.93574,81.19031,12.34404,10.67505,27.94037,30.23086
2860.25790,-0.16354,-4.93786,81.21781,12.33929,10.68005,27.96287,30.23561
2860.26790,-0.18538,-4.93096,81.24075,12.33189,10.71853,27.94067,30.24967
2860.27790,-0.19306,-4.92854,81.24881,12.32929,10.73205,27.93287,30.25461
2860.28790,-0.19306,-4.92854,81.24881,12.32929,10.73205,27.93287,30.25461
2860.29790,-0.18627,-4.93116,81.15709,12.32383,10.70214,27.90559,30.22552
2860.30790,-0.19346,-4.92664,81.18981,12.32929,10.72205,27.90287,30.23561
2860.31790,-0.18515,-4.93146,81.09271,12.30777,10.69888,27.89183,30.19423
2860.32790,-0.17838,-4.93538,81.01381,12.29029,10.68005,27.88287,30.16061
2860.33790,-0.18067,-4.94382,81.09576,12.29583,10.66773,27.91367,30.21853
2860.34790,-0.17725,-4.93741,81.26467,12.32998,10.70425,27.96970,30.26075
2860.35790,-0.17421,-4.93009,81.33881,12.34929,10.73205,27.99287,30.26461
2860.36790,-0.18417,-4.94156,81.21881,12.30418,10.70226,27.95976,30.25261
2860.37790,-0.20366,-4.95381,81.06890,12.24519,10.67524,27.90797,30.24051
2860.38790,-0.20919,-4.94959,81.08981,12.25029,10.69105,27.90287,30.24561
2860.39790,-0.21082,-4.94731,81.00981,12.24107,10.68572,27.86941,30.21361
2860.40790,-0.20841,-4.94351,80.95764,12.25040,10.67515,27.83877,30.19333
2860.41790,-0.20409,-4.94207,80.99181,12.27029,10.67005,27.84387,30.20761
2860.42790,-0.19674,-4.93833,81.03063,12.28436,10.68024,27.86279,30.20324
2860.43790,-0.18894,-4.93438,81.07181,12.29929,10.69105,27.88287,30.19861
2860.44790,-0.19744,-4.93743,81.06453,12.28637,10.69105,27.87624,30.21086
2860.45790,-0.21446,-4.94353,81.04996,12.26054,10.69105,27.86300,30.23536
2860.46790,-0.19808,-4.95244,81.04781,12.27029,10.64905,27.88287,30.24561
2860.47790,-0.20430,-4.94620,81.06393,12.27029,10.67580,27.87920,30.23865
2860.48790,-0.21506,-4.93541,81.09181,12.27029,10.72205,27.87287,30.22661
2860.49790,-0.21163,-4.92919,81.16618,12.31351,10.72205,27.87287,30.25775
2860.50790,-0.20509,-4.92466,81.20661,12.35625,10.70693,27.86243,30.28101
2860.51790,-0.20395,-4.93572,81.04981,12.29929,10.68005,27.84387,30.22661
2860.52790,-0.21096,-4.93105,81.11567,12.31162,10.70299,27.85102,30.25004
2860.53790,-0.22985,-4.91848,81.29367,12.34495,10.76499,27.87035,30.31337
2860.54790,-0.20339,-4.92537,81.16681,12.35829,10.69105,27.84387,30.27361
2860.55790,-0.21349,-4.92285,81.16084,12.34966,10.70698,27.83060,30.27361
2860.56790,-0.24908,-4.91394,81.13981,12.31929,10.76305,27.78387,30.27361
2860.57790,-0.24161,-4.91471,81.14813,12.32528,10.75669,27.79598,30.27018
2860.58790,-0.20916,-4.91805,81.18430,12.35135,10.72903,27.84864,30.25529
2860.59790,-0.20448,-4.92327,81.18344,12.34391,10.71762,27.86443,30.25748
2860.60790,-0.24255,-4.92995,81.10474,12.28569,10.72975,27.81237,30.27694
2860.61790,-0.24420,-4.92899,81.03377,12.28073,10.71796,27.77915,30.25593
2860.62790,-0.22254,-4.92573,81.09009,12.32613,10.70014,27.80214,30.26168
2860.63790,-0.21443,-4.92308,81.11053,12.34610,10.69541,27.80749,30.26153
2860.64790,-0.23872,-4.91483,81.04150,12.31955,10.73169,27.75440,30.23586
2860.65790,-0.24360,-4.91443,81.04499,12.31819,10.73546,27.74837,30.24298
2860.66790,-0.28134,-4.91148,81.07771,12.30929,10.76415,27.70277,30.30151
2860.67790,-0.28375,-4.90826,81.06881,12.30929,10.77305,27.69387,30.29261
2860.68790,-0.28492,-4.91051,81.06949,12.30452,10.77004,27.69679,30.29816
2860.69790,-0.29553,-4.93091,81.07569,12.26115,10.74260,27.72334,30.34860
2860.70790,-0.24995,-4.92276,81.13597,12.31753,10.73235,27.78208,30.30400
2860.71790,-0.24855,-4.92250,81.13781,12.31929,10.73205,27.78387,30.30261
2860.72790,-0.28950,-4.91546,80.91410,12.26088,10.75185,27.65518,30.24618
2860.73790,-0.28992,-4.91539,80.91181,12.26029,10.75205,27.65387,30.24561
2860.74790,-0.28484,-4.92578,81.06469,12.26682,10.75205,27.73227,30.31355
2860.75790,-0.28220,-4.93875,81.13033,12.24706,10.74431,27.78935,30.34961
2860.76790,-0.28222,-4.94093,81.12581,12.24029,10.74205,27.79387,30.34961
2860.77790,-0.28653,-4.94325,81.12496,12.24879,10.72505,27.77687,30.37426
2860.78790,-0.27727,-4.95503,81.17375,12.24170,10.70402,27.82538,30.40265
2860.79790,-0.27562,-4.95690,81.18181,12.24029,10.70105,27.83387,30.40661
2860.80790,-0.26781,-4.93509,81.18697,12.26609,10.75437,27.82527,30.34125
2860.81790,-0.26653,-4.93154,81.18781,12.27029,10.76305,27.82387,30.33061
2860.82790,-0.26604,-4.94944,81.10610,12.24229,10.70420,27.81244,30.34718
2860.83790,-0.24394,-4.96825,81.13825,12.22859,10.66005,27.88344,30.36618
2860.84790,-0.23591,-4.97023,81.17281,12.23129,10.66005,27.91287,30.36861
2860.85790,-0.25578,-4.95262,81.13073,12.25958,10.68254,27.82653,30.36208
2860.86790,-0.25144,-4.95351,81.15685,12.26545,10.68091,27.84171,30.36879
2860.87790,-0.23876,-4.96158,81.20181,12.26029,10.67005,27.89287,30.37861
2860.88790,-0.23721,-4.95614,81.19592,12.26722,10.68080,27.88593,30.36197
2860.89790,-0.23466,-4.94724,81.18626,12.27858,10.69841,27.87457,30.33470
2860.90790,-0.25948,-4.95761,81.08351,12.26199,10.64905,27.79387,30.37861
2860.91790,-0.25541,-4.96168,81.10520,12.25029,10.65239,27.82391,30.37861
2860.92790,-0.24355,-4.96449,81.15992,12.25029,10.65786,27.87317,30.37861
2860.93790,-0.24842,-4.95598,81.13087,12.25029,10.67994,27.84969,30.35095
2860.94790,-0.26050,-4.95325,81.08394,12.23136,10.69529,27.82279,30.33450
2860.95790,-0.26442,-4.96889,81.09880,12.19193,10.68329,27.86222,30.36136
2860.96790,-0.26548,-4.97311,81.10281,12.18129,10.68005,27.87287,30.36861
2860.97790,-0.25377,-4.94288,81.17513,12.24872,10.74064,27.86309,30.32267
2860.98790,-0.24983,-4.96444,80.98281,12.24029,10.61805,27.78387,30.34061
2860.99790,-0.24320,-4.96098,81.02237,12.24949,10.63231,27.80664,30.33394
2861.00790,-0.22102,-4.94942,81.15481,12.28029,10.68005,27.88287,30.31161
