time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
2915.38400,-0.51716,-2.61266,80.98481,15.77229,15.44005,23.75287,26.01961
2915.39400,-0.52372,-2.61163,81.07732,15.78866,15.46299,23.76937,26.05631
2915.40400,-0.48385,-2.61735,81.10081,15.83129,15.40905,23.81287,26.04761
2915.41400,-0.48179,-2.61880,81.09293,15.81989,15.41227,23.82426,26.03651
2915.42400,-0.46984,-2.62429,81.04715,15.79229,15.40272,23.85187,26.00027
2915.43400,-0.46214,-2.62796,80.97090,15.78456,15.36805,23.83668,25.98161
2915.44400,-0.47821,-2.62281,80.93756,15.77704,15.38105,23.79787,25.98161
2915.45400,-0.47222,-2.61003,81.03581,15.82129,15.42005,23.81287,25.98161
2915.46400,-0.47880,-2.61114,81.04086,15.81144,15.42788,23.81287,25.98868
2915.47400,-0.49418,-2.61441,81.06442,15.78573,15.45105,23.82130,26.00634
2915.48400,-0.47842,-2.61427,81.09754,15.79898,15.45105,23.85375,25.99375
2915.49400,-0.47573,-2.61289,81.13316,15.81191,15.45677,23.86326,26.00121
2915.50400,-0.48345,-2.60457,81.30181,15.87129,15.49205,23.87187,26.06661
2915.51400,-0.48345,-2.60457,81.30181,15.87129,15.49205,23.87187,26.06661
2915.52400,-0.48148,-2.60908,81.07128,15.84129,15.41711,23.79287,26.02002
2915.53400,-0.46307,-2.58624,81.00081,15.84129,15.47105,23.79287,25.89561
2915.54400,-0.46016,-2.58650,81.00865,15.84711,15.46737,23.79631,25.89786
2915.55400,-0.44173,-2.58834,81.06252,15.88680,15.44193,23.81748,25.91631
2915.56400,-0.46975,-2.58822,81.02350,15.85509,15.45900,23.77765,25.93175
2915.57400,-0.47312,-2.58820,81.01881,15.85129,15.46105,23.77287,25.93361
2915.58400,-0.45323,-2.57711,80.94281,15.87129,15.45105,23.75287,25.86761
2915.59400,-0.45323,-2.57711,80.94281,15.87129,15.45105,23.75287,25.86761
2915.60400,-0.46658,-2.57113,80.99381,15.86129,15.50205,23.76287,25.86761
2915.61400,-0.46408,-2.57067,80.96381,15.87129,15.48205,23.74287,25.86761
2915.62400,-0.46408,-2.57067,80.96381,15.87129,15.48205,23.74287,25.86761
2915.63400,-0.46678,-2.58229,80.91281,15.83129,15.46105,23.75287,25.86761
2915.64400,-0.43211,-2.58038,80.94181,15.88029,15.43005,23.78287,25.84861
2915.65400,-0.43211,-2.58038,80.94181,15.88029,15.43005,23.78287,25.84861
2915.66400,-0.43542,-2.56440,80.87281,15.91029,15.43005,23.71287,25.81961
2915.67400,-0.43549,-2.56452,80.87369,15.90999,15.43026,23.71346,25.81998
2915.68400,-0.44270,-2.57665,80.96181,15.88029,15.45105,23.77287,25.85761
2915.69400,-0.46132,-2.57602,80.93281,15.86129,15.46105,23.74287,25.86761
2915.70400,-0.46132,-2.57602,80.93281,15.86129,15.46105,23.74287,25.86761
2915.71400,-0.46162,-2.57338,80.95212,15.86888,15.47032,23.74415,25.86877
2915.72400,-0.46366,-2.55851,81.07321,15.91201,15.52693,23.75647,25.87781
2915.73400,-0.46359,-2.58055,81.00281,15.85129,15.48205,23.78287,25.88661
2915.74400,-0.46531,-2.57940,80.98850,15.84837,15.48351,23.77556,25.88106
2915.75400,-0.47539,-2.57269,80.90481,15.83129,15.49205,23.73287,25.84861
2915.76400,-0.45153,-2.57140,80.89009,15.85356,15.46865,23.74797,25.81991
2915.77400,-0.43010,-2.57339,80.89555,15.87523,15.44202,23.76901,25.80929
2915.78400,-0.45858,-2.57993,80.94281,15.85129,15.46105,23.76287,25.86761
2915.79400,-0.44404,-2.57961,80.93731,15.86579,15.44555,23.77287,25.85311
2915.80400,-0.42870,-2.58095,81.00459,15.90256,15.43005,23.79772,25.87425
2915.81400,-0.42843,-2.58152,81.02981,15.91029,15.43005,23.80287,25.88661
2915.82400,-0.43223,-2.57340,81.08764,15.93151,15.46006,23.80287,25.89319
2915.83400,-0.43362,-2.57043,81.10881,15.93929,15.47105,23.80287,25.89561
2915.84400,-0.44814,-2.58028,81.03938,15.89872,15.44974,23.78224,25.90867
2915.85400,-0.44481,-2.58127,80.99131,15.87079,15.45555,23.79287,25.87211
2915.86400,-0.43487,-2.57778,80.97481,15.86129,15.47105,23.81287,25.82961
2915.87400,-0.42002,-2.58411,80.97731,15.87079,15.44005,23.83237,25.83411
2915.88400,-0.41270,-2.59454,80.95027,15.87087,15.39249,23.83271,25.85419
2915.89400,-0.42838,-2.60307,80.88881,15.85129,15.35805,23.79287,25.88661
2915.90400,-0.44482,-2.59309,80.92663,15.85129,15.40807,23.78067,25.88661
2915.91400,-0.45533,-2.58672,80.95081,15.85129,15.44005,23.77287,25.88661
2915.92400,-0.45150,-2.59457,80.92353,15.85129,15.40161,23.76667,25.90397
2915.93400,-0.44253,-2.60057,80.97292,15.85539,15.39530,23.80352,25.91871
2915.94400,-0.43304,-2.60225,81.06781,15.86129,15.42005,23.86187,25.92461
2915.95400,-0.41942,-2.60351,81.06051,15.87758,15.39646,23.86748,25.91899
2915.96400,-0.41246,-2.60493,81.06876,15.89029,15.38189,23.87187,25.92472
2915.97400,-0.41844,-2.60564,81.09161,15.89029,15.38817,23.87187,25.94129
2915.98400,-0.44298,-2.62356,81.00782,15.79341,15.38905,23.88175,25.94361
2915.99400,-0.46352,-2.62157,81.06181,15.82129,15.38905,23.84187,26.00961
2916.00400,-0.44006,-2.62733,81.02369,15.81188,15.36331,23.87652,25.97198
2916.01400,-0.42583,-2.63205,80.97495,15.79571,15.34396,23.89542,25.93985
2916.02400,-0.44568,-2.62968,80.95481,15.78229,15.35805,23.86187,25.95261
2916.03400,-0.45145,-2.62472,80.97685,15.79331,15.37311,23.85085,25.95959
2916.04400,-0.44761,-2.62366,80.98501,15.80111,15.37223,23.85422,25.95745
2916.05400,-0.42439,-2.63624,80.93481,15.78229,15.32705,23.89187,25.93361
2916.06400,-0.43184,-2.63619,80.93335,15.78961,15.31936,23.86989,25.95449
2916.07400,-0.44474,-2.63609,80.93081,15.80229,15.30605,23.83187,25.99061
2916.08400,-0.44610,-2.63516,80.91372,15.79138,15.31369,23.83187,25.97679
2916.09400,-0.45350,-2.63444,80.90339,15.76661,15.33704,23.83774,25.96200
2916.10400,-0.46708,-2.63690,80.95630,15.75127,15.36402,23.85361,25.98740
2916.11400,-0.47412,-2.63817,80.98381,15.74329,15.37805,23.86187,26.00061
2916.12400,-0.45860,-2.62950,81.00053,15.78050,15.37805,23.86187,25.98011
2916.13400,-0.45932,-2.62595,81.01903,15.80025,15.37805,23.84983,25.99090
2916.14400,-0.46253,-2.62905,80.98893,15.78989,15.36581,23.83947,25.99377
2916.15400,-0.44339,-2.63083,80.88481,15.78229,15.32705,23.83187,25.94361
2916.16400,-0.44339,-2.63083,80.88481,15.78229,15.32705,23.83187,25.94361
2916.17400,-0.46119,-2.62785,80.98000,15.78560,15.37092,23.84187,25.98161
2916.18400,-0.46258,-2.62586,80.89881,15.74329,15.38905,23.84187,25.92461
2916.19400,-0.46258,-2.62586,80.89881,15.74329,15.38905,23.84187,25.92461
2916.20400,-0.46763,-2.61407,80.99781,15.78229,15.43005,23.84187,25.94361
2916.21400,-0.46407,-2.61992,80.98453,15.77285,15.41357,23.85147,25.94665
2916.22400,-0.44923,-2.64435,80.92920,15.73351,15.34491,23.89147,25.95931
2916.23400,-0.42461,-2.62585,80.99481,15.82129,15.34805,23.88187,25.94361
2916.24400,-0.42521,-2.62591,81.00225,15.81901,15.35297,23.88667,25.94361
2916.25400,-0.42762,-2.62682,81.05381,15.80817,15.38041,23.91827,25.94697
2916.26400,-0.41293,-2.63013,81.03181,15.85129,15.31705,23.89187,25.97161
2916.27400,-0.41529,-2.62886,81.03269,15.85129,15.32193,23.88787,25.97161
2916.28400,-0.43503,-2.61821,81.04003,15.85129,15.36260,23.85453,25.97161
2916.29400,-0.44252,-2.61416,81.04281,15.85129,15.37805,23.84187,25.97161
2916.30400,-0.45059,-2.62152,81.03281,15.82129,15.37805,23.85187,25.98161
2916.31400,-0.46881,-2.63669,81.02481,15.74329,15.39905,23.89187,25.99061
2916.32400,-0.46881,-2.63669,81.02481,15.74329,15.39905,23.89187,25.99061
2916.33400,-0.44639,-2.62556,80.91689,15.79180,15.34856,23.83246,25.94407
2916.34400,-0.45837,-2.63267,80.98247,15.77268,15.36766,23.86127,25.98085
2916.35400,-0.45862,-2.63282,80.98381,15.77229,15.36805,23.86187,25.98161
2916.36400,-0.44385,-2.62835,81.06130,15.82460,15.36143,23.87511,26.00015
2916.37400,-0.43633,-2.62607,81.10081,15.85129,15.35805,23.88187,26.00961
2916.38400,-0.45070,-2.61989,81.06824,15.83414,15.38462,23.85615,25.99332
2916.39400,-0.43052,-2.62201,81.11871,15.80635,15.42431,23.94647,25.94159
2916.40400,-0.42685,-2.62253,81.12781,15.80229,15.43005,23.96187,25.93361
2916.41400,-0.43721,-2.61569,80.97208,15.79359,15.40308,23.87487,25.90055
2916.42400,-0.44581,-2.60482,80.92297,15.81727,15.39905,23.81104,25.89561
2916.43400,-0.44695,-2.60324,80.91881,15.82129,15.39905,23.80287,25.89561
2916.44400,-0.42358,-2.60045,80.98734,15.86222,15.39445,23.83920,25.89147
2916.45400,-0.39646,-2.59722,81.06702,15.90981,15.38911,23.88144,25.88665
2916.46400,-0.39619,-2.59719,81.06781,15.91029,15.38905,23.88187,25.88661
2916.47400,-0.42262,-2.60592,80.96681,15.85129,15.37805,23.84187,25.89561
2916.48400,-0.42388,-2.60979,81.13481,15.87129,15.40905,23.90187,25.95261
2916.49400,-0.42388,-2.60979,81.13481,15.87129,15.40905,23.90187,25.95261
2916.50400,-0.41188,-2.60381,81.02781,15.87129,15.38905,23.87187,25.89561
2916.51400,-0.40887,-2.57117,80.93481,15.90029,15.44005,23.80287,25.79161
2916.52400,-0.40669,-2.57725,80.95396,15.90029,15.42587,23.81634,25.81147
2916.53400,-0.40580,-2.57975,80.96181,15.90029,15.42005,23.82187,25.81961
2916.54400,-0.39732,-2.58658,81.01049,15.90029,15.41459,23.86160,25.83401
2916.55400,-0.37914,-2.58651,81.01452,15.91538,15.40131,23.88251,25.81532
2916.56400,-0.36390,-2.57542,80.94281,15.93929,15.38905,23.85187,25.76261
2916.57400,-0.39293,-2.56572,81.01709,15.94543,15.44614,23.82793,25.79760
2916.58400,-0.41920,-2.56525,81.06936,15.92526,15.48821,23.82457,25.83131
2916.59400,-0.42420,-2.56876,81.07281,15.91029,15.49205,23.83187,25.83861
2916.60400,-0.42420,-2.56876,81.07281,15.91029,15.49205,23.83187,25.83861
2916.61400,-0.42279,-2.55704,81.03409,15.91029,15.51873,23.81552,25.78956
2916.62400,-0.42257,-2.55513,81.02781,15.91029,15.52305,23.81287,25.78161
2916.63400,-0.43598,-2.57129,80.91781,15.85129,15.48205,23.79287,25.79161
2916.64400,-0.41590,-2.57838,80.92081,15.91029,15.39905,23.77287,25.83861
2916.65400,-0.41538,-2.57224,80.91881,15.89529,15.43505,23.78787,25.80061
2916.66400,-0.39765,-2.56610,80.94107,15.90504,15.45571,23.82217,25.75815
