time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
262.65090,-0.70456,0.33973,58.60544,14.50694,15.66903,13.84218,14.58729
262.66090,-0.70463,0.33977,58.60486,14.50678,15.66898,13.84197,14.58713
262.67090,-0.71142,0.34311,58.54688,14.49082,15.66366,13.82069,14.57171
262.68090,-0.75981,0.34628,58.61744,14.45794,15.74103,13.82218,14.59629
262.69090,-0.75981,0.34628,58.61744,14.45794,15.74103,13.82218,14.59629
262.70090,-0.73867,0.33118,58.41240,14.43154,15.62311,13.77818,14.57957
262.71090,-0.70667,0.30142,58.57351,14.44537,15.61575,13.88545,14.62695
262.72090,-0.70239,0.29735,58.60144,14.44794,15.61703,13.90218,14.63429
262.73090,-0.69461,0.30582,58.48865,14.43913,15.58972,13.86693,14.59287
262.74090,-0.69356,0.30697,58.47344,14.43794,15.58603,13.86218,14.58729
262.75090,-0.68994,0.26771,58.59799,14.43070,15.55634,13.93459,14.67636
262.76090,-0.69096,0.25783,58.68603,14.47889,15.52776,13.92763,14.75174
262.77090,-0.69134,0.25862,58.69244,14.48694,15.52503,13.92218,14.75829
262.78090,-0.71122,0.24644,58.61625,14.43497,15.50672,13.91037,14.76419
262.79090,-0.74581,0.22037,58.57415,14.39129,15.46192,13.88689,14.83405
262.80090,-0.75220,0.21495,58.57744,14.38894,15.45203,13.88218,14.85429
262.81090,-0.76965,0.20907,58.61020,14.34994,15.49259,13.91338,14.85429
262.82090,-0.77456,0.20741,58.61944,14.33894,15.50403,13.92218,14.85429
262.83090,-0.76874,0.20743,58.59788,14.33082,15.50123,13.92778,14.83805
262.84090,-0.75928,0.22153,58.57299,14.32449,15.53112,13.93491,14.78247
262.85090,-0.76135,0.22680,58.58444,14.32994,15.54503,13.93218,14.77729
262.86090,-0.75998,0.21800,58.62583,14.35176,15.52171,13.93218,14.82018
262.87090,-0.77579,0.19213,58.62444,14.30719,15.49903,13.95468,14.86354
262.88090,-0.78121,0.18446,58.61944,14.28994,15.49403,13.96218,14.87329
262.89090,-0.79318,0.19435,58.53994,14.28044,15.48853,13.91718,14.85379
262.90090,-0.80518,0.20427,58.46044,14.27094,15.48303,13.87218,14.83429
262.91090,-0.81588,0.20572,58.46800,14.26734,15.49419,13.86498,14.84149
262.92090,-0.83285,0.20801,58.48000,14.26163,15.51191,13.85355,14.85292
262.93090,-0.78027,0.22297,58.54568,14.31286,15.53251,13.90498,14.79533
262.94090,-0.77283,0.22497,58.55444,14.31994,15.53503,13.91218,14.78729
262.95090,-0.82411,0.23563,58.58700,14.33666,15.56231,13.84178,14.84625
262.96090,-0.83283,0.23218,58.60215,14.32390,15.57394,13.85002,14.85429
262.97090,-0.81065,0.23449,58.64659,14.32315,15.60330,13.90218,14.81796
262.98090,-0.79440,0.24441,58.65444,14.34894,15.60703,13.90218,14.79629
262.99090,-0.80090,0.23645,58.59561,14.32432,15.58117,13.88966,14.80046
263.00090,-0.81585,0.22203,58.54596,14.28800,15.55510,13.88186,14.82100
263.01090,-0.84015,0.20836,58.68144,14.27994,15.59703,13.92218,14.88229
263.02090,-0.82019,0.21222,58.71914,14.30641,15.59971,13.94090,14.87213
263.03090,-0.78035,0.21993,58.79454,14.35935,15.60505,13.97833,14.85181
263.04090,-0.79148,0.21932,58.76144,14.35444,15.59153,13.95218,14.86329
263.05090,-0.80828,0.23394,58.74544,14.37894,15.59653,13.89718,14.87279
263.06090,-0.79919,0.25199,58.79044,14.42794,15.61703,13.88218,14.86329
263.07090,-0.82498,0.27198,58.75283,14.42352,15.65376,13.83351,14.84205
263.08090,-0.85047,0.29730,58.61701,14.40721,15.66562,13.74998,14.79420
263.09090,-0.83843,0.29745,58.46644,14.38894,15.60703,13.71218,14.75829
