time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1785.52980,-0.20841,-3.81015,51.04437,8.53523,8.45683,16.74127,17.31104
1785.53980,-0.20841,-3.81015,51.04437,8.53523,8.45683,16.74127,17.31104
1785.54980,-0.27780,-3.79660,51.09434,8.48440,8.55466,16.73497,17.32031
1785.55980,-0.28085,-3.78665,51.13837,8.50623,8.56983,16.73127,17.33104
1785.56980,-0.25945,-3.78741,51.20200,8.51253,8.58306,16.78167,17.32474
1785.57980,-0.24691,-3.78786,51.23937,8.51623,8.59083,16.81127,17.32104
1785.58980,-0.22662,-3.79078,51.23019,8.52695,8.57049,16.82002,17.31273
1785.59980,-0.17837,-3.78607,51.20487,8.55023,8.54933,16.84127,17.26404
1785.60980,-0.20265,-3.77094,51.21237,8.53523,8.60083,16.83127,17.24504
1785.61980,-0.19292,-3.77781,51.21612,8.54593,8.57597,16.83394,17.26028
1785.62980,-0.17345,-3.79153,51.22360,8.56732,8.52623,16.83929,17.29076
1785.63980,-0.15731,-3.78716,51.24737,8.59623,8.51507,16.84127,17.29480
1785.64980,-0.15391,-3.78357,51.25537,8.60423,8.51783,16.84127,17.29204
1785.65980,-0.21739,-3.78743,51.15112,8.55248,8.52608,16.76627,17.30629
1785.66980,-0.23861,-3.78873,51.11637,8.53523,8.52883,16.74127,17.31104
1785.67980,-0.22003,-3.80680,51.10861,8.51023,8.51073,16.78437,17.30328
1785.68980,-0.23930,-3.77978,51.05937,8.52623,8.53883,16.72127,17.27304
1785.69980,-0.23546,-3.79280,51.08863,8.51483,8.53085,16.75167,17.29128
1785.70980,-0.22925,-3.81582,51.09039,8.49623,8.49845,16.77847,17.31724
1785.71980,-0.22932,-3.81880,51.01537,8.49623,8.46683,16.74127,17.31104
1785.72980,-0.21408,-3.81516,51.04446,8.51042,8.47047,16.75945,17.30413
1785.73980,-0.18744,-3.80880,51.09537,8.53523,8.47683,16.79127,17.29204
1785.74980,-0.19717,-3.80364,51.08902,8.52947,8.49205,16.78240,17.28510
1785.75980,-0.24848,-3.78253,51.07176,8.49368,8.56937,16.74912,17.25958
1785.76980,-0.23432,-3.80790,51.12837,8.48623,8.53883,16.80127,17.30204
1785.77980,-0.22934,-3.80105,51.12168,8.49396,8.54424,16.79612,17.28737
1785.78980,-0.21326,-3.78362,51.12333,8.53113,8.54670,16.77874,17.26676
1785.79980,-0.20826,-3.79052,51.18537,8.57523,8.50783,16.77127,17.33104
1785.80980,-0.22095,-3.78331,51.17855,8.56735,8.52963,16.76076,17.32080
1785.81980,-0.25661,-3.76304,51.15937,8.54523,8.59083,16.73127,17.29204
1785.82980,-0.26478,-3.77210,51.12882,8.52781,8.57770,16.72394,17.29936
1785.83980,-0.27768,-3.78548,51.05761,8.49677,8.55495,16.70461,17.30128
1785.84980,-0.24541,-3.74709,51.11237,8.55523,8.60083,16.71127,17.24504
1785.85980,-0.24577,-3.74740,51.11279,8.55479,8.60072,16.71149,17.24579
1785.86980,-0.26340,-3.77719,51.13533,8.51623,8.58004,16.74037,17.29869
1785.87980,-0.17237,-3.79541,51.04137,8.51623,8.50783,16.80127,17.21604
1785.88980,-0.17888,-3.79859,51.05387,8.51476,8.50636,16.80127,17.23148
1785.89980,-0.21655,-3.81697,51.12637,8.50623,8.49783,16.80127,17.32104
