time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
4738.70450,0.80484,-3.40695,54.89586,9.62759,9.61739,18.84072,16.81016
4738.71450,0.75871,-3.40639,54.89486,9.61859,9.62739,18.79072,16.85816
4738.72450,0.75615,-3.40630,54.88355,9.61209,9.63012,18.78812,16.85322
4738.73450,0.73898,-3.40576,54.80786,9.56859,9.64839,18.77072,16.82016
4738.74450,0.74278,-3.40795,54.80357,9.56989,9.64033,18.77202,16.82133
4738.75450,0.76164,-3.42695,54.80112,9.57989,9.58379,18.78462,16.85282
4738.76450,0.71741,-3.45605,54.97686,9.58859,9.56639,18.81072,17.01116
4738.77450,0.71502,-3.45031,54.96945,9.58859,9.57765,18.80386,16.99936
4738.78450,0.69449,-3.42495,54.92730,9.57911,9.63351,18.76552,16.94916
4738.79450,0.65421,-3.50379,54.95986,9.50959,9.52439,18.80072,17.12516
4738.80450,0.65421,-3.50379,54.95986,9.50959,9.52439,18.80072,17.12516
4738.81450,0.66139,-3.44042,55.01786,9.56859,9.63839,18.78072,17.03016
4738.82450,0.66129,-3.44034,55.01749,9.56864,9.63839,18.78035,17.03011
4738.83450,0.65127,-3.43275,54.98025,9.57396,9.63839,18.74311,17.02479
4738.84450,0.62036,-3.43403,54.88786,9.54959,9.62739,18.68072,17.03016
4738.85450,0.62031,-3.43391,54.88874,9.55007,9.62750,18.68063,17.03054
4738.86450,0.61581,-3.42204,54.97686,9.59859,9.63839,18.67172,17.06816
4738.87450,0.61581,-3.42204,54.97686,9.59859,9.63839,18.67172,17.06816
4738.88450,0.60116,-3.43361,54.95857,9.57059,9.63211,18.67172,17.08416
4738.89450,0.60705,-3.43493,54.94986,9.56909,9.62739,18.67622,17.07716
4738.90450,0.62393,-3.42756,54.95486,9.58859,9.62739,18.68072,17.05816
4738.91450,0.57683,-3.40100,54.92326,9.60567,9.66326,18.58764,17.06670
4738.92450,0.57524,-3.41499,55.02052,9.58249,9.68679,18.65872,17.09252
4738.93450,0.57620,-3.41775,55.03586,9.57859,9.68939,18.67172,17.09616
4738.94450,0.57844,-3.40125,54.97866,9.61447,9.67327,18.60932,17.08160
4738.95450,0.58051,-3.38599,54.92586,9.64759,9.65839,18.55172,17.06816
4738.96450,0.57716,-3.41431,54.83436,9.58323,9.62249,18.56485,17.06378
4738.97450,0.57334,-3.44660,54.73038,9.51009,9.58170,18.57978,17.05881
4738.98450,0.53004,-3.46179,54.76386,9.47059,9.59639,18.58172,17.11516
4738.99450,0.59525,-3.48614,54.73341,9.47801,9.51991,18.64113,17.09437
4739.00450,0.60160,-3.54123,54.76288,9.42848,9.44733,18.71382,17.17324
4739.01450,0.59633,-3.55635,54.77586,9.41159,9.43239,18.73072,17.20116
4739.02450,0.59061,-3.57548,54.94911,9.44084,9.41664,18.78322,17.30841
4739.03450,0.58871,-3.58183,55.00686,9.45059,9.41139,18.80072,17.34416
4739.04450,0.61096,-3.58259,55.05886,9.44609,9.43189,18.86022,17.32066
4739.05450,0.59266,-3.57892,55.04796,9.40167,9.48143,18.87577,17.28910
4739.06450,0.53254,-3.57235,54.95486,9.34259,9.52439,18.81072,17.27716
4739.07450,0.58269,-3.56601,55.00022,9.37346,9.52439,18.86679,17.23558
4739.08450,0.57860,-3.56707,54.95113,9.35404,9.52439,18.85581,17.21689
4739.09450,0.55941,-3.56981,54.90786,9.33259,9.52439,18.83072,17.22016
4739.10450,0.61647,-3.56880,54.87681,9.36997,9.47877,18.84973,17.17834
4739.11450,0.64950,-3.56822,54.85886,9.39159,9.45239,18.86072,17.15416
4739.12450,0.63147,-3.58861,54.78326,9.34245,9.42656,18.84812,17.16613
4739.13450,0.65902,-3.60477,54.77729,9.38793,9.34020,18.83442,17.21474
4739.14450,0.68141,-3.60721,54.79986,9.43159,9.29839,18.83072,17.23916
4739.15450,0.65641,-3.60001,54.78789,9.41899,9.32422,18.80552,17.23916
4739.16450,0.59647,-3.60020,54.82118,9.34985,9.40428,18.81592,17.25113
4739.17450,0.56992,-3.60280,54.84486,9.31359,9.44239,18.83072,17.25816
4739.18450,0.56165,-3.60409,54.85396,9.31165,9.44433,18.82685,17.27113
4739.19450,0.52723,-3.60948,54.89186,9.30359,9.45239,18.81072,17.32516
4739.20450,0.52723,-3.60948,54.89186,9.30359,9.45239,18.81072,17.32516
4739.21450,0.50484,-3.56203,54.96083,9.38807,9.50584,18.73313,17.33378
4739.22450,0.50985,-3.55447,54.85286,9.39159,9.48339,18.68072,17.29716
4739.23450,0.50696,-3.55739,54.83492,9.38576,9.47603,18.67371,17.29942
4739.24450,0.47953,-3.57438,54.71886,9.34481,9.43628,18.62061,17.31716
4739.25450,0.43168,-3.53689,54.85486,9.36259,9.55539,18.61172,17.32516
4739.26450,0.43524,-3.53960,54.84838,9.36499,9.54423,18.61052,17.32864
4739.27450,0.46134,-3.55951,54.80086,9.38259,9.46239,18.60172,17.35416
4739.28450,0.46174,-3.55033,54.85710,9.39332,9.49310,18.62022,17.35046
4739.29450,0.44471,-3.55062,54.94810,9.37935,9.53770,18.65905,17.37200
4739.30450,0.41407,-3.57810,54.93986,9.32359,9.52439,18.67172,17.42016
4739.31450,0.40343,-3.56881,54.93031,9.31991,9.54717,18.65703,17.40620
4739.32450,0.38225,-3.55382,54.92094,9.31359,9.58639,18.63172,17.38924
4739.33450,0.38003,-3.56193,54.90934,9.30488,9.57159,18.63172,17.40116
4739.34450,0.39120,-3.57733,54.86924,9.29448,9.53112,18.63586,17.40778
4739.35450,0.42166,-3.57563,54.97786,9.36259,9.50439,18.66172,17.44916
4739.36450,0.41829,-3.57797,54.94344,9.35774,9.49179,18.64475,17.44916
4739.37450,0.39473,-3.58509,54.84394,9.33021,9.46805,18.59172,17.45396
4739.38450,0.35621,-3.58446,54.86786,9.29359,9.51439,18.59172,17.46816
4739.39450,0.35442,-3.57976,54.83416,9.29844,9.50930,18.56748,17.45895
4739.40450,0.34055,-3.56044,54.74940,9.31359,9.51146,18.49172,17.43264
4739.41450,0.31927,-3.54892,54.82156,9.31116,9.56639,18.50384,17.44016
4739.42450,0.32149,-3.55838,54.85111,9.29859,9.56639,18.53422,17.45191
4739.43450,0.29279,-3.56429,54.84886,9.28359,9.56639,18.51172,17.48716
4739.44450,0.29454,-3.56122,54.83461,9.28109,9.57139,18.50922,17.47291
4739.45450,0.28904,-3.56822,54.77577,9.24933,9.56610,18.50420,17.45615
4739.46450,0.25625,-3.61765,54.72686,9.17559,9.50439,18.51172,17.53516
4739.47450,0.27704,-3.62748,54.76977,9.20177,9.46924,18.53354,17.56522
4739.48450,0.34178,-3.65810,54.90386,9.28359,9.35939,18.60172,17.65916
4739.49450,0.34147,-3.65119,54.91109,9.29375,9.36835,18.59483,17.65417
4739.50450,0.34025,-3.62460,54.93891,9.33282,9.40278,18.56834,17.63496
4739.51450,0.24475,-3.59874,54.90986,9.27359,9.51439,18.49172,17.63016
4739.52450,0.24450,-3.59523,54.90338,9.27359,9.52063,18.48812,17.62104
4739.53450,0.24760,-3.56495,54.85515,9.28060,9.56996,18.46065,17.54394
4739.54450,0.28449,-3.53160,54.84986,9.33259,9.59639,18.45272,17.46816
4739.55450,0.28590,-3.53367,54.85041,9.33128,9.59290,18.45608,17.47015
4739.56450,0.29760,-3.55095,54.85498,9.32043,9.56375,18.48408,17.48672
4739.57450,0.30497,-3.56184,54.85786,9.31359,9.54539,18.50172,17.49716
4739.58450,0.29516,-3.56121,54.85346,9.31359,9.54539,18.48707,17.50742
4739.59450,0.28263,-3.57025,54.82041,9.29540,9.53048,18.47263,17.52189
4739.60450,0.29041,-3.58798,54.77586,9.26359,9.50439,18.49172,17.51616
4739.61450,0.29725,-3.56832,54.88477,9.30765,9.54499,18.51152,17.52062
4739.62450,0.30151,-3.52955,54.96433,9.36714,9.60628,18.49776,17.49314
4739.63450,0.29865,-3.50958,54.93086,9.38259,9.62739,18.46172,17.45916
4739.64450,0.27737,-3.52050,54.93520,9.35779,9.62739,18.46172,17.48830
4739.65450,0.26433,-3.52719,54.93786,9.34259,9.62739,18.46172,17.50616
4739.66450,0.29249,-3.54219,55.02029,9.37077,9.59146,18.51104,17.54702
4739.67450,0.30028,-3.51270,54.93350,9.40405,9.59933,18.44366,17.48646
4739.68450,0.29887,-3.50009,54.89086,9.41159,9.60739,18.41272,17.45916
4739.69450,0.31956,-3.52289,54.87346,9.36896,9.58912,18.47275,17.44263
4739.70450,0.28564,-3.54015,54.79343,9.29386,9.59509,18.46432,17.44016
4739.71450,0.28010,-3.54222,54.78186,9.28359,9.59639,18.46172,17.44016
4739.72450,0.32638,-3.51181,54.92019,9.37755,9.62336,18.49652,17.42276
4739.73450,0.33328,-3.50728,54.94086,9.39159,9.62739,18.50172,17.42016
4739.74450,0.29632,-3.49424,54.76630,9.36249,9.62739,18.39544,17.38097
4739.75450,0.29917,-3.47630,54.78290,9.37249,9.66626,18.39747,17.34669
4739.76450,0.30869,-3.47328,54.82886,9.38259,9.67939,18.42272,17.34416
4739.77450,0.29617,-3.50015,54.72652,9.36001,9.60189,18.37757,17.38705
4739.78450,0.32794,-3.52501,54.73519,9.36744,9.53778,18.41470,17.41527
4739.79450,0.34037,-3.53055,54.74986,9.37259,9.52439,18.43272,17.42016
4739.80450,0.32923,-3.54201,54.85502,9.36465,9.54106,18.47994,17.46937
4739.81450,0.31237,-3.55934,55.01486,9.35259,9.56639,18.55172,17.54416
4739.82450,0.35214,-3.58439,54.91541,9.34031,9.48414,18.56400,17.52697
4739.83450,0.34365,-3.55497,54.97178,9.38126,9.53344,18.54091,17.51616
4739.84450,0.32281,-3.52689,55.04586,9.41159,9.59639,18.52172,17.51616
4739.85450,0.31650,-3.52885,55.00986,9.40416,9.58668,18.50286,17.51616
4739.86450,0.30014,-3.53451,54.83829,9.36864,9.54934,18.43062,17.48968
4739.87450,0.31630,-3.53043,54.80986,9.36259,9.55539,18.44272,17.44916
4739.88450,0.35565,-3.55220,54.79566,9.35828,9.50247,18.48962,17.44529
4739.89450,0.40779,-3.58105,54.77686,9.35259,9.43239,18.55172,17.44016
4739.90450,0.39175,-3.61035,54.75817,9.31269,9.39552,18.56182,17.48814
4739.91450,0.34569,-3.63659,54.78525,9.26849,9.38591,18.56152,17.56933
4739.92450,0.31658,-3.63421,54.82886,9.26359,9.41139,18.55172,17.60216
4739.93450,0.31658,-3.63421,54.82886,9.26359,9.41139,18.55172,17.60216
4739.94450,0.33190,-3.60549,54.83163,9.29825,9.44675,18.53786,17.54878
4739.95450,0.36140,-3.58720,54.79127,9.33820,9.43693,18.51474,17.50139
4739.96450,0.36545,-3.58621,54.78386,9.34259,9.43239,18.51172,17.49716
4739.97450,0.30567,-3.56496,54.87386,9.34259,9.51439,18.48172,17.53516
4739.98450,0.30445,-3.56859,54.84859,9.33474,9.50482,18.47520,17.53383
4739.99450,0.29954,-3.58315,54.74753,9.30336,9.46652,18.44914,17.52851
4740.00450,0.36076,-3.63210,54.77586,9.33259,9.32939,18.51172,17.60216
4740.01450,0.36806,-3.63769,54.76311,9.32784,9.31639,18.51922,17.59966
4740.02450,0.39828,-3.66389,54.75336,9.31609,9.26189,18.56422,17.61116
4740.03450,0.42312,-3.69217,54.83886,9.32359,9.21539,18.63172,17.66816
4740.04450,0.41864,-3.67256,54.81917,9.33221,9.24725,18.60738,17.63232
4740.05450,0.40285,-3.60343,54.74986,9.36259,9.35939,18.52172,17.50616
4740.06450,0.40467,-3.59542,54.75162,9.36259,9.37923,18.52492,17.48488
4740.07450,0.41226,-3.56204,54.75895,9.36259,9.46190,18.53825,17.39621
4740.08450,0.36303,-3.51009,54.63977,9.35511,9.55291,18.42287,17.30888
4740.09450,0.35642,-3.48291,54.63086,9.37998,9.59009,18.38514,17.27564
4740.10450,0.43109,-3.39441,54.85012,9.57099,9.68811,18.40015,17.19087
4740.11450,0.41144,-3.40683,54.76386,9.51959,9.67939,18.38272,17.18216
4740.12450,0.41289,-3.40146,54.78594,9.52787,9.69175,18.38752,17.17880
4740.13450,0.42346,-3.36223,54.94786,9.58859,9.78239,18.42272,17.15416
4740.14450,0.42698,-3.35924,54.94842,9.59020,9.78819,18.42586,17.14417
4740.15450,0.45629,-3.33431,54.95312,9.60362,9.83651,18.45204,17.06095
4740.16450,0.40392,-3.22274,55.03386,9.68759,10.05039,18.34272,16.95316
4740.17450,0.40392,-3.22274,55.03386,9.68759,10.05039,18.34272,16.95316
4740.18450,0.43440,-3.20512,54.85986,9.66759,10.05039,18.31272,16.82916
4740.19450,0.42703,-3.15260,54.95392,9.71610,10.16227,18.30282,16.77272
4740.20450,0.42696,-3.15208,54.95486,9.71659,10.16339,18.30272,16.77216
4740.21450,0.41422,-3.12927,55.02386,9.76559,10.19439,18.27272,16.79116
4740.22450,0.41422,-3.12927,55.02386,9.76559,10.19439,18.27272,16.79116
4740.23450,0.42790,-3.15652,54.89846,9.69786,10.15101,18.29388,16.75571
4740.24450,0.43527,-3.18310,54.81847,9.64505,10.11100,18.31525,16.74717
4740.25450,0.40193,-3.19833,55.03686,9.69659,10.10139,18.33272,16.90616
4740.26450,0.39680,-3.20731,54.96680,9.67762,10.07352,18.30949,16.90616
4740.27450,0.39436,-3.23459,54.88365,9.63333,10.02227,18.30835,16.91970
4740.28450,0.39666,-3.23983,54.89486,9.62759,10.01939,18.32272,16.92516
4740.29450,0.36382,-3.23973,54.93861,9.61814,10.04475,18.31278,16.96294
4740.30450,0.33066,-3.23963,54.98286,9.60859,10.07039,18.30272,17.00116
4740.31450,0.32959,-3.23376,54.97434,9.61967,10.07039,18.28596,16.99832
4740.32450,0.33347,-3.22270,54.91969,9.63525,10.06189,18.24755,16.97500
4740.33450,0.34236,-3.22772,54.87486,9.61859,10.05039,18.25272,16.95316
4740.34450,0.35322,-3.21850,54.85895,9.63506,10.05039,18.24192,16.93157
4740.35450,0.37491,-3.24858,54.88654,9.61721,10.00575,18.30130,16.96228
4740.36450,0.38314,-3.27128,54.91086,9.59859,9.97839,18.34272,16.99116
4740.37450,0.37000,-3.24282,54.97195,9.63286,10.03452,18.32285,16.98172
4740.38450,0.35671,-3.21404,55.03386,9.66759,10.09139,18.30272,16.97216
4740.39450,0.31741,-3.20420,55.02274,9.64288,10.13586,18.27184,16.97216
4740.40450,0.28283,-3.17529,54.93329,9.63991,10.17633,18.18556,16.93149
4740.41450,0.27644,-3.16105,54.88186,9.64759,10.18439,18.14372,16.90616
4740.42450,0.26903,-3.15650,54.85160,9.63523,10.19675,18.13137,16.88825
4740.43450,0.27313,-3.14443,54.94500,9.65223,10.24260,18.16685,16.88332
4740.44450,0.27852,-3.13869,55.01486,9.66759,10.26639,18.19372,16.88716
4740.45450,0.26898,-3.13056,54.97780,9.67376,10.26639,18.15666,16.88098
4740.46450,0.26307,-3.12552,54.95486,9.67759,10.26639,18.13372,16.87716
4740.47450,0.26222,-3.13884,54.85979,9.64493,10.23250,18.11719,16.86517
4740.48450,0.26658,-3.16677,54.74105,9.59478,10.17258,18.11277,16.86092
4740.49450,0.29023,-3.20472,54.80986,9.57859,10.12239,18.19372,16.91516
4740.50450,0.29818,-3.23936,54.80086,9.55909,10.05539,18.21872,16.96766
4740.51450,0.30613,-3.27401,54.79186,9.53959,9.98839,18.24372,17.02016
4740.52450,0.28990,-3.30361,54.75523,9.48613,9.95771,18.25807,17.05332
4740.53450,0.28420,-3.35625,54.86736,9.45609,9.90089,18.33772,17.17266
4740.54450,0.29504,-3.37853,55.01686,9.48059,9.87539,18.40272,17.25816
4740.55450,0.27852,-3.39467,54.97132,9.44644,9.85461,18.39282,17.27746
4740.56450,0.28593,-3.42395,54.95286,9.42659,9.79739,18.41272,17.31616
4740.57450,0.31020,-3.43672,54.98086,9.44159,9.76139,18.44272,17.33516
4740.58450,0.28833,-3.42033,55.02491,9.46089,9.79703,18.41797,17.34902
4740.59450,0.26606,-3.40363,55.06986,9.48059,9.83339,18.39272,17.36316
4740.60450,0.26249,-3.42266,54.97384,9.43598,9.79845,18.38420,17.35521
4740.61450,0.25533,-3.46091,54.78179,9.34678,9.72856,18.36715,17.33930
