time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
5741.70740,-0.94858,-1.45708,65.53186,14.25159,14.32639,17.07872,19.87516
5741.71740,-0.92651,-1.44587,65.50386,14.27159,14.32639,17.07872,19.82716
5741.72740,-0.92651,-1.44587,65.50386,14.27159,14.32639,17.07872,19.82716
5741.73740,-0.92171,-1.47873,65.30486,14.17359,14.24339,17.08872,19.79916
5741.74740,-0.92357,-1.46676,65.63753,14.26072,14.33547,17.15803,19.88332
5741.75740,-0.92359,-1.46665,65.64086,14.26159,14.33639,17.15872,19.88416
5741.76740,-0.90760,-1.45141,65.49033,14.26159,14.31458,17.11085,19.80331
5741.77740,-0.88582,-1.44201,65.35630,14.26159,14.28303,17.07952,19.73216
5741.78740,-0.82970,-1.47189,65.34486,14.26159,14.19239,17.15872,19.73216
5741.79740,-0.82718,-1.47599,65.34229,14.25155,14.18956,17.17133,19.72984
5741.80740,-0.81989,-1.48782,65.33486,14.22259,14.18139,17.20772,19.72316
5741.81740,-0.82847,-1.45482,65.28997,14.24676,14.23221,17.14901,19.66199
5741.82740,-0.81097,-1.43705,65.25027,14.26446,14.24805,17.13861,19.59916
5741.83740,-0.80035,-1.44357,65.25286,14.26159,14.23339,17.15872,19.59916
5741.84740,-0.78737,-1.43530,65.25680,14.29617,14.22420,17.14559,19.59084
5741.85740,-0.77263,-1.42590,65.26128,14.33548,14.21375,17.13066,19.58139
5741.86740,-0.74434,-1.42594,65.36386,14.34059,14.25339,17.21772,19.55216
5741.87740,-0.75173,-1.42763,65.38699,14.36635,14.23291,17.19195,19.59577
5741.88740,-0.75553,-1.42849,65.39886,14.37959,14.22239,17.17872,19.61816
5741.89740,-0.77251,-1.44101,65.45361,14.32109,14.26889,17.23797,19.62566
5741.90740,-0.78715,-1.41885,65.59036,14.37509,14.33839,17.22772,19.64916
5741.91740,-0.79014,-1.41009,65.62986,14.39959,14.35639,17.21772,19.65616
5741.92740,-0.77891,-1.41806,65.56526,14.37063,14.33412,17.23257,19.62794
5741.93740,-0.77864,-1.43702,65.44271,14.32161,14.27509,17.22292,19.62309
5741.94740,-0.78239,-1.45369,65.33986,14.28159,14.22239,17.20772,19.62816
5741.95740,-0.77628,-1.44882,65.42602,14.30873,14.24679,17.23133,19.63918
5741.96740,-0.76689,-1.44135,65.55886,14.35059,14.28439,17.26772,19.65616
5741.97740,-0.79092,-1.43385,65.46834,14.32579,14.29121,17.21254,19.63880
5741.98740,-0.84536,-1.43541,65.48602,14.27401,14.34623,17.19050,19.67528
5741.99740,-0.86964,-1.43919,65.53086,14.25159,14.37739,17.19772,19.70416
5742.00740,-0.84464,-1.41671,65.46493,14.30643,14.35829,17.14904,19.65117
5742.01740,-0.80672,-1.41304,65.40483,14.34059,14.30833,17.14327,19.61264
5742.02740,-0.79268,-1.41956,65.39286,14.34059,14.28439,17.15872,19.60916
5742.03740,-0.80045,-1.41967,65.39398,14.33899,14.28615,17.14912,19.61972
5742.04740,-0.84126,-1.42028,65.39986,14.33059,14.29539,17.09872,19.67516
5742.05740,-0.82258,-1.41000,65.41953,14.34314,14.32093,17.12384,19.63163
5742.06740,-0.81622,-1.39180,65.45636,14.36059,14.37189,17.13372,19.59016
5742.07740,-0.83578,-1.38785,65.46586,14.36059,14.38739,17.10872,19.60916
5742.08740,-0.82554,-1.40006,65.46486,14.34559,14.36689,17.13872,19.61366
5742.09740,-0.80817,-1.41950,65.45186,14.34559,14.30539,17.15872,19.64216
5742.10740,-0.80104,-1.42673,65.43986,14.36059,14.26439,17.14872,19.66616
5742.11740,-0.81889,-1.42465,65.44040,14.34197,14.28922,17.14062,19.66859
5742.12740,-0.85388,-1.42057,65.44146,14.30546,14.33790,17.12475,19.67335
5742.13740,-0.86718,-1.41902,65.44186,14.29159,14.35639,17.11872,19.67516
5742.14740,-0.86077,-1.42011,65.44620,14.31577,14.33097,17.10632,19.69314
5742.15740,-0.85400,-1.42922,65.49288,14.31261,14.32841,17.14212,19.70974
5742.16740,-0.85227,-1.43438,65.51986,14.30159,14.33639,17.16872,19.71316
