time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
5481.77280,-2.42218,-2.54956,67.61086,12.81559,13.42939,17.20772,24.15816
5481.78280,-2.42190,-2.54955,67.61098,12.81569,13.42939,17.20812,24.15778
5481.79280,-2.39395,-2.54777,67.62169,12.82512,13.42939,17.24709,24.12008
5481.80280,-2.43069,-2.54818,67.50423,12.77829,13.42939,17.18439,24.11214
5481.81280,-2.43990,-2.54828,67.47486,12.76659,13.42939,17.16872,24.11016
5481.82280,-2.43749,-2.55929,67.60480,12.77549,13.43829,17.22123,24.16979
5481.83280,-2.43584,-2.59411,67.69752,12.72460,13.42177,17.31584,24.23532
5481.84280,-2.43566,-2.59861,67.70786,12.71759,13.41939,17.32772,24.24316
5481.85280,-2.41856,-2.58213,67.64564,12.77003,13.39184,17.27439,24.20938
5481.86280,-2.41642,-2.58006,67.63786,12.77659,13.38839,17.26772,24.20516
5481.87280,-2.39762,-2.54796,67.66990,12.81130,13.46137,17.27662,24.12061
5481.88280,-2.35570,-2.54492,67.77265,12.84140,13.48018,17.35782,24.09325
5481.89280,-2.35081,-2.54504,67.78486,12.84459,13.48139,17.36772,24.09116
5481.90280,-2.36643,-2.55065,67.79825,12.81334,13.50116,17.38047,24.10328
5481.91280,-2.33283,-2.56037,67.89193,12.85214,13.46977,17.43608,24.13393
5481.92280,-2.32349,-2.56180,67.91086,12.86459,13.46039,17.44672,24.13916
5481.93280,-2.37613,-2.59340,67.88064,12.77748,13.44173,17.43783,24.22360
5481.94280,-2.38271,-2.59735,67.87686,12.76659,13.43939,17.43672,24.23416
5481.95280,-2.42931,-2.62945,67.69005,12.67142,13.36714,17.37592,24.27558
5481.96280,-2.43429,-2.62919,67.70157,12.68165,13.36210,17.36301,24.29481
5481.97280,-2.43280,-2.62403,67.74286,12.70759,13.36739,17.35772,24.31016
5481.98280,-2.43328,-2.62368,67.74324,12.70770,13.36846,17.35703,24.31005
5481.99280,-2.47410,-2.59365,67.77586,12.71759,13.46039,17.29772,24.30016
5482.00280,-2.45869,-2.58496,67.68542,12.74723,13.42163,17.25212,24.26444
5482.01280,-2.45546,-2.56748,67.67174,12.76463,13.45081,17.23370,24.22260
5482.02280,-2.45763,-2.54811,67.69132,12.77521,13.50531,17.22841,24.18239
5482.03280,-2.45574,-2.55052,67.66752,12.79088,13.47326,17.20515,24.19823
5482.04280,-2.49878,-2.57250,67.88538,12.72892,13.55433,17.29620,24.30592
5482.05280,-2.51272,-2.57899,67.95786,12.70759,13.58439,17.32772,24.33816
5482.06280,-2.52258,-2.59155,67.95492,12.69501,13.55839,17.32353,24.37800
5482.07280,-2.52894,-2.61871,68.02638,12.67759,13.52239,17.36252,24.46388
5482.08280,-2.52038,-2.62160,68.08141,12.69014,13.52239,17.38772,24.48116
5482.09280,-2.55231,-2.63515,68.04141,12.66026,13.49645,17.34976,24.53494
5482.10280,-2.57240,-2.64391,68.01386,12.63859,13.48139,17.32772,24.56616
5482.11280,-2.58744,-2.64447,67.93083,12.61804,13.46839,17.28809,24.55631
5482.12280,-2.64281,-2.65456,67.53065,12.52019,13.38267,17.12342,24.50437
