time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1886.75220,-0.07285,-1.84147,61.54073,12.83723,12.96273,17.82960,17.91117
1886.76220,-0.10928,-1.87294,61.62673,12.78823,12.96273,17.86960,18.00617
1886.77220,-0.10928,-1.87294,61.62673,12.78823,12.96273,17.86960,18.00617
1886.78220,-0.12158,-1.87226,61.60794,12.76810,12.97682,17.86289,18.00013
1886.79220,-0.12761,-1.87194,61.59873,12.75823,12.98373,17.85960,17.99717
1886.80220,-0.07901,-1.89018,61.55583,12.75823,12.91654,17.90736,17.97370
1886.81220,-0.11348,-1.89180,61.65925,12.74943,12.96409,17.91860,18.02713
1886.82220,-0.11973,-1.89144,61.67473,12.74823,12.97273,17.91860,18.03517
1886.83220,-0.12773,-1.88915,61.61393,12.74823,12.95355,17.87697,18.03517
1886.84220,-0.13741,-1.88765,61.54489,12.74446,12.93257,17.83268,18.03517
1886.85220,-0.14390,-1.90093,61.54673,12.69923,12.94273,17.86960,18.03517
1886.86220,-0.13147,-1.90825,61.47117,12.69426,12.89650,17.85469,18.02573
1886.87220,-0.11886,-1.91566,61.39473,12.68923,12.84973,17.83960,18.01617
1886.88220,-0.11172,-1.92137,61.42431,12.69202,12.84387,17.86165,18.02678
1886.89220,-0.09863,-1.93664,61.52353,12.69163,12.84431,17.93000,18.05759
1886.90220,-0.10729,-1.93753,61.56073,12.67923,12.86973,17.94860,18.06317
1886.91220,-0.11163,-1.94309,61.55691,12.66265,12.86973,17.95711,18.06743
1886.92220,-0.13349,-1.95035,61.55287,12.62376,12.88734,17.96292,18.07886
1886.93220,-0.14564,-1.95016,61.55373,12.61123,12.90073,17.95860,18.08317
1886.94220,-0.12205,-1.96823,61.49649,12.59604,12.84348,17.97886,18.07811
1886.95220,-0.09904,-1.98585,61.44073,12.58123,12.78773,17.99860,18.07317
1886.96220,-0.10924,-1.98990,61.48256,12.59391,12.78139,17.99226,18.11500
1886.97220,-0.11109,-1.99839,61.53319,12.57603,12.79726,18.03270,18.12720
1886.98220,-0.10872,-2.00200,61.54873,12.56123,12.80873,18.05860,18.12017
1886.99220,-0.10014,-1.99938,61.56183,12.57371,12.80873,18.06484,18.11456
1887.00220,-0.10068,-2.00788,61.57349,12.57497,12.78931,18.06860,18.14061
1887.01220,-0.10410,-2.01390,61.57573,12.57123,12.77773,18.06860,18.15817
1887.02220,-0.09870,-2.00598,61.38611,12.54067,12.75153,18.01246,18.08145
1887.03220,-0.09543,-2.00119,61.27173,12.52223,12.73573,17.97860,18.03517
1887.04220,-0.10091,-1.98483,61.33690,12.54058,12.78824,17.98493,18.02315
1887.05220,-0.09070,-1.97481,61.32811,12.55971,12.79245,17.97588,18.00007
1887.06220,-0.07247,-1.97406,61.26473,12.57123,12.75673,17.95860,17.97817
1887.07220,-0.08191,-1.98347,61.26822,12.55961,12.74452,17.95860,18.00550
1887.08220,-0.08871,-1.99024,61.27073,12.55123,12.73573,17.95860,18.02517
1887.09220,-0.08612,-1.98873,61.31389,12.55510,12.75373,17.97989,18.02517
1887.10220,-0.08448,-1.97212,61.49775,12.58583,12.84369,18.04305,18.02517
1887.11220,-0.10035,-1.95413,61.50473,12.61123,12.86973,17.99860,18.02517
1887.12220,-0.07987,-1.95415,61.56465,12.62559,12.88012,18.04316,18.01577
1887.13220,-0.07319,-1.94877,61.56784,12.62588,12.89568,18.05396,17.99232
1887.14220,-0.08767,-1.94325,61.50873,12.61123,12.90073,18.01860,17.97817
1887.15220,-0.07206,-1.95052,61.53813,12.61765,12.88688,18.04901,17.98459
1887.16220,-0.04150,-1.96475,61.59573,12.63023,12.85973,18.10860,17.99717
1887.17220,-0.03164,-1.94725,61.57544,12.66003,12.86879,18.08269,17.96392
1887.18220,-0.03424,-1.91813,61.56014,12.68950,12.91160,18.04189,17.91715
1887.19220,-0.06506,-1.90611,61.58273,12.67023,12.97273,18.02860,17.91117
