time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
6905.67860,-1.05206,-2.73201,57.95486,10.82859,11.20439,16.74072,19.18116
6905.68860,-1.09163,-2.74518,57.75638,10.74078,11.18339,16.68132,19.15089
6905.69860,-1.07903,-2.74065,57.75240,10.75073,11.18339,16.68629,19.13199
6905.70860,-1.06781,-2.73663,57.74886,10.75959,11.18339,16.69072,19.11516
6905.71860,-1.06667,-2.72901,57.85418,10.79359,11.20874,16.70830,19.14356
6905.72860,-1.06032,-2.75757,57.72786,10.71959,11.16239,16.73072,19.11516
6905.73860,-1.06994,-2.76012,57.75068,10.71959,11.16458,16.72874,19.13778
6905.74860,-1.10836,-2.77031,57.84195,10.71959,11.17331,16.72080,19.22826
6905.75860,-1.10503,-2.76937,57.83240,10.72077,11.17090,16.71953,19.22120
6905.76860,-1.08027,-2.76379,57.77345,10.72718,11.15631,16.71818,19.17177
6905.77860,-1.09976,-2.77881,57.90186,10.71059,11.18339,16.76972,19.23816
6905.78860,-1.09976,-2.77881,57.90186,10.71059,11.18339,16.76972,19.23816
6905.79860,-1.08802,-2.79944,57.84986,10.71059,11.11139,16.76072,19.26716
6905.80860,-1.08692,-2.80062,57.85989,10.71059,11.11218,16.76696,19.27016
6905.81860,-1.07773,-2.81043,57.94344,10.71059,11.11876,16.81893,19.29516
6905.82860,-1.08867,-2.82683,57.95486,10.69059,11.10139,16.82972,19.33316
6905.83860,-1.08930,-2.82967,57.93655,10.68279,11.09509,16.82797,19.33071
6905.84860,-1.09464,-2.85341,57.78400,10.61783,11.04253,16.81337,19.31027
6905.85860,-1.05844,-2.88354,57.85086,10.63159,10.97739,16.87972,19.36216
6905.86860,-1.05844,-2.88354,57.85086,10.63159,10.97739,16.87972,19.36216
6905.87860,-1.06124,-2.88994,57.82215,10.64899,10.93302,16.84492,19.39522
6905.88860,-1.06166,-2.89090,57.81786,10.65159,10.92639,16.83972,19.40016
6905.89860,-1.09871,-2.89440,57.77562,10.59087,10.96247,16.83092,19.39136
6905.90860,-1.09571,-2.87214,58.01686,10.67059,11.02939,16.86972,19.44716
6905.91860,-1.09525,-2.87215,58.01471,10.67049,11.02867,16.86942,19.44613
6905.92860,-1.04851,-2.87287,57.79986,10.66059,10.95639,16.83972,19.34316
6905.93860,-1.10734,-2.88376,57.79886,10.61159,10.97739,16.80972,19.40016
6905.94860,-1.10734,-2.88376,57.79886,10.61159,10.97739,16.80972,19.40016
6905.95860,-1.05296,-2.88231,57.91297,10.65790,10.97739,16.89027,19.38741
6905.96860,-1.02641,-2.88160,57.96886,10.68059,10.97739,16.92972,19.38116
6905.97860,-1.01182,-2.88265,57.85489,10.68929,10.92345,16.88622,19.35593
6905.98860,-1.03122,-2.91737,57.86334,10.61237,10.91539,16.94124,19.39434
6905.99860,-1.03420,-2.92214,57.86686,10.60159,10.91539,16.94972,19.40016
6906.00860,-1.02592,-2.90922,57.85936,10.63909,10.90789,16.91972,19.39266
6906.01860,-0.94516,-2.91851,57.84171,10.66598,10.85085,16.99230,19.33258
6906.02860,-0.92019,-2.92287,57.83686,10.67059,10.83339,17.01872,19.31416
6906.03860,-0.92596,-2.91669,57.83726,10.68246,10.83735,16.99933,19.31812
6906.04860,-0.93376,-2.90833,57.83779,10.69850,10.84270,16.97313,19.32346
6906.05860,-0.93941,-2.93207,57.86665,10.65589,10.83582,17.02199,19.35295
6906.06860,-0.92012,-2.94773,57.90509,10.63741,10.82880,17.08465,19.35423
6906.07860,-0.89282,-2.95788,57.94355,10.63192,10.82276,17.14509,19.34379
6906.08860,-0.89119,-2.95849,57.94586,10.63159,10.82239,17.14872,19.34316
6906.09860,-0.95008,-2.92819,57.98645,10.65139,10.89467,17.06951,19.37088
6906.10860,-0.86056,-2.94596,57.85717,10.68030,10.77263,17.09842,19.30582
6906.11860,-0.85964,-2.94614,57.85586,10.68059,10.77139,17.09872,19.30516
6906.12860,-0.83086,-2.93350,57.87986,10.68059,10.81239,17.14872,19.23816
6906.13860,-0.84860,-2.91117,57.80858,10.67479,10.84833,17.09656,19.18890
6906.14860,-0.85398,-2.89268,57.77495,10.68930,10.86816,17.05872,19.15877
6906.15860,-0.84944,-2.89132,57.78586,10.70059,10.86439,17.05872,19.16216
6906.16860,-0.84238,-2.88678,57.76625,10.70476,10.86439,17.05455,19.14255
6906.17860,-0.82961,-2.87787,57.73040,10.72219,10.85613,17.03692,19.11516
6906.18860,-0.81775,-2.86737,57.69586,10.76959,10.82239,16.98872,19.11516
6906.19860,-0.79416,-2.86203,57.71047,10.80318,10.80779,16.99359,19.10591
6906.20860,-0.76932,-2.85641,57.72586,10.83859,10.79239,16.99872,19.09616
6906.21860,-0.78444,-2.86150,57.67419,10.78940,10.80934,17.00285,19.07260
6906.22860,-0.80901,-2.87075,57.62583,10.71784,10.83939,17.01840,19.05019
6906.23860,-0.82177,-2.87911,57.72986,10.71059,10.86439,17.05872,19.09616
6906.24860,-0.80983,-2.87470,57.77886,10.73509,10.86939,17.07372,19.10066
6906.25860,-0.80388,-2.88571,57.86499,10.74969,10.85905,17.10852,19.14773
6906.26860,-0.80996,-2.90142,57.90286,10.73959,10.84339,17.12872,19.19116
6906.27860,-0.80996,-2.90142,57.90286,10.73959,10.84339,17.12872,19.19116
6906.28860,-0.78071,-2.85509,58.04786,10.80859,10.94639,17.16872,19.12416
6906.29860,-0.77119,-2.85688,58.00828,10.80648,10.92913,17.16451,19.10816
6906.30860,-0.73997,-2.86174,57.85891,10.79602,10.87129,17.14467,19.04694
6906.31860,-0.76950,-2.84994,57.85286,10.77959,10.91539,17.11872,19.03916
6906.32860,-0.76499,-2.84594,57.84664,10.78900,10.91380,17.11234,19.03150
6906.33860,-0.74761,-2.83054,57.82271,10.82519,10.90766,17.08780,19.00206
6906.34860,-0.76555,-2.84880,57.83986,10.80859,10.88439,17.08872,19.05816
6906.35860,-0.76555,-2.84880,57.83986,10.80859,10.88439,17.08872,19.05816
6906.36860,-0.72473,-2.84565,57.87186,10.82859,10.88439,17.13872,19.02016
6906.37860,-0.72473,-2.84565,57.87186,10.82859,10.88439,17.13872,19.02016
6906.38860,-0.72527,-2.84568,57.87050,10.82771,10.88470,17.13822,19.01987
6906.39860,-0.77932,-2.84826,57.73486,10.73959,10.91539,17.08872,18.99116
6906.40860,-0.73575,-2.81176,57.83750,10.83967,10.94639,17.09632,18.95512
6906.41860,-0.72245,-2.79152,57.77186,10.85080,10.96182,17.07122,18.88802
6906.42860,-0.75826,-2.73396,57.79686,10.87759,11.09039,17.00872,18.82016
6906.43860,-0.75826,-2.73396,57.79686,10.87759,11.09039,17.00872,18.82016
6906.44860,-0.74970,-2.70395,57.86236,10.92686,11.14217,17.00248,18.79084
6906.45860,-0.74454,-2.68588,57.90186,10.95659,11.17339,16.99872,18.77316
6906.46860,-0.75424,-2.63133,57.70286,10.94659,11.24539,16.89972,18.61116
6906.47860,-0.81825,-2.56060,57.89886,11.00559,11.44139,16.84972,18.60216
6906.48860,-0.81059,-2.55445,57.89735,11.01726,11.44474,16.84756,18.58778
6906.49860,-0.74769,-2.50374,57.88411,11.11273,11.47288,16.82980,18.46871
6906.50860,-0.77898,-2.50698,57.80951,11.02702,11.52129,16.83774,18.42347
6906.51860,-0.78681,-2.50779,57.79086,11.00559,11.53339,16.83972,18.41216
6906.52860,-0.74434,-2.47515,57.90336,11.10909,11.55664,16.84722,18.39041
6906.53860,-0.73022,-2.46430,57.94086,11.14359,11.56439,16.84972,18.38316
6906.54860,-0.71761,-2.45814,57.83925,11.13552,11.54826,16.82553,18.32993
6906.55860,-0.71748,-2.44785,57.89431,11.13359,11.59794,16.85427,18.30852
6906.56860,-0.71793,-2.44646,57.90686,11.13359,11.60639,16.85972,18.30716
6906.57860,-0.74021,-2.43213,57.77007,11.10745,11.61511,16.79002,18.25750
6906.58860,-0.72842,-2.47311,57.78205,11.05226,11.57115,16.86672,18.29192
6906.59860,-0.72617,-2.47955,57.78686,11.04459,11.56439,16.87972,18.29816
6906.60860,-0.71955,-2.48541,57.83425,11.07173,11.54093,16.88432,18.33727
6906.61860,-0.71179,-2.49227,57.88986,11.10359,11.51339,16.88972,18.38316
6906.62860,-0.75015,-2.47858,57.76461,11.08184,11.52089,16.79972,18.36216
6906.63860,-0.78194,-2.51530,57.83911,11.00784,11.53089,16.86722,18.43316
