time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
4317.45840,-3.49056,-4.90304,45.08086,5.93859,6.90739,12.96772,19.26716
4317.46840,-3.49056,-4.90304,45.08086,5.93859,6.90739,12.96772,19.26716
4317.47840,-3.45828,-4.88487,45.02442,5.95839,6.90739,12.95782,19.20082
4317.48840,-3.42115,-4.84923,45.09686,6.00759,6.94939,12.97772,19.16216
4317.49840,-3.42243,-4.84978,45.09453,6.00605,6.94918,12.97694,19.16235
4317.50840,-3.48644,-4.87710,44.97803,5.92935,6.93850,12.93811,19.17206
4317.51840,-3.48708,-4.87738,44.97686,5.92859,6.93839,12.93772,19.17216
4317.52840,-3.48305,-4.89354,44.89794,5.91927,6.89330,12.91811,19.16726
4317.53840,-3.46542,-4.89659,44.84426,5.90959,6.88167,12.92353,19.12946
4317.54840,-3.46324,-4.89435,44.84886,5.90959,6.88739,12.92772,19.12416
4317.55840,-3.46043,-4.87024,44.98438,5.98703,6.89619,12.91012,19.19104
4317.56840,-3.47599,-4.89007,45.00344,5.94630,6.90322,12.94269,19.21123
4317.57840,-3.48739,-4.90662,45.00386,5.90959,6.90739,12.96772,19.21916
4317.58840,-3.49319,-4.89347,44.97386,5.93299,6.90139,12.92572,19.21376
4317.59840,-3.49705,-4.88469,44.95386,5.94859,6.89739,12.89772,19.21016
4317.60840,-3.51226,-4.89506,44.92427,5.93450,6.88260,12.88363,19.22355
4317.61840,-3.54763,-4.91089,44.92676,5.89481,6.89179,12.88765,19.25250
4317.62840,-3.57699,-4.92252,44.94186,5.86059,6.90739,12.89772,19.27616
4317.63840,-3.57444,-4.90992,45.05284,5.88477,6.93963,12.92252,19.30592
4317.64840,-3.57647,-4.91141,45.20189,5.91739,6.94650,12.95000,19.38800
4317.65840,-3.57872,-4.91716,45.25286,5.92859,6.93839,12.95772,19.42816
4317.66840,-3.59214,-4.90426,45.27067,5.92859,6.96906,12.95112,19.42189
4317.67840,-3.61376,-4.88348,45.29939,5.92859,7.01853,12.94049,19.41179
4317.68840,-3.65619,-4.88477,45.31124,5.91347,7.03448,12.91613,19.44716
4317.69840,-3.69128,-4.88674,45.25701,5.88909,7.03945,12.88130,19.44716
4317.70840,-3.68547,-4.90290,45.45186,5.89959,7.05239,12.95772,19.54216
4317.71840,-3.68512,-4.90275,45.41287,5.89695,7.04423,12.94455,19.52714
4317.72840,-3.68439,-4.90243,45.33330,5.89158,7.02756,12.91767,19.49650
4317.73840,-3.71195,-4.92514,45.25586,5.81059,7.04139,12.93772,19.46616
4317.74840,-3.66719,-4.92511,45.25036,5.84509,7.00539,12.94772,19.45216
4317.75840,-3.62242,-4.92508,45.24486,5.87959,6.96939,12.95772,19.43816
4317.76840,-3.61563,-4.92514,45.29986,5.87959,6.98489,12.98772,19.44766
4317.77840,-3.58502,-4.93781,45.40686,5.88292,6.98673,13.06105,19.47616
4317.78840,-3.53750,-4.96293,45.51086,5.88959,6.95939,13.14772,19.51416
4317.79840,-3.53650,-4.96637,45.37655,5.86776,6.93645,13.11442,19.45792
4317.80840,-3.50527,-4.95735,45.15852,5.85397,6.90657,13.06956,19.32842
4317.81840,-3.43517,-4.92189,45.18386,5.90959,6.92839,13.09772,19.24816
4317.82840,-3.43741,-4.91986,45.15911,5.90434,6.93064,13.09022,19.23391
4317.83840,-3.45619,-4.90280,44.95286,5.86059,6.94939,13.02772,19.11516
4317.84840,-3.45619,-4.90280,44.95286,5.86059,6.94939,13.02772,19.11516
4317.85840,-3.38263,-4.89645,44.94848,5.89127,6.92998,13.07156,19.05567
4317.86840,-3.30713,-4.91461,44.84486,5.90959,6.84639,13.08772,19.00116
4317.87840,-3.28956,-4.90657,44.86112,5.92771,6.84872,13.09469,18.99001
4317.88840,-3.23137,-4.87984,44.94870,5.98543,6.86863,13.13452,18.96012
4317.89840,-3.23062,-4.87920,45.05586,5.97859,6.90739,13.18772,18.98216
4317.90840,-3.20681,-4.87512,45.07789,5.99789,6.90244,13.20257,18.97498
4317.91840,-3.13457,-4.86276,45.14486,6.05659,6.88739,13.24772,18.95316
4317.92840,-3.13339,-4.86236,45.16005,6.05916,6.88997,13.25287,18.95805
4317.93840,-3.15660,-4.86623,45.19989,6.05202,6.90087,13.25282,18.99418
4317.94840,-3.26306,-4.88632,45.18399,5.99374,6.91478,13.19322,19.08226
4317.95840,-3.29834,-4.89035,45.19258,5.97967,6.92331,13.17412,19.11548
4317.96840,-3.36747,-4.88067,45.30578,5.98531,6.96923,13.14412,19.20712
4317.97840,-3.46731,-4.87381,45.45186,5.96859,7.04139,13.11772,19.32416
4317.98840,-3.47286,-4.87422,45.43458,5.95791,7.04631,13.11532,19.31504
4317.99840,-3.51369,-4.87722,45.30786,5.87959,7.08239,13.09772,19.24816
4318.00840,-3.50468,-4.88359,45.26274,5.87371,7.06271,13.09412,19.23220
4318.01840,-3.42223,-4.92991,44.90426,5.82939,6.91335,13.07372,19.08780
4318.02840,-3.30560,-4.92396,44.70186,5.82059,6.87639,13.11772,18.88716
4318.03840,-3.30560,-4.92396,44.70186,5.82059,6.87639,13.11772,18.88716
4318.04840,-3.30332,-4.93180,44.57786,5.78495,6.86148,13.10317,18.82825
4318.05840,-3.27389,-4.95335,44.28985,5.72969,6.79316,13.06651,18.70049
4318.06840,-3.23114,-4.96638,44.17086,5.74159,6.72239,13.04772,18.65916
4318.07840,-3.20716,-4.96535,44.16642,5.72716,6.73756,13.08472,18.61698
4318.08840,-3.16632,-4.96359,44.15886,5.70259,6.76339,13.14772,18.54516
4318.09840,-3.10049,-4.96232,44.19993,5.73552,6.74452,13.19952,18.52037
