time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1752.78790,0.16671,-5.11562,51.11937,7.58123,6.50883,18.17527,18.85404
1752.79790,0.12464,-5.10015,51.17837,7.60123,6.53983,18.13527,18.90204
1752.80790,0.14837,-5.13095,51.10950,7.58137,6.47162,18.14851,18.90800
1752.81790,0.16050,-5.14669,51.07437,7.57123,6.43683,18.15527,18.91104
1752.82790,0.13288,-5.08659,51.09737,7.64023,6.50883,18.06527,18.88304
1752.83790,0.13288,-5.08659,51.09737,7.64023,6.50883,18.06527,18.88304
1752.84790,0.12284,-5.08789,51.16887,7.63220,6.53373,18.09740,18.90553
1752.85790,0.13993,-5.09240,51.16821,7.63023,6.52540,18.11923,18.89335
1752.86790,0.16216,-5.09717,51.14758,7.63023,6.50900,18.13511,18.87324
1752.87790,0.16099,-5.09184,51.16406,7.63837,6.51739,18.13389,18.87442
1752.88790,0.15845,-5.06041,51.25388,7.69207,6.55919,18.12243,18.88020
1752.89790,0.17400,-5.06577,51.21737,7.69923,6.52983,18.11527,18.87304
1752.90790,0.14578,-5.06763,51.19607,7.67008,6.54889,18.10032,18.87678
1752.91790,0.09844,-5.07074,51.16037,7.62123,6.58083,18.07527,18.88304
1752.92790,0.09545,-5.07794,51.12507,7.62123,6.55489,18.05400,18.89495
1752.93790,0.09964,-5.09345,51.08787,7.60623,6.52483,18.05527,18.90154
1752.94790,0.10788,-5.09921,51.09837,7.59123,6.52983,18.08527,18.89204
1752.95790,0.10608,-5.09803,51.14180,7.61093,6.52478,18.08527,18.92082
1752.96790,0.11127,-5.09258,51.19062,7.63592,6.52552,18.09095,18.93824
1752.97790,0.11656,-5.08932,51.19537,7.64023,6.52983,18.09527,18.93004
1752.98790,0.10035,-5.07509,51.17181,7.64643,6.54905,18.05807,18.91826
1752.99790,0.09041,-5.06636,51.15737,7.65023,6.56083,18.03527,18.91104
1753.00790,0.09485,-5.06375,51.04840,7.63207,6.55457,18.00395,18.85781
1753.01790,0.10485,-5.06030,51.05729,7.63761,6.55923,18.01467,18.84578
1753.02790,0.11495,-5.05770,51.15937,7.66023,6.57083,18.05527,18.87304
1753.03790,0.13697,-5.06953,51.10767,7.66023,6.52992,18.05527,18.86224
1753.04790,0.12724,-5.07598,51.08201,7.63585,6.53273,18.05527,18.85817
1753.05790,0.08966,-5.07236,51.10137,7.60123,6.58083,18.05527,18.86404
1753.06790,0.11930,-5.07838,51.11037,7.61573,6.55533,18.08027,18.85904
1753.07790,0.14892,-5.08440,51.11937,7.63023,6.52983,18.10527,18.85404
1753.08790,0.11004,-5.10214,51.08237,7.59573,6.51433,18.07527,18.89704
1753.09790,0.08993,-5.11091,51.08003,7.59094,6.49883,18.05517,18.93509
1753.10790,0.10912,-5.10175,51.11537,7.62123,6.49883,18.06527,18.93004
1753.11790,0.10912,-5.10175,51.11537,7.62123,6.49883,18.06527,18.93004
1753.12790,0.13911,-5.09480,51.09125,7.64328,6.48568,18.06648,18.89581
1753.13790,0.13427,-5.08753,51.21337,7.68023,6.49883,18.08527,18.94904
1753.14790,0.11176,-5.09264,51.17787,7.63576,6.52201,18.08527,18.93484
1753.15790,0.07396,-5.10123,51.11837,7.56123,6.56083,18.08527,18.91104
1753.16790,0.08312,-5.10096,51.07471,7.56123,6.54936,18.07417,18.88995
1753.17790,0.10819,-5.09184,51.03700,7.59450,6.52610,18.05153,18.86488
1753.18790,0.12398,-5.07734,51.09837,7.65023,6.51983,18.04527,18.88304
1753.19790,0.11491,-5.08186,51.13688,7.64214,6.52848,18.06201,18.90425
1753.20790,0.09266,-5.09085,51.20315,7.63105,6.53775,18.08010,18.95426
1753.21790,0.09562,-5.08390,51.11574,7.65688,6.50331,18.01388,18.94168
1753.22790,0.10528,-5.08178,51.12281,7.66023,6.50666,18.02547,18.93044
1753.23790,0.13268,-5.07819,51.17737,7.66023,6.52983,18.08527,18.90204
1753.24790,0.13153,-5.07852,51.13628,7.65058,6.52736,18.07289,18.88546
1753.25790,0.12909,-5.07781,51.03922,7.62752,6.52510,18.04425,18.84236
1753.26790,0.13355,-5.07070,51.15527,7.65373,6.54702,18.08168,18.87284
1753.27790,0.14333,-5.06777,51.18762,7.65548,6.56083,18.10777,18.86354
1753.28790,0.16434,-5.07236,51.06537,7.61123,6.56083,18.11527,18.77804
1753.29790,0.18228,-5.07101,51.08687,7.63323,6.54783,18.12527,18.78054
1753.30790,0.22787,-5.07059,51.14541,7.68943,6.50883,18.15243,18.79472
1753.31790,0.19525,-5.08512,51.12154,7.65023,6.50883,18.14106,18.82142
1753.32790,0.17860,-5.09253,51.10937,7.63023,6.50883,18.13527,18.83504
1753.33790,0.15797,-5.07554,51.10362,7.64048,6.53508,18.09777,18.83029
1753.34790,0.20055,-5.11281,51.02037,7.61123,6.45783,18.13527,18.81604
1753.35790,0.20055,-5.11281,51.02037,7.61123,6.45783,18.13527,18.81604
1753.36790,0.15319,-5.09095,51.24837,7.63023,6.55083,18.17527,18.89204
1753.37790,0.15186,-5.09276,51.23802,7.62756,6.54658,18.17115,18.89273
1753.38790,0.14075,-5.10785,51.15173,7.60527,6.51115,18.13687,18.89844
1753.39790,0.14248,-5.10807,51.04804,7.59849,6.48883,18.09350,18.86722
1753.40790,0.14579,-5.10454,51.02937,7.60123,6.48883,18.08527,18.85404
1753.41790,0.14114,-5.09399,51.11979,7.62753,6.51115,18.09900,18.88211
1753.42790,0.17354,-5.12273,51.05845,7.60819,6.44915,18.12567,18.87544
1753.43790,0.18522,-5.13310,51.03637,7.60123,6.42683,18.13527,18.87304
1753.44790,0.17239,-5.13232,51.06637,7.59123,6.44683,18.14527,18.88304
1753.45790,0.17239,-5.13232,51.06637,7.59123,6.44683,18.14527,18.88304
1753.46790,0.13848,-5.13187,51.06637,7.57123,6.46783,18.12527,18.90204
1753.47790,0.18494,-5.10810,51.11504,7.62390,6.48183,18.15193,18.85737
1753.48790,0.20813,-5.09623,51.13937,7.65023,6.48883,18.16527,18.83504
1753.49790,0.13651,-5.08154,51.16837,7.64023,6.53983,18.10527,18.88304
1753.50790,0.17044,-5.09509,51.16738,7.65013,6.49924,18.13497,18.88304
1753.51790,0.17078,-5.09523,51.16737,7.65023,6.49883,18.13527,18.88304
1753.52790,0.17159,-5.10583,51.17871,7.64357,6.48483,18.14860,18.90171
1753.53790,0.17200,-5.11113,51.18437,7.64023,6.47783,18.15527,18.91104
1753.54790,0.18220,-5.12255,51.17037,7.61573,6.47283,18.18477,18.89704
1753.55790,0.18644,-5.12783,51.21293,7.60555,6.48287,18.22143,18.90309
1753.56790,0.18408,-5.12540,51.23537,7.61123,6.48883,18.22427,18.91104
1753.57790,0.17640,-5.08592,51.25183,7.68021,6.51313,18.15451,18.90399
1753.58790,0.17138,-5.11003,51.04631,7.59847,6.48397,18.12673,18.83714
1753.59790,0.17088,-5.11605,51.01037,7.58123,6.47783,18.12527,18.82604
1753.60790,0.24207,-5.12976,51.05398,7.60793,6.43244,18.20448,18.80913
1753.61790,0.25086,-5.13146,51.05937,7.61123,6.42683,18.21427,18.80704
1753.62790,0.20535,-5.12461,51.03821,7.59396,6.45361,18.16720,18.82345
1753.63790,0.15027,-5.11376,51.10175,7.58273,6.50665,18.14550,18.86688
1753.64790,0.15385,-5.11240,51.16937,7.59123,6.51983,18.17527,18.88304
1753.65790,0.17339,-5.13140,51.05121,7.57665,6.45929,18.15338,18.86189
1753.66790,0.16470,-5.12101,51.07704,7.59160,6.47472,18.14119,18.86952
1753.67790,0.14403,-5.09840,51.16752,7.61806,6.52393,18.13590,18.88963
1753.68790,0.19292,-5.11887,51.02789,7.59843,6.45915,18.14287,18.82744
1753.69790,0.20921,-5.12621,50.98037,7.59123,6.43683,18.14527,18.80704
1753.70790,0.17809,-5.12781,51.01337,7.58623,6.44733,18.13027,18.84954
1753.71790,0.15326,-5.13024,51.07121,7.58620,6.45783,18.13017,18.89701
1753.72790,0.15958,-5.13109,51.09637,7.59123,6.45783,18.14527,18.90204
1753.73790,0.18678,-5.13136,51.17120,7.62615,6.44287,18.18019,18.92199
1753.74790,0.19773,-5.13147,51.20137,7.64023,6.43683,18.19427,18.93004
1753.75790,0.17819,-5.13442,51.17195,7.60965,6.45270,18.18691,18.92269
1753.76790,0.16980,-5.11941,51.12041,7.60401,6.47783,18.15667,18.88190
1753.77790,0.18366,-5.10735,51.11737,7.63023,6.47783,18.14527,18.86404
1753.78790,0.16079,-5.12598,51.13491,7.59328,6.47783,18.16405,18.89974
1753.79790,0.14994,-5.13922,51.00378,7.55938,6.44602,18.11913,18.87925
1753.80790,0.15163,-5.14052,50.91837,7.55223,6.42683,18.08527,18.85404
1753.81790,0.14063,-5.12609,50.98471,7.57268,6.45687,18.08527,18.86989
1753.82790,0.12531,-5.10599,51.07737,7.60123,6.49883,18.08527,18.89204
1753.83790,0.12028,-5.13861,51.05037,7.55673,6.46283,18.11027,18.92054
1753.84790,0.11639,-5.14311,51.09004,7.55213,6.46825,18.13022,18.93944
1753.85790,0.11750,-5.11559,51.15537,7.59123,6.50883,18.12527,18.93004
1753.86790,0.11360,-5.12483,51.19437,7.58123,6.50883,18.15027,18.95404
1753.87790,0.13149,-5.13850,51.21566,7.58266,6.48255,18.18070,18.96975
1753.88790,0.17509,-5.14740,51.18023,7.60552,6.42998,18.19155,18.95318
1753.89790,0.18188,-5.15309,51.18760,7.60461,6.42014,18.20420,18.95864
1753.90790,0.17365,-5.15999,51.22005,7.59137,6.42677,18.22407,18.97785
1753.91790,0.17096,-5.15237,51.21015,7.59407,6.43848,18.21319,18.96440
1753.92790,0.15213,-5.14275,51.19843,7.57940,6.47153,18.19970,18.94780
1753.93790,0.13129,-5.15942,51.22237,7.54223,6.47783,18.22427,18.97804
1753.94790,0.13889,-5.14902,51.18981,7.56406,6.47043,18.19504,18.96028
1753.95790,0.14902,-5.12849,51.11158,7.59531,6.46375,18.13639,18.91613
1753.96790,0.14232,-5.12183,51.05737,7.58123,6.47783,18.11527,18.88304
