time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
762.39250,-1.13083,-1.00513,62.28344,14.67394,13.72203,14.84118,19.04629
762.40250,-1.07944,-1.03822,62.19037,14.66404,13.59926,14.88078,19.04629
762.41250,-1.07892,-1.03855,62.18944,14.66394,13.59803,14.88118,19.04629
762.42250,-1.09069,-1.00083,62.19941,14.73119,13.63822,14.80177,19.02823
762.43250,-1.13737,-1.07774,62.09644,14.55594,13.55703,14.86118,19.12229
762.44250,-1.13737,-1.07774,62.09644,14.55594,13.55703,14.86118,19.12229
762.45250,-1.14663,-1.02424,62.31244,14.63494,13.72203,14.87118,19.08429
762.46250,-1.14663,-1.02424,62.31244,14.63494,13.72203,14.87118,19.08429
762.47250,-1.14168,-1.02613,62.30980,14.63602,13.71459,14.87598,19.08321
762.48250,-1.11019,-1.03692,62.27736,14.64394,13.66243,14.89798,19.07301
762.49250,-1.14591,-1.01448,62.18144,14.64394,13.68003,14.80118,19.05629
762.50250,-1.13514,-1.02035,62.13887,14.64171,13.64687,14.79870,19.05158
762.51250,-1.11658,-1.03439,62.09316,14.64024,13.58929,14.80513,19.05850
762.52250,-1.15329,-1.02447,62.30944,14.65394,13.70103,14.84118,19.11329
762.53250,-1.11187,-1.03296,62.26811,14.68061,13.63237,14.85451,19.10062
762.54250,-1.09114,-1.03721,62.24744,14.69394,13.59803,14.86118,19.09429
762.55250,-1.07326,-1.05438,62.34910,14.70067,13.59056,14.92845,19.12942
762.56250,-1.08375,-1.04279,62.49669,14.73294,13.65703,14.95118,19.15554
762.57250,-1.08924,-1.03701,62.53444,14.74294,13.68003,14.95118,19.16029
762.58250,-1.10416,-1.02044,62.46919,14.74294,13.69578,14.89868,19.13179
762.59250,-1.11918,-1.00989,62.35144,14.72044,13.69353,14.84368,19.09379
762.60250,-1.12253,-1.00821,62.31944,14.71294,13.69103,14.83118,19.08429
762.61250,-1.12849,-1.01533,62.21821,14.66868,13.66972,14.81888,19.06093
762.62250,-1.13711,-1.02563,62.07244,14.60494,13.63903,14.80118,19.02729
762.63250,-1.13987,-1.01849,62.02842,14.62354,13.61981,14.75778,19.02729
