time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
4656.78560,-1.70424,-6.95716,51.52886,4.91559,5.12539,18.82072,22.66716
4656.79560,-1.66753,-6.96591,51.52086,4.93559,5.08406,18.84072,22.66049
4656.80560,-1.65911,-6.97178,51.45654,4.91384,5.08006,18.84278,22.61986
4656.81560,-1.66171,-6.97217,51.44086,4.90559,5.08439,18.84072,22.61016
4656.82560,-1.66330,-6.96080,51.56505,4.92664,5.11316,18.87510,22.65015
4656.83560,-1.66130,-6.96705,51.67299,4.92843,5.11823,18.92552,22.70081
4656.84560,-1.66024,-6.97143,51.69486,4.92559,5.11539,18.93972,22.71416
4656.85560,-1.64465,-6.95229,51.67854,4.96580,5.11539,18.91058,22.68677
4656.86560,-1.63348,-6.93858,51.66686,4.99459,5.11539,18.88972,22.66716
4656.87560,-1.66536,-6.95637,51.56836,4.94059,5.10989,18.86022,22.65766
4656.88560,-1.68157,-6.96849,51.50471,4.90628,5.10439,18.84587,22.64816
4656.89560,-1.66611,-6.96289,51.53886,4.92559,5.10439,18.86072,22.64816
4656.90560,-1.66293,-6.96642,51.54526,4.92559,5.09766,18.86746,22.65456
4656.91560,-1.65788,-6.97203,51.55542,4.92559,5.08696,18.87815,22.66472
4656.92560,-1.65757,-6.99640,51.51686,4.87659,5.07339,18.90972,22.65716
4656.93560,-1.64445,-6.98996,51.60443,4.88856,5.09292,18.95382,22.66913
4656.94560,-1.63677,-6.98618,51.65586,4.89559,5.10439,18.97972,22.67616
4656.95560,-1.63519,-6.99843,51.59727,4.90189,5.05903,18.94822,22.68813
4656.96560,-1.64721,-7.01112,51.58806,4.88501,5.04541,18.94652,22.71112
4656.97560,-1.66507,-7.01869,51.62286,4.85659,5.06339,18.96972,22.73316
4656.98560,-1.66281,-6.99991,51.64068,4.88475,5.08121,18.95248,22.72224
4656.99560,-1.65507,-6.99772,51.65638,4.90139,5.07255,18.95232,22.73012
4657.00560,-1.64670,-7.01389,51.65986,4.89559,5.04239,18.96972,22.75216
4657.01560,-1.63084,-7.01910,51.63289,4.88445,5.03653,18.98731,22.72461
4657.02560,-1.61964,-7.02279,51.61386,4.87659,5.03239,18.99972,22.70516
4657.03560,-1.61964,-7.02279,51.61386,4.87659,5.03239,18.99972,22.70516
4657.04560,-1.61063,-7.01891,51.47639,4.86777,5.02358,18.95566,22.62938
4657.05560,-1.60252,-6.98275,51.65186,4.96459,5.04239,18.94972,22.69516
