time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1211.69450,-0.19837,-2.75452,59.17644,11.42694,11.01203,17.89018,18.84729
1211.70450,-0.24145,-2.76345,59.21544,11.36794,11.06264,17.90958,18.87529
1211.71450,-0.22730,-2.77111,59.21495,11.36745,11.04303,17.92918,18.87529
1211.72450,-0.24524,-2.78273,59.16644,11.31894,11.04303,17.92918,18.87529
1211.73450,-0.24588,-2.76940,59.21472,11.33043,11.08441,17.94067,18.85919
1211.74450,-0.24635,-2.75955,59.25044,11.33894,11.11503,17.94918,18.84729
1211.75450,-0.24930,-2.73271,59.32249,11.40289,11.14822,17.91680,18.85457
1211.76450,-0.25838,-2.75234,59.25760,11.39154,11.08387,17.88366,18.89853
1211.77450,-0.25952,-2.75589,59.24644,11.38794,11.07403,17.88018,18.90429
1211.78450,-0.25159,-2.71884,59.27844,11.41461,11.15581,17.88018,18.82784
1211.79450,-0.24181,-2.73739,59.22232,11.38317,11.11770,17.89727,18.82418
1211.80450,-0.23567,-2.75357,59.18044,11.35894,11.08403,17.90918,18.82829
1211.81450,-0.26306,-2.73188,59.21054,11.38829,11.12241,17.85726,18.84258
1211.82450,-0.27207,-2.72476,59.22044,11.39794,11.13503,17.84018,18.84729
1211.83450,-0.26275,-2.74168,59.31620,11.39034,11.13503,17.90782,18.88301
1211.84450,-0.27345,-2.74673,59.30000,11.36442,11.14167,17.91108,18.88283
1211.85450,-0.28244,-2.74655,59.26944,11.34894,11.14603,17.89918,18.87529
1211.86450,-0.29791,-2.72935,59.35071,11.39241,11.17816,17.87461,18.90553
1211.87450,-0.28483,-2.73285,59.27433,11.37447,11.15797,17.87278,18.86911
1211.88450,-0.27179,-2.74084,59.20144,11.34894,11.13503,17.88018,18.83729
1211.89450,-0.26402,-2.73035,59.27093,11.39388,11.14377,17.88018,18.85310
1211.90450,-0.25316,-2.71566,59.36844,11.45694,11.15603,17.88018,18.87529
1211.91450,-0.28272,-2.72778,59.30936,11.39231,11.16664,17.87513,18.87529
1211.92450,-0.32292,-2.73748,59.28247,11.33181,11.19169,17.86731,18.89167
1211.93450,-0.34523,-2.73307,59.34454,11.33756,11.22100,17.86156,18.92442
1211.94450,-0.35058,-2.73201,59.35944,11.33894,11.22803,17.86018,18.93229
1211.95450,-0.31920,-2.72660,59.21306,11.33927,11.18609,17.83075,18.85694
1211.96450,-0.28135,-2.75457,59.26644,11.36794,11.10503,17.88018,18.91329
1211.97450,-0.30180,-2.74817,59.26098,11.34506,11.14247,17.87238,18.90107
1211.98450,-0.36002,-2.72996,59.24544,11.27994,11.24903,17.85018,18.86629
1211.99450,-0.35691,-2.72163,59.24219,11.30328,11.24608,17.82950,18.86333
1212.00450,-0.33776,-2.70347,59.29372,11.38136,11.23485,17.80298,18.87453
1212.01450,-0.31868,-2.70621,59.39044,11.41794,11.22803,17.84018,18.90429
1212.02450,-0.32323,-2.70826,59.36353,11.40234,11.22803,17.83628,18.89688
1212.03450,-0.33760,-2.71409,59.32563,11.37794,11.22280,17.82233,18.90256
1212.04450,-0.35615,-2.72082,59.33637,11.37794,11.20938,17.80219,18.94686
1212.05450,-0.35827,-2.72152,59.33593,11.37683,11.20850,17.80018,18.95042
1212.06450,-0.38185,-2.72395,59.20444,11.27994,11.24903,17.80018,18.87529
1212.07450,-0.37374,-2.72378,59.19499,11.28769,11.23813,17.79887,18.87030
1212.08450,-0.33068,-2.72135,59.15050,11.33754,11.17765,17.78598,18.84933
1212.09450,-0.39573,-2.71344,59.26144,11.32894,11.24903,17.76018,18.92329
1212.10450,-0.39157,-2.71604,59.26410,11.32754,11.24469,17.76858,18.92329
1212.11450,-0.36859,-2.73003,59.28196,11.32033,11.22233,17.81602,18.92329
1212.12450,-0.38457,-2.71784,59.29144,11.32894,11.24903,17.79018,18.92329
1212.13450,-0.38121,-2.71993,59.28501,11.32513,11.24496,17.79543,18.91948
1212.14450,-0.35894,-2.73375,59.24244,11.29994,11.21803,17.83018,18.89429
1212.15450,-0.35894,-2.73375,59.24244,11.29994,11.21803,17.83018,18.89429
1212.16450,-0.37408,-2.71268,59.28201,11.32876,11.25903,17.80009,18.89412
1212.17450,-0.37791,-2.71313,59.23864,11.31106,11.25903,17.79124,18.87730
1212.18450,-0.37837,-2.71319,59.23344,11.30894,11.25903,17.79018,18.87529
1212.19450,-0.39693,-2.71346,59.10901,11.27247,11.24739,17.74018,18.84897
1212.20450,-0.35094,-2.71517,59.23644,11.39794,11.16603,17.74018,18.93229
1212.21450,-0.35094,-2.71517,59.23644,11.39794,11.16603,17.74018,18.93229
1212.22450,-0.34934,-2.71227,59.21844,11.38461,11.18003,17.74685,18.90695
