time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
2822.11060,0.42202,-0.75236,74.48573,16.61623,18.16873,21.35260,18.34817
2822.12060,0.38493,-0.78189,74.63273,16.54723,18.20973,21.43260,18.44317
2822.13060,0.41121,-0.77065,74.61571,16.59126,18.19456,21.42520,18.40469
2822.14060,0.44534,-0.74009,74.49891,16.65502,18.17620,21.36065,18.30703
2822.15060,0.42744,-0.72091,74.35173,16.63623,18.18873,21.27360,18.25317
2822.16060,0.42331,-0.71435,74.21638,16.61367,18.16923,21.22007,18.21341
2822.17060,0.41139,-0.69291,73.91531,16.57357,18.13773,21.08634,18.11767
2822.18060,0.40233,-0.67418,73.77273,16.56723,18.13773,21.00460,18.06317
2822.19060,0.41408,-0.67696,73.79110,16.57458,18.13001,21.02664,18.05987
2822.20060,0.43431,-0.68175,73.82273,16.58723,18.11673,21.06460,18.05417
2822.21060,0.42505,-0.68114,73.83130,16.58152,18.12844,21.05889,18.06246
2822.22060,0.39951,-0.68205,73.89171,16.56951,18.16591,21.05812,18.09817
2822.23060,0.38107,-0.70091,74.19573,16.58723,18.22973,21.16360,18.21517
2822.24060,0.38145,-0.70922,74.22511,16.58983,18.21387,21.17660,18.24481
2822.25060,0.37497,-0.73265,74.31903,16.59208,18.17928,21.21103,18.33664
2822.26060,0.35320,-0.73213,74.34873,16.57723,18.20973,21.20360,18.35817
2822.27060,0.35320,-0.73213,74.34873,16.57723,18.20973,21.20360,18.35817
2822.28060,0.37255,-0.70764,74.26373,16.58723,18.23973,21.18360,18.25317
2822.29060,0.36854,-0.70402,74.25028,16.58984,18.24261,21.16727,18.25057
2822.30060,0.34220,-0.67940,74.14833,16.60275,18.26193,21.05740,18.22625
2822.31060,0.33429,-0.66607,74.02073,16.57723,18.27073,21.00460,18.16817
2822.32060,0.33531,-0.66651,74.00452,16.57480,18.26408,21.00055,18.16509
2822.33060,0.34385,-0.67024,73.86938,16.55453,18.20867,20.96676,18.13942
2822.34060,0.32534,-0.64864,73.79473,16.54723,18.25073,20.90460,18.09217
2822.35060,0.32534,-0.64864,73.79473,16.54723,18.25073,20.90460,18.09217
2822.36060,0.32205,-0.64533,73.94373,16.58723,18.29173,20.93460,18.13017
2822.37060,0.32193,-0.64542,73.94412,16.58693,18.29193,20.93490,18.13036
2822.38060,0.31063,-0.65408,73.98413,16.55763,18.31200,20.96520,18.14930
2822.39060,0.32738,-0.65377,74.12346,16.59696,18.33933,21.02520,18.16197
2822.40060,0.33556,-0.65362,74.19173,16.61623,18.35273,21.05460,18.16817
2822.41060,0.31307,-0.65739,74.18197,16.59049,18.36160,21.03684,18.19303
2822.42060,0.30708,-0.67391,74.31245,16.56053,18.39922,21.12271,18.22999
2822.43060,0.30669,-0.67588,74.32873,16.55723,18.40373,21.13360,18.23417
2822.44060,0.32175,-0.65721,74.34724,16.63566,18.39491,21.09042,18.22624
2822.45060,0.32379,-0.65469,74.34973,16.64623,18.39373,21.08460,18.22517
2822.46060,0.33108,-0.65842,74.19344,16.59168,18.36247,21.07234,18.16695
2822.47060,0.32259,-0.65885,74.04913,16.54203,18.34273,21.03420,18.13017
