time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
728.77060,-1.14385,-0.58786,62.89944,15.11694,14.71103,14.67118,18.40029
728.78060,-1.08773,-0.57427,62.60144,15.12694,14.59703,14.60118,18.27629
728.79060,-1.10286,-0.57279,62.59056,15.11430,14.60855,14.58678,18.28093
728.80060,-1.16597,-0.56664,62.54523,15.06163,14.65655,14.52678,18.30026
728.81060,-1.18145,-0.56759,62.45859,15.01392,14.66053,14.51118,18.27296
728.82060,-1.18129,-0.56803,62.44544,15.00794,14.65903,14.51118,18.26729
728.83060,-1.17291,-0.56850,62.38861,15.01794,14.62076,14.48638,18.26353
728.84060,-1.17987,-0.57827,62.48344,15.01794,14.63903,14.52118,18.30529
728.85060,-1.17987,-0.57827,62.48344,15.01794,14.63903,14.52118,18.30529
728.86060,-1.19894,-0.57771,62.44620,15.00180,14.63903,14.49221,18.31315
728.87060,-1.22599,-0.57691,62.39344,14.97894,14.63903,14.45118,18.32429
728.88060,-1.18686,-0.56941,62.51822,15.02174,14.67603,14.52373,18.29672
728.89060,-1.21181,-0.55804,62.62344,15.05794,14.72103,14.50118,18.34329
728.90060,-1.21181,-0.55804,62.62344,15.05794,14.72103,14.50118,18.34329
728.91060,-1.14066,-0.51304,62.69544,15.19494,14.74203,14.50118,18.25729
728.92060,-1.17567,-0.54122,62.59676,15.09097,14.72150,14.50780,18.27649
728.93060,-1.19357,-0.55563,62.54644,15.03794,14.71103,14.51118,18.28629
728.94060,-1.16859,-0.56839,62.41681,15.00401,14.64839,14.51988,18.24453
728.95060,-1.16485,-0.57030,62.39744,14.99894,14.63903,14.52118,18.23829
728.96060,-1.17235,-0.60329,62.34032,14.93796,14.58268,14.54434,18.27534
728.97060,-1.20554,-0.63780,62.44421,14.89685,14.57847,14.58670,18.38219
728.98060,-1.22683,-0.65480,62.52744,14.88094,14.58703,14.61118,18.44829
728.99060,-1.19066,-0.66441,62.52178,14.86678,14.57217,14.67489,18.40794
729.00060,-1.15992,-0.66487,62.50626,14.88178,14.54860,14.69693,18.37895
729.01060,-1.13855,-0.66014,62.48844,14.90994,14.52503,14.69118,18.36229
729.02060,-1.12999,-0.66726,62.55462,14.92959,14.51701,14.71524,18.39277
729.03060,-1.11860,-0.67673,62.64285,14.95580,14.50632,14.74733,18.43341
729.04060,-1.13688,-0.69647,62.53171,14.89975,14.45594,14.72428,18.45174
729.05060,-1.14830,-0.70321,62.45874,14.87094,14.43203,14.70205,18.45372
729.06060,-1.15048,-0.70042,62.44244,14.87094,14.43203,14.69118,18.44829
729.07060,-1.15048,-0.70042,62.44244,14.87094,14.43203,14.69118,18.44829
729.08060,-1.15550,-0.70269,62.48685,14.86542,14.45217,14.71049,18.45877
729.09060,-1.14528,-0.70033,62.58321,14.88498,14.48431,14.75131,18.46261
729.10060,-1.12631,-0.69410,62.62878,14.93792,14.46985,14.74738,18.47363
729.11060,-1.12939,-0.69552,62.66944,14.94894,14.47403,14.75118,18.49529
729.12060,-1.15200,-0.71484,62.55784,14.87578,14.44179,14.73878,18.50149
729.13060,-1.16317,-0.71593,62.53222,14.86752,14.43505,14.71878,18.51087
729.14060,-1.16150,-0.70933,62.55844,14.88994,14.44303,14.71118,18.51429
729.15060,-1.13077,-0.73497,62.53214,14.87178,14.37853,14.76128,18.52055
729.16060,-1.11241,-0.75029,62.51644,14.86094,14.34003,14.79118,18.52429
729.17060,-1.11460,-0.74657,62.54940,14.87662,14.34995,14.78798,18.53485
729.18060,-1.14712,-0.73023,62.67915,14.91898,14.41313,14.76008,18.58696
729.19060,-1.18311,-0.73556,62.60544,14.85094,14.43203,14.74118,18.58129
729.20060,-1.16144,-0.73897,62.57094,14.85094,14.40653,14.75618,18.55729
729.21060,-1.15572,-0.76903,62.53495,14.79252,14.36569,14.80583,18.57091
729.22060,-1.17201,-0.79620,62.53344,14.73294,14.35003,14.84118,18.60929
729.23060,-1.17226,-0.80047,62.49194,14.73794,14.31403,14.81618,18.62379
729.24060,-1.17252,-0.80475,62.45044,14.74294,14.27803,14.79118,18.63829
729.25060,-1.17751,-0.80821,62.49021,14.74294,14.28703,14.80279,18.65745
