time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1870.38380,0.38991,-1.64231,54.67237,11.63423,11.76383,16.19427,15.08004
1870.39380,0.37749,-1.64934,54.65790,11.61414,11.76088,16.19131,15.09156
1870.40380,0.34286,-1.66681,54.62726,11.56623,11.75383,16.17995,15.12724
1870.41380,0.33630,-1.66772,54.63237,11.56623,11.75383,16.17427,15.13804
1870.42380,0.33630,-1.66772,54.63237,11.56623,11.75383,16.17427,15.13804
1870.43380,0.35594,-1.59685,54.65837,11.64423,11.85683,16.13427,15.02304
1870.44380,0.35263,-1.57550,54.64719,11.66692,11.88051,16.10171,14.99805
1870.45380,0.34586,-1.53189,54.62437,11.71323,11.92883,16.03527,14.94704
1870.46380,0.34068,-1.55620,54.24737,11.59523,11.82583,15.95527,14.87104
1870.47380,0.33993,-1.53905,54.26171,11.61490,11.85317,15.94193,14.85171
1870.48380,0.33842,-1.50478,54.29037,11.65423,11.90783,15.91527,14.81304
1870.49380,0.41624,-1.54559,54.02237,11.58523,11.76383,15.94527,14.72804
1870.50380,0.41624,-1.54559,54.02237,11.58523,11.76383,15.94527,14.72804
1870.51380,0.38354,-1.52379,54.17227,11.64244,11.82321,15.92354,14.78307
1870.52380,0.37113,-1.51551,54.22937,11.66423,11.84583,15.91527,14.80404
1870.53380,0.37252,-1.55357,54.27869,11.62184,11.81901,15.98448,14.85335
1870.54380,0.39330,-1.56690,54.25537,11.62523,11.77383,15.99527,14.86104
1870.55380,0.39330,-1.56690,54.25537,11.62523,11.77383,15.99527,14.86104
1870.56380,0.40175,-1.60824,54.39103,11.60535,11.75360,16.09483,14.93725
1870.57380,0.42571,-1.62311,54.44837,11.61523,11.73283,16.14427,14.95604
1870.58380,0.41230,-1.61812,54.48587,11.61998,11.75608,16.14177,14.96804
1870.59380,0.37220,-1.60320,54.59837,11.63423,11.82583,16.13427,15.00404
1870.60380,0.38889,-1.61040,54.54740,11.62162,11.79932,16.14199,14.98448
1870.61380,0.43745,-1.62866,54.37912,11.58791,11.71722,16.15103,14.92296
1870.62380,0.43835,-1.61830,54.29409,11.59860,11.69476,16.09809,14.90264
1870.63380,0.44292,-1.61413,54.20212,11.58798,11.67583,16.06752,14.87079
1870.64380,0.45658,-1.62846,54.11266,11.53623,11.65518,16.09069,14.83056
1870.65380,0.46291,-1.65836,54.22580,11.53623,11.63255,16.15638,14.90063
1870.66380,0.47432,-1.65637,54.27976,11.56847,11.62810,16.16600,14.91719
1870.67380,0.45672,-1.67105,54.28509,11.54247,11.62143,16.17267,14.94852
1870.68380,0.45342,-1.67578,54.30331,11.53623,11.62417,16.18407,14.95884
1870.69380,0.45930,-1.68576,54.41773,11.54043,11.64495,16.24567,14.98668
1870.70380,0.46082,-1.70143,54.48137,11.56623,11.60883,16.25427,15.05204
1870.71380,0.45749,-1.70038,54.45967,11.55797,11.61037,16.24727,15.04406
1870.72380,0.43702,-1.69390,54.32637,11.50723,11.61983,16.20427,14.99504
1870.73380,0.44205,-1.69647,54.34667,11.51409,11.61549,16.21407,15.00302
1870.74380,0.46246,-1.70992,54.45918,11.54944,11.59590,16.26179,15.05204
1870.75380,0.39795,-1.69569,54.38337,11.50723,11.63983,16.18427,15.05204
1870.76380,0.39621,-1.69662,54.37301,11.50350,11.63694,16.18053,15.05204
1870.77380,0.38372,-1.70327,54.29901,11.47683,11.61627,16.15387,15.05204
1870.78380,0.35815,-1.69533,54.25806,11.45039,11.64420,16.12742,15.03604
1870.79380,0.35417,-1.69336,54.25545,11.44743,11.65073,16.12407,15.03323
1870.80380,0.35099,-1.69106,54.26329,11.46704,11.63994,16.10446,15.05185
1870.81380,0.35095,-1.69104,54.26337,11.46723,11.63983,16.10427,15.05204
1870.82380,0.32415,-1.70853,54.40837,11.48723,11.63983,16.12427,15.15704
1870.83380,0.27754,-1.72389,54.34237,11.41523,11.64717,16.10427,15.17571
1870.84380,0.25418,-1.73159,54.30937,11.37923,11.65083,16.09427,15.18504
1870.85380,0.20189,-1.70751,54.33982,11.39823,11.70213,16.02504,15.21442
1870.86380,0.16555,-1.70310,54.38497,11.39823,11.73184,16.00218,15.25271
1870.87380,0.13870,-1.69984,54.41837,11.39823,11.75383,15.98527,15.28104
1870.88380,0.13317,-1.70301,54.41683,11.40338,11.74045,15.97240,15.30060
1870.89380,0.11723,-1.71218,54.41237,11.41823,11.70183,15.93527,15.35704
1870.90380,0.08720,-1.70734,54.43109,11.40549,11.73407,15.91967,15.37186
1870.91380,-0.00136,-1.69241,54.47163,11.36403,11.82843,15.87007,15.40910
1870.92380,-0.01049,-1.68904,54.43537,11.34923,11.83583,15.85527,15.39504
1870.93380,-0.03406,-1.69226,54.42734,11.33815,11.83583,15.83271,15.42066
1870.94380,-0.12781,-1.72286,54.45865,11.27838,11.83583,15.79020,15.55424
1870.95380,-0.16385,-1.73932,54.48737,11.25123,11.83583,15.78627,15.61404
1870.96380,-0.11220,-1.70210,54.49269,11.30367,11.87459,15.80147,15.51296
1870.97380,-0.09589,-1.69035,54.49437,11.32023,11.88683,15.80627,15.48104
1870.98380,-0.15062,-1.68331,54.49437,11.30493,11.91898,15.75270,15.51777
1870.99380,-0.23022,-1.65872,54.54078,11.30023,12.00226,15.68017,15.55811
1871.00380,-0.29048,-1.63720,54.58537,11.30023,12.07283,15.62627,15.58604
1871.01380,-0.37125,-1.62861,54.54246,11.25005,12.12520,15.55354,15.61368
1871.02380,-0.43238,-1.62146,54.54877,11.26448,12.13058,15.46520,15.68850
1871.03380,-0.44696,-1.61960,54.55937,11.28023,12.12383,15.43627,15.71904
1871.04380,-0.49045,-1.60645,54.50519,11.24936,12.16289,15.38587,15.70707
1871.05380,-0.51603,-1.59871,54.47337,11.23123,12.18583,15.35627,15.70004
1871.06380,-0.54799,-1.60304,54.41064,11.19394,12.18583,15.32278,15.70809
1871.07380,-0.60026,-1.60929,54.34427,11.14150,12.19485,15.27727,15.73065
1871.08380,-0.64168,-1.61096,54.43437,11.13323,12.23783,15.27727,15.78604
1871.09380,-0.66011,-1.62900,54.44130,11.11343,12.21754,15.27727,15.83307
1871.10380,-0.71717,-1.65080,54.45580,11.08828,12.19683,15.23767,15.93301
1871.11380,-0.75622,-1.65427,54.46337,11.08323,12.19683,15.19727,15.98604
1871.12380,-0.76159,-1.67123,54.41685,11.06393,12.15575,15.18737,16.00980
1871.13380,-0.76709,-1.68858,54.36937,11.04423,12.11383,15.17727,16.03404
1871.14380,-0.79002,-1.70369,54.33769,11.01998,12.08859,15.15746,16.07166
1871.15380,-0.82066,-1.72178,54.34457,10.99033,12.07802,15.15197,16.12425
1871.16380,-0.82817,-1.72455,54.38537,10.98523,12.09383,15.16727,16.13904
1871.17380,-0.82835,-1.72498,54.38330,10.98447,12.09269,15.16680,16.13934
1871.18380,-0.84162,-1.75278,54.25616,10.93623,12.02083,15.13727,16.16182
1871.19380,-0.83677,-1.74494,54.29755,10.96221,12.03103,15.13727,16.16704
