time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
5618.02400,-1.51647,-2.84176,63.36286,11.47759,12.30639,17.98472,21.59416
5618.03400,-1.51755,-2.83627,63.25078,11.46416,12.29297,17.94445,21.54919
5618.04400,-1.54250,-2.84334,63.29210,11.44196,12.31107,17.94940,21.58968
5618.05400,-1.54776,-2.84544,63.31286,11.43859,12.31639,17.95472,21.60316
5618.06400,-1.55502,-2.87159,63.22325,11.39509,12.25375,17.94602,21.62839
5618.07400,-1.52528,-2.88352,63.33992,11.42374,12.23561,18.01502,21.66555
5618.08400,-1.52103,-2.88462,63.35786,11.42859,12.23439,18.02472,21.67016
5618.09400,-1.57859,-2.85999,63.46170,11.45411,12.31623,17.96312,21.72824
5618.10400,-1.58642,-2.85663,63.47586,11.45759,12.32739,17.95472,21.73616
5618.11400,-1.58165,-2.87274,63.36205,11.38836,12.30921,17.97819,21.68629
5618.12400,-1.57313,-2.85781,63.32905,11.42417,12.30252,17.93956,21.66281
5618.13400,-1.56987,-2.84122,63.35886,11.47759,12.30639,17.90472,21.67016
5618.14400,-1.58854,-2.83366,63.37086,11.44084,12.36864,17.91972,21.64166
5618.15400,-1.61033,-2.83043,63.24586,11.42109,12.35039,17.84972,21.62466
5618.16400,-1.61554,-2.83019,63.20286,11.41859,12.33739,17.82472,21.62216
5618.17400,-1.60195,-2.84986,63.30774,11.40339,12.33739,17.90832,21.65864
5618.18400,-1.59766,-2.85606,63.34086,11.39859,12.33739,17.93472,21.67016
5618.19400,-1.59907,-2.85071,63.34530,11.40665,12.34586,17.92666,21.66613
5618.20400,-1.59884,-2.84829,63.42620,11.41859,12.37099,17.95252,21.68410
5618.21400,-1.59749,-2.85152,63.46986,11.41859,12.37839,17.97472,21.69816
5618.22400,-1.59464,-2.84307,63.43480,11.44675,12.36058,17.93449,21.69299
5618.23400,-1.57678,-2.83366,63.45422,11.48019,12.36062,17.93622,21.67719
5618.24400,-1.56754,-2.83181,63.48086,11.48759,12.36839,17.95472,21.67016
5618.25400,-1.60971,-2.84140,63.43606,11.43063,12.38183,17.92912,21.69448
5618.26400,-1.63346,-2.84680,63.41086,11.39859,12.38939,17.91472,21.70816
5618.27400,-1.63346,-2.84680,63.41086,11.39859,12.38939,17.91472,21.70816
5618.28400,-1.59338,-2.85223,63.36511,11.42109,12.33464,17.92972,21.67966
5618.29400,-1.59397,-2.85329,63.33016,11.39147,12.34821,17.94230,21.64819
5618.30400,-1.59844,-2.85305,63.32386,11.37959,12.35839,17.94472,21.64116
5618.31400,-1.59655,-2.85243,63.39857,11.39407,12.37364,17.96759,21.66327
5618.32400,-1.59538,-2.86185,63.35438,11.38365,12.34130,17.95927,21.67016
5618.33400,-1.59845,-2.87062,63.32608,11.37234,12.31767,17.95297,21.68309
5618.34400,-1.60542,-2.87003,63.39380,11.37763,12.33937,17.96885,21.70796
5618.35400,-1.56312,-2.85888,63.46986,11.43412,12.34234,18.00956,21.68383
5618.36400,-1.52874,-2.86439,63.46323,11.44218,12.31647,18.04882,21.65575
5618.37400,-1.53791,-2.87997,63.40886,11.39859,12.29639,18.05372,21.66016
5618.38400,-1.53715,-2.87470,63.39053,11.40639,12.29639,18.03851,21.64924
5618.39400,-1.53597,-2.86645,63.36186,11.41859,12.29639,18.01472,21.63216
5618.40400,-1.53011,-2.88958,63.35143,11.39288,12.25392,18.04415,21.66047
5618.41400,-1.49977,-2.91903,63.37133,11.38595,12.18643,18.10474,21.69420
5618.42400,-1.46456,-2.90264,63.43586,11.44859,12.19339,18.12372,21.67016
5618.43400,-1.46456,-2.90264,63.43586,11.44859,12.19339,18.12372,21.67016
5618.44400,-1.51284,-2.92389,63.28367,11.36048,12.16580,18.07032,21.68707
5618.45400,-1.49774,-2.91975,63.15786,11.35959,12.13139,18.03472,21.63216
5618.46400,-1.50209,-2.90333,63.22624,11.38767,12.17429,18.03212,21.63216
5618.47400,-1.49212,-2.86694,63.41722,11.46759,12.26675,18.05566,21.62722
5618.48400,-1.43114,-2.89739,63.40014,11.46087,12.18239,18.14372,21.61316
5618.49400,-1.44054,-2.90322,63.37432,11.43504,12.18239,18.14372,21.61316
5618.50400,-1.51806,-2.87305,63.41086,11.41859,12.29639,18.06372,21.63216
