time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
590.53200,-0.79225,6.02131,64.74344,24.02694,25.44303,7.16018,8.11329
590.54200,-0.76270,6.06691,64.46399,24.01713,25.36824,7.07937,7.99925
590.55200,-0.74070,6.06074,64.39744,23.98694,25.33003,7.11018,7.97029
590.56200,-0.74397,6.07713,64.39861,24.00605,25.35811,7.08678,7.94767
590.57200,-0.74907,6.10277,64.40044,24.03594,25.40203,7.05018,7.91229
590.58200,-0.75085,6.10558,64.40044,24.04389,25.40203,7.03958,7.91494
590.59200,-0.75531,6.11261,64.40044,24.06375,25.40203,7.01309,7.92156
590.60200,-0.75384,6.14578,64.41134,24.11952,25.44835,6.96477,7.87869
590.61200,-0.75330,6.14885,64.41348,24.12474,25.45345,6.96138,7.87391
590.62200,-0.73782,6.13790,64.46864,24.11494,25.47474,7.02086,7.85810
590.63200,-0.77716,6.09942,64.64799,24.11349,25.50503,7.05018,7.97929
590.64200,-0.77849,6.09614,64.62748,24.09514,25.49834,7.05666,7.97734
590.65200,-0.77380,6.08646,64.58044,24.05594,25.47403,7.08018,7.97029
590.66200,-0.78080,6.08957,64.58196,24.05594,25.48401,7.07048,7.97153
590.67200,-0.81709,6.10372,64.59669,24.05213,25.53921,7.02725,7.97810
590.68200,-0.76951,6.06949,64.63144,24.02694,25.49403,7.14018,7.97029
590.69200,-0.78257,6.07160,64.62617,24.01599,25.50692,7.12909,7.97417
590.70200,-0.86210,6.08613,64.60068,23.95222,25.59236,7.06192,7.99419
590.71200,-0.84900,6.09710,64.65639,23.98510,25.63330,7.07535,7.96264
590.72200,-0.84484,6.10084,64.67668,23.99674,25.64783,7.07967,7.95244
590.73200,-0.89885,6.08046,64.70044,23.97694,25.62803,7.03018,8.06529
590.74200,-0.89926,6.08117,64.70250,23.97811,25.63047,7.02939,8.06453
590.75200,-0.91898,6.11700,64.80459,24.03724,25.75145,6.98967,8.02623
590.76200,-0.87149,6.17218,64.81944,24.16494,25.79203,6.94018,7.92229
590.77200,-0.87190,6.17235,64.81891,24.16467,25.79237,6.93958,7.92229
590.78200,-0.91294,6.18922,64.76625,24.13801,25.82637,6.87958,7.92229
590.79200,-0.86336,6.20164,64.62610,24.14962,25.74186,6.87486,7.85977
590.80200,-0.84829,6.20254,64.60144,24.15494,25.72003,6.88018,7.84629
590.81200,-0.85860,6.22039,64.55997,24.14612,25.74739,6.85371,7.81276
590.82200,-0.85997,6.22277,64.55444,24.14494,25.75103,6.85018,7.80829
590.83200,-0.84819,6.21554,64.58644,24.15906,25.74115,6.86900,7.81723
590.84200,-0.83477,6.20748,64.62084,24.17433,25.72962,6.89028,7.82661
590.85200,-0.81751,6.21484,64.46444,24.11494,25.68903,6.90018,7.76029
590.86200,-0.82228,6.21030,64.47245,24.11000,25.68733,6.90188,7.77324
590.87200,-0.84509,6.19486,64.49142,24.08291,25.68540,6.90411,7.81899
590.88200,-0.84429,6.21012,64.44544,24.07594,25.70003,6.89018,7.77929
590.89200,-0.84295,6.21454,64.58773,24.14122,25.75715,6.89528,7.79408
590.90200,-0.84166,6.21876,64.72444,24.20394,25.81203,6.90018,7.80829
590.91200,-0.87382,6.23840,64.60935,24.14917,25.83353,6.85165,7.77501
590.92200,-0.89606,6.23641,64.64688,24.16306,25.84303,6.82256,7.81823
590.93200,-0.89855,6.23308,64.67444,24.17494,25.84303,6.82018,7.83629
590.94200,-0.90752,6.25735,64.60662,24.15964,25.87465,6.78958,7.78274
590.95200,-0.91616,6.28072,64.54144,24.14494,25.90503,6.76018,7.73129
