time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
1824.40600,-0.12429,-2.45134,58.53973,10.47623,12.49973,18.62560,16.93817
1824.41600,-0.12429,-2.45134,58.53973,10.47623,12.49973,18.62560,16.93817
1824.42600,-0.15235,-2.49303,58.55773,10.38723,12.48873,18.68560,16.99617
1824.43600,-0.09980,-2.49089,58.58811,10.43621,12.45711,18.72280,16.97199
1824.44600,-0.12241,-2.47796,58.69353,10.46003,12.50779,18.72080,17.00491
1824.45600,-0.15591,-2.47084,58.74673,10.45623,12.55073,18.70560,17.03417
1824.46600,-0.11509,-2.48312,58.69683,10.44376,12.51205,18.74864,16.99238
1824.47600,-0.10052,-2.50124,58.62157,10.41201,12.46779,18.76269,16.97908
1824.48600,-0.11501,-2.51663,58.55673,10.37723,12.43773,18.74560,16.99617
1824.49600,-0.10990,-2.50451,58.55178,10.40148,12.44268,18.72581,16.98182
1824.50600,-0.10468,-2.49214,58.54673,10.42623,12.44773,18.70560,16.96717
1824.51600,-0.12208,-2.50894,58.54673,10.38310,12.44773,18.72521,16.99070
1824.52600,-0.14768,-2.53075,58.52849,10.30991,12.45781,18.75472,17.00605
1824.53600,-0.15581,-2.53545,58.50873,10.27923,12.46873,18.76460,16.99617
1824.54600,-0.12908,-2.53176,58.50231,10.30937,12.44556,18.76739,16.97999
1824.55600,-0.09294,-2.52497,58.47278,10.36607,12.39479,18.74480,16.96711
1824.56600,-0.13632,-2.52858,58.45573,10.33823,12.40673,18.70560,17.00517
1824.57600,-0.12368,-2.52950,58.45291,10.34450,12.39701,18.71500,16.99640
1824.58600,-0.09677,-2.53145,58.44691,10.35783,12.37635,18.73500,16.97773
1824.59600,-0.07975,-2.53095,58.46131,10.36533,12.37573,18.75765,16.96260
1824.60600,-0.06709,-2.53606,58.45979,10.35933,12.36805,18.77998,16.95242
1824.61600,-0.09231,-2.54656,58.41473,10.32823,12.35473,18.75460,16.97717
1824.62600,-0.09012,-2.53346,58.44295,10.35169,12.37581,18.74814,16.96731
1824.63600,-0.07912,-2.51106,58.50740,10.40439,12.40563,18.74240,16.95497
1824.64600,-0.06698,-2.51645,58.52473,10.41723,12.38573,18.75460,16.96717
1824.65600,-0.06847,-2.51652,58.47983,10.40309,12.38219,18.74435,16.95020
1824.66600,-0.07121,-2.51665,58.39773,10.37723,12.37573,18.72560,16.91917
1824.67600,-0.07378,-2.51790,58.40037,10.37027,12.38053,18.73040,16.91917
1824.68600,-0.08094,-2.52135,58.40771,10.35094,12.39386,18.74373,16.91917
1824.69600,-0.02891,-2.50259,58.46173,10.39723,12.41673,18.79460,16.85317
1824.70600,-0.03558,-2.50645,58.45573,10.39483,12.40689,18.78500,16.86901
1824.71600,-0.05771,-2.51363,58.41585,10.39443,12.37333,18.73564,16.91245
1824.72600,-0.06088,-2.49762,58.34973,10.41723,12.36573,18.67560,16.89117
1824.73600,-0.06478,-2.50134,58.35565,10.39690,12.37886,18.69362,16.88628
1824.74600,-0.07606,-2.51206,58.37273,10.33823,12.41673,18.74560,16.87217
1824.75600,-0.07606,-2.51206,58.37273,10.33823,12.41673,18.74560,16.87217
1824.76600,-0.04557,-2.51056,58.40996,10.39331,12.38001,18.75019,16.88645
1824.77600,-0.01479,-2.50826,58.48970,10.42923,12.38107,18.79563,16.88376
1824.78600,-0.01371,-2.50766,58.52073,10.41723,12.40673,18.82460,16.87217
1824.79600,-0.02148,-2.51429,58.52725,10.40275,12.40673,18.83184,16.88593
1824.80600,-0.01936,-2.50598,58.57533,10.41927,12.43029,18.84220,16.88357
1824.81600,-0.01776,-2.50257,58.58973,10.42623,12.43773,18.84460,16.88117
1824.82600,0.01871,-2.51360,58.54618,10.41823,12.40039,18.88016,16.84740
