time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
4534.34720,-0.53085,-3.93732,56.78086,8.57559,10.00939,19.11872,19.07716
4534.35720,-0.55234,-3.94560,56.70234,8.51586,10.02282,19.11201,19.05166
4534.36720,-0.56289,-3.94967,56.66386,8.48659,10.02939,19.10872,19.03916
4534.37720,-0.49446,-3.92452,56.60608,8.54792,10.01162,19.10872,18.93783
4534.38720,-0.48589,-3.92138,56.59886,8.55559,10.00939,19.10872,18.92516
4534.39720,-0.47059,-3.95288,56.55797,8.54670,9.92673,19.11761,18.96694
4534.40720,-0.47854,-3.96551,56.64068,8.53439,9.93466,19.15998,19.01165
4534.41720,-0.48539,-3.97155,56.70186,8.52659,9.94739,19.18872,19.03916
4534.42720,-0.48449,-3.96889,56.63706,8.48847,9.97103,19.19634,18.98122
4534.43720,-0.42399,-3.98935,56.62522,8.54423,9.86059,19.21392,19.00648
4534.44720,-0.40497,-3.99607,56.62786,8.56559,9.82339,19.21872,19.02016
4534.45720,-0.41638,-3.99595,56.75222,8.54256,9.88711,19.28781,19.03475
4534.46720,-0.41983,-3.99591,56.78986,8.53559,9.90639,19.30872,19.03916
4534.47720,-0.41120,-3.99449,56.76154,8.54331,9.89301,19.29842,19.02680
4534.48720,-0.39664,-3.98519,56.71575,8.57365,9.87093,19.26469,19.00648
4534.49720,-0.41197,-3.97751,56.76886,8.58559,9.89539,19.25872,19.02916
4534.50720,-0.41197,-3.97751,56.76886,8.58559,9.89539,19.25872,19.02916
4534.51720,-0.41197,-3.97751,56.76886,8.58559,9.89539,19.25872,19.02916
4534.52720,-0.34009,-3.97052,56.49479,8.59129,9.81778,19.21238,18.87334
4534.53720,-0.31912,-3.97569,56.49698,8.60179,9.79519,19.23032,18.86968
4534.54720,-0.30934,-3.98446,56.56384,8.61322,9.78376,19.26461,18.90225
4534.55720,-0.30219,-3.98926,56.61586,8.61459,9.78739,19.29822,18.91566
4534.56720,-0.28673,-3.98067,56.70531,8.64438,9.80805,19.33277,18.92011
4534.57720,-0.27744,-3.96860,56.74986,8.67359,9.82339,19.33772,18.91516
4534.58720,-0.24628,-3.94847,56.74851,8.70924,9.83738,19.34223,18.85965
4534.59720,-0.19716,-3.92857,56.68644,8.74499,9.83083,19.34012,18.77050
4534.60720,-0.17876,-3.93604,56.58786,8.73259,9.79239,19.32772,18.73516
4534.61720,-0.17879,-3.92739,56.58095,8.74794,9.79623,19.30891,18.72787
4534.62720,-0.17882,-3.91351,56.56986,8.77259,9.80239,19.27872,18.71616
4534.63720,-0.16497,-3.91900,56.54961,8.77786,9.77688,19.28149,18.71339
4534.64720,-0.12860,-3.93318,56.49666,8.79181,9.71039,19.28872,18.70573
4534.65720,-0.10666,-3.92285,56.47886,8.81159,9.71039,19.28872,18.66816
4534.66720,-0.09946,-3.92044,56.49169,8.82469,9.70745,19.29139,18.66816
4534.67720,-0.08472,-3.91234,56.53986,8.86059,9.70745,19.29872,18.67310
4534.68720,-0.09882,-3.90799,56.57686,8.86059,9.73039,19.29872,18.68716
4534.69720,-0.09569,-3.89325,56.62448,8.87835,9.76489,19.30876,18.67249
4534.70720,-0.08668,-3.85087,56.76186,8.92959,9.86439,19.33772,18.63016
4534.71720,-0.08668,-3.85087,56.76186,8.92959,9.86439,19.33772,18.63016
4534.72720,-0.07326,-3.82957,56.65638,8.97859,9.83339,19.25375,18.59065
4534.73720,-0.06324,-3.83145,56.67048,8.97859,9.83339,19.27389,18.58461
4534.74720,-0.05904,-3.82798,56.67577,8.98708,9.83530,19.27352,18.57987
4534.75720,-0.05216,-3.81287,56.68310,9.01975,9.84263,19.25352,18.56720
4534.76720,-0.03404,-3.81191,56.76186,9.06759,9.82339,19.26872,18.60216
4534.77720,-0.03404,-3.81191,56.76186,9.06759,9.82339,19.26872,18.60216
4534.78720,0.03356,-3.79878,56.65926,9.10483,9.78463,19.26872,18.50108
4534.79720,0.05496,-3.79462,56.62686,9.11659,9.77239,19.26872,18.46916
4534.80720,0.03525,-3.79080,56.62508,9.12548,9.77239,19.23316,18.49405
4534.81720,0.10297,-3.73125,56.71486,9.29359,9.78239,19.19872,18.44016
4534.82720,0.10327,-3.73047,56.71446,9.29447,9.78331,19.19803,18.43866
4534.83720,0.13284,-3.65262,56.67486,9.38259,9.87539,19.12872,18.28816
4534.84720,0.18254,-3.62844,56.66286,9.49059,9.82339,19.07972,18.26916
4534.85720,0.18254,-3.62844,56.66286,9.49059,9.82339,19.07972,18.26916
4534.86720,0.18503,-3.61253,56.66052,9.52387,9.82885,19.04852,18.25928
4534.87720,0.19212,-3.56724,56.65386,9.61859,9.84439,18.95972,18.23116
4534.88720,0.21612,-3.57156,56.62069,9.62426,9.81660,18.96869,18.21114
4534.89720,0.27421,-3.58381,56.59190,9.64917,9.75139,19.00517,18.18617
4534.90720,0.27688,-3.58716,56.66986,9.66759,9.75139,19.02972,18.22116
4534.91720,0.34486,-3.54814,56.68365,9.77506,9.74565,19.01823,18.14472
4534.92720,0.37294,-3.50636,56.58017,9.83286,9.75588,18.94455,18.04688
4534.93720,0.36446,-3.50143,56.53686,9.82459,9.76139,18.91972,18.03116
