time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
2726.61260,-1.03837,-1.65098,74.18573,14.58823,17.13273,20.72560,21.73917
2726.62260,-1.03167,-1.66229,74.03773,14.53923,17.08173,20.71560,21.70117
2726.63260,-1.03502,-1.65937,74.06104,14.54599,17.09442,20.71422,21.70641
2726.64260,-1.04716,-1.63764,74.19565,14.60073,17.16790,20.70276,21.72426
2726.65260,-1.01228,-1.62359,74.15134,14.65073,17.14461,20.69140,21.66460
2726.66260,-0.99668,-1.61722,74.12618,14.67254,17.13273,20.68433,21.63659
2726.67260,-1.01569,-1.62590,74.10503,14.63972,17.12826,20.67451,21.66254
2726.68260,-1.04840,-1.65207,74.07473,14.57823,17.09173,20.66560,21.73917
2726.69260,-1.04702,-1.65574,74.07824,14.57446,17.08510,20.67340,21.74528
2726.70260,-1.03779,-1.68024,74.10173,14.54923,17.04073,20.72560,21.78617
2726.71260,-1.03779,-1.68024,74.10173,14.54923,17.04073,20.72560,21.78617
2726.72260,-1.01473,-1.67670,74.14273,14.56823,17.05073,20.76560,21.75817
2726.73260,-1.00249,-1.65153,74.11973,14.56823,17.12273,20.77560,21.65317
2726.74260,-1.00249,-1.65153,74.11973,14.56823,17.12273,20.77560,21.65317
2726.75260,-0.98218,-1.61187,74.11463,14.66010,17.15760,20.71606,21.58087
2726.76260,-0.99005,-1.56762,74.17727,14.73489,17.25366,20.65770,21.53103
2726.77260,-0.99031,-1.56677,74.17873,14.73623,17.25573,20.65660,21.53017
2726.78260,-0.97198,-1.51941,74.04935,14.78426,17.30572,20.57818,21.38118
2726.79260,-0.97161,-1.51845,74.04673,14.78523,17.30673,20.57660,21.37817
2726.80260,-0.98712,-1.51650,74.03362,14.77868,17.31394,20.55037,21.39063
2726.81260,-0.98633,-1.52340,73.99473,14.76761,17.28573,20.54422,21.39717
2726.82260,-0.98354,-1.52588,73.98473,14.76523,17.27573,20.54660,21.39717
2726.83260,-0.97405,-1.52038,74.00681,14.77192,17.29646,20.56667,21.37175
2726.84260,-0.98164,-1.51357,74.00169,14.76377,17.32449,20.55941,21.35402
2726.85260,-0.99079,-1.51053,73.98973,14.75523,17.33773,20.54660,21.35017
2726.86260,-0.96586,-1.48987,74.12764,14.80485,17.41509,20.60546,21.30224
2726.87260,-0.96116,-1.48597,74.15373,14.81423,17.42973,20.61660,21.29317
2726.88260,-1.00840,-1.49738,74.14333,14.76306,17.43927,20.58191,21.35909
2726.89260,-0.95632,-1.47513,74.19600,14.84826,17.44934,20.61106,21.28734
2726.90260,-0.94678,-1.47128,74.20473,14.86323,17.45073,20.61660,21.27417
2726.91260,-0.96014,-1.50296,74.18234,14.82103,17.38009,20.62521,21.35601
2726.92260,-0.96367,-1.53069,74.13688,14.75805,17.33318,20.66043,21.38523
2726.93260,-0.96470,-1.54754,74.10573,14.71623,17.30673,20.68560,21.39717
2726.94260,-0.94817,-1.56331,74.20135,14.74035,17.27264,20.73549,21.45288
2726.95260,-0.94483,-1.56650,74.22073,14.74523,17.26573,20.74560,21.46417
2726.96260,-0.94483,-1.56650,74.22073,14.74523,17.26573,20.74560,21.46417
2726.97260,-0.94869,-1.54037,74.23459,14.78482,17.31719,20.70601,21.42657
2726.98260,-0.92522,-1.52053,74.31393,14.85354,17.34743,20.71550,21.39746
2726.99260,-0.92499,-1.52033,74.31473,14.85423,17.34773,20.71560,21.39717
2727.00260,-0.93953,-1.50423,74.32519,14.87229,17.38670,20.67758,21.38862
2727.01260,-0.94029,-1.50339,74.32573,14.87323,17.38873,20.67560,21.38817
2727.02260,-0.93742,-1.51585,74.13444,14.82329,17.31514,20.63895,21.35706
2727.03260,-0.95157,-1.52928,74.05873,14.75523,17.30673,20.64660,21.35017
2727.04260,-0.93377,-1.53044,73.96456,14.75523,17.26220,20.63200,21.31513
2727.05260,-0.93481,-1.52757,73.90348,14.76164,17.23868,20.59458,21.30858
2727.06260,-0.93911,-1.52571,73.88873,14.76523,17.23473,20.57660,21.31217
2727.07260,-0.92115,-1.51760,73.91629,14.78402,17.25414,20.60165,21.27648
2727.08260,-0.91044,-1.51277,73.93273,14.79523,17.26573,20.61660,21.25517
2727.09260,-0.88781,-1.52959,74.01395,14.80069,17.24088,20.68872,21.28366
2727.10260,-0.87806,-1.55135,74.10211,14.79244,17.21659,20.75593,21.33715
2727.11260,-0.88525,-1.56714,74.15373,14.77523,17.20473,20.78560,21.38817
2727.12260,-0.84646,-1.56996,74.19818,14.79690,17.19306,20.85171,21.35651
2727.13260,-0.81690,-1.57604,74.27188,14.82615,17.17578,20.90857,21.36137
2727.14260,-0.81907,-1.58184,74.32973,14.84423,17.16373,20.91460,21.40717
2727.15260,-0.83738,-1.60371,74.31594,14.78961,17.14111,20.93115,21.45407
2727.16260,-0.85227,-1.62149,74.30473,14.74523,17.12273,20.94460,21.49217
2727.17260,-0.84944,-1.61186,74.34457,14.76443,17.15201,20.94940,21.47873
2727.18260,-0.83896,-1.58747,74.37015,14.81327,17.19371,20.93084,21.43233
2727.19260,-0.83078,-1.57204,74.35073,14.84423,17.20473,20.90460,21.39717
2727.20260,-0.83381,-1.57518,74.31238,14.83000,17.19218,20.89519,21.39500
2727.21260,-0.84013,-1.58174,74.23248,14.80035,17.16605,20.87559,21.39048
2727.22260,-0.86161,-1.57347,74.15273,14.78523,17.17373,20.81560,21.37817
2727.23260,-0.86994,-1.57328,74.04600,14.76479,17.14878,20.77055,21.36189
2727.24260,-0.88572,-1.57293,73.84473,14.72623,17.10173,20.68560,21.33117
2727.25260,-0.88517,-1.57840,73.77723,14.70516,17.07601,20.67524,21.32082
2727.26260,-0.87473,-1.59475,73.66052,14.66457,17.01349,20.67763,21.30484
2727.27260,-0.84921,-1.61228,73.67347,14.65738,16.96960,20.73446,21.31203
2727.28260,-0.84942,-1.60782,73.70657,14.67292,16.98270,20.73446,21.31649
2727.29260,-0.86021,-1.57590,74.00449,14.78625,17.10093,20.74580,21.37150
2727.30260,-0.87801,-1.59477,74.14873,14.75523,17.13273,20.81560,21.44517
2727.31260,-0.87587,-1.59798,74.17875,14.76043,17.13000,20.82846,21.45986
2727.32260,-0.86659,-1.61190,74.30926,14.78303,17.11813,20.88440,21.52370
2727.33260,-0.86160,-1.61940,74.37973,14.79523,17.11173,20.91460,21.55817
2727.34260,-0.85554,-1.62104,74.34888,14.76634,17.12201,20.93909,21.52144
2727.35260,-0.84954,-1.60867,74.32734,14.76603,17.15343,20.93935,21.46853
2727.36260,-0.84985,-1.59485,74.33773,14.79523,17.17373,20.91460,21.45417
2727.37260,-0.83283,-1.59946,74.33581,14.81873,17.13440,20.91940,21.46329
2727.38260,-0.82073,-1.59130,74.23524,14.82463,17.11182,20.88589,21.41290
2727.39260,-0.83154,-1.57742,74.11129,14.79799,17.13025,20.83440,21.34865
2727.40260,-0.86635,-1.57610,73.93263,14.74599,17.10958,20.74107,21.33599
2727.41260,-0.87962,-1.57559,73.86473,14.72623,17.10173,20.70560,21.33117
2727.42260,-0.82051,-1.57229,73.84012,14.79351,17.03453,20.72732,21.28476
2727.43260,-0.83003,-1.59559,73.87390,14.78027,16.98685,20.74057,21.36622
