time_s,cop_x_cm,cop_y_cm,mass_kg,tr_kg,tl_kg,br_kg,bl_kg
294.71460,-0.67077,-0.85344,58.62044,12.96194,14.15403,15.44018,16.06429
294.72460,-0.62884,-0.85797,58.59874,13.00817,14.08611,15.44018,16.06429
294.73460,-0.62633,-0.85825,58.59744,13.01094,14.08203,15.44018,16.06429
294.74460,-0.64807,-0.83532,58.64068,13.00248,14.16945,15.44018,16.02857
294.75460,-0.64946,-0.83386,58.64344,13.00194,14.17503,15.44018,16.02629
294.76460,-0.66544,-0.79913,58.55038,13.04800,14.17503,15.32738,15.99997
294.77460,-0.68334,-0.80438,58.63274,13.00441,14.24340,15.38664,15.99829
294.78460,-0.68423,-0.80478,58.63744,13.00194,14.24703,15.39018,15.99829
294.79460,-0.66698,-0.79359,58.58776,13.02252,14.23213,15.36889,15.96422
294.80460,-0.66304,-0.76689,58.64281,13.07981,14.26910,15.34361,15.95029
294.81460,-0.66369,-0.76232,58.65844,13.08994,14.27803,15.34018,15.95029
294.82460,-0.65333,-0.76865,58.76078,13.12137,14.27803,15.37241,15.98897
294.83460,-0.65084,-0.77017,58.78544,13.12894,14.27803,15.38018,15.99829
294.84460,-0.63558,-0.77517,58.74389,13.10215,14.27257,15.40751,15.96166
294.85460,-0.62935,-0.77139,58.64234,13.07994,14.25719,15.38889,15.91632
294.86460,-0.63539,-0.76393,58.57944,13.07994,14.24703,15.35018,15.90229
294.87460,-0.63539,-0.76393,58.57944,13.07994,14.24703,15.35018,15.90229
294.88460,-0.64613,-0.78115,58.64404,13.08434,14.22847,15.36258,15.96865
294.89460,-0.66655,-0.77193,58.66644,13.08994,14.25703,15.34018,15.97929
294.90460,-0.62570,-0.78679,58.61916,13.10289,14.18384,15.35961,15.97281
294.91460,-0.60346,-0.79488,58.59344,13.10994,14.14403,15.37018,15.96929
294.92460,-0.62660,-0.79515,58.60529,13.08438,14.17440,15.37018,15.97632
294.93460,-0.65964,-0.79554,58.62222,13.04788,14.21779,15.37018,15.98638
294.94460,-0.65670,-0.81686,58.58453,13.00903,14.18431,15.39473,15.99647
294.95460,-0.63213,-0.81318,58.63562,13.04139,14.18515,15.42041,15.98868
294.96460,-0.62345,-0.78092,58.67164,13.11927,14.20700,15.37178,15.97359
294.97460,-0.63347,-0.76276,58.65444,13.14894,14.21603,15.32018,15.96929
294.98460,-0.65236,-0.77482,58.63905,13.09878,14.22800,15.33728,15.97499
294.99460,-0.66663,-0.78392,58.62744,13.06094,14.23703,15.35018,15.97929
295.00460,-0.66663,-0.78392,58.62744,13.06094,14.23703,15.35018,15.97929
295.01460,-0.63602,-0.78525,58.63128,13.09328,14.20305,15.36114,15.97381
295.02460,-0.64587,-0.77382,58.56744,13.06994,14.22603,15.34018,15.93129
295.03460,-0.64766,-0.75858,58.59907,13.10068,14.24920,15.32236,15.92683
295.04460,-0.64700,-0.75044,58.61679,13.12059,14.25850,15.31194,15.92576
295.05460,-0.64042,-0.77501,58.56760,13.07888,14.21412,15.33868,15.93592
295.06460,-0.65052,-0.79131,58.51023,13.04926,14.17517,15.32682,15.95898
295.07460,-0.67083,-0.80029,58.45344,13.03094,14.14403,15.29018,15.98829
295.08460,-0.66513,-0.79700,58.47567,13.04315,14.15061,15.29644,15.98547
295.09460,-0.65924,-0.79067,58.53692,13.06706,14.17143,15.31018,15.98825
295.10460,-0.67327,-0.79256,58.56344,13.06094,14.18503,15.31018,16.00729
295.11460,-0.66299,-0.79542,58.57418,13.06287,14.18074,15.32736,16.00321
295.12460,-0.63087,-0.80437,58.60774,13.06891,14.16732,15.38105,15.99045
295.13460,-0.65810,-0.77955,58.66344,13.11994,14.20603,15.32018,16.01729
295.14460,-0.66032,-0.78339,58.66058,13.11334,14.20141,15.32238,16.02345
295.15460,-0.66706,-0.79504,58.65191,13.09334,14.18741,15.32905,16.04211
295.16460,-0.66144,-0.79570,58.64721,13.09184,14.18503,15.33588,16.03446
295.17460,-0.64204,-0.79301,58.60523,13.07729,14.18695,15.35634,15.98464
295.18460,-0.68193,-0.80549,58.48644,12.98194,14.19503,15.34018,15.96929
295.19460,-0.68036,-0.80536,58.49354,12.99134,14.18928,15.33634,15.97658
295.20460,-0.67425,-0.80826,58.51868,13.02157,14.16329,15.32653,16.00729
295.21460,-0.67688,-0.82560,58.49487,12.97475,14.15456,15.35828,16.00729
295.22460,-0.67545,-0.82566,58.50683,12.97741,14.15728,15.36335,16.00879
295.23460,-0.65700,-0.81435,58.66244,13.04094,14.19503,15.40018,16.02629
295.24460,-0.65799,-0.81567,58.67337,13.04015,14.19749,15.40493,16.03080
295.25460,-0.67018,-0.83310,58.79691,13.02754,14.22250,15.46087,16.08599
295.26460,-0.67998,-0.86068,58.74944,12.98194,14.17503,15.47018,16.12229
